global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_18
65561.23201405788	804.6235793173837	647419.1043935181	4298275143.201128	78440.91498798077	1021.7785606971156	6152977144.151626	1044031.4271002692	65227.20812980914	272.1566507619209	74069.24255394618	4254588680.40944	67113.49659655262	56867.92146989742	4.873301	89.440544	0.3713213	0.273009	-0.0760470214	-0.0412002197	0.1309886912	-0.0063998484	0.0178568892	0.0154004716	-0.0729276243	-0.0985989283	0.1206270144	-0.1595066801	-0.4170177445	0.0867745457	0.0702483854	0.2077766039	0.083606184	0.1551842006	-0.0145764262	0.0611926696	0.1779580805	-0.1505929135	0.0752551484	-0.0778894662	-0.0796518029	-0.0631963925	-0.2495300377	0.1159842595	0.1676742579	0.1024539768	0.1900530003	0.0800616194	0.0851724241	-0.102277267	0.0051441181	-0.1895491144	-0.1524845174	-0.1169574411	-0.0974143474	0.027450915	0.0124551133	0.2158057442	-0.0618660802	-0.284510606	0.1054503676	0.039906735	-0.0580454274	0.2800408229	-0.0098039513	-0.0694922617	0.0270243249	0.0932447899	0.0323094703	0.0565608709	0.3932932597	0.1870002734	-0.0774952558	0.0205370103	-0.1969653065	0.0787609838	-0.0539156537	0.1676051528	-0.0006312717	-0.2912941163	-0.0365482896	-0.1354596592	-0.123808728	0.1524377607	0.1420038545	-0.0569385649	-0.2936697849	0.1515374431	0.0144339482	-0.2250072384	0.2055297744	-0.0837849356	0.3156332196	0.1193460621	-0.0239987715	0.2208572863	-0.0468770331	-0.090259061	-0.0430259588	0.1472346816	0.1221252183	-0.1279423405	0.040597146	0.0421288601	0.1483339912	0.0124218	0.0443974	0.00015430111524	0.00197112912676	-0.0449086	4.930000000000212e-05	2.4304900000002084e-09	0.00201678235396	-0.0753193999999999	-0.2596773999999999	0.0674323520707599	0.0056730120163599	0.00176152	0.00055864	3.120786496e-07	3.1029527104e-06	-0.00108901	-0.000263442	1.1859427801000002e-06	6.940168736400001e-08	0.00071486	0.000521862	5.110248196e-07	2.72339947044e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003181698718	-3.76369299	0.1829483749	-2.240158323	-0.4684179098	1.120667951	-0.6025453183	-1.452620388	-0.4605486848	-0.4430434636	-1.99829153	-0.05549191378	-1.457711001
65263.30819792298	-297.9238161348985	88758.60022038082	4259299396.937081	78337.85912785456	-103.05586012620188	6136820172.735587	10620.510306351289	65363.99283579134	136.78470598219428	18710.05579063533	4272451559.437381	67180.69665481965	38883.3885127115	4.820647	88.474174	0.21069773	0.129539	0.1960735732	-0.0615464507	-0.0547903724	-0.0657877311	0.1369767945	-0.1132686816	0.2355111105	-0.0535529336	0.1118099318	0.1907718368	-0.1586449703	-0.006621778	-0.2173259286	0.0977365536	-0.0286900415	0.0546145133	-0.0857137338	0.0136963842	0.0328780863	0.1776858801	-0.1658153883	-0.0498977399	-0.213496975	0.0069406974	-0.126227947	-0.0587420245	-0.0473080531	-0.0025058531	0.0776649965	-0.1736646332	-0.1802141088	-0.0341727499	-0.0448976585	-0.0887981166	0.0508621878	0.0585904262	0.0823457853	0.0479520334	0.237606368	0.004344662	0.0470418989	0.0637458247	0.0394207219	0.1289107196	0.0138263731	-0.0276485167	0.0537552348	-0.3223265899	-0.1695494677	0.0992244115	0.1508817128	-0.0379977077	-0.0604191781	-0.1165465163	-0.1947970493	0.0068848527	0.1131602825	0.1566897882	0.021797912	-0.0723021115	0.2296156471	-0.1777114814	0.1005740022	-0.0797124656	-0.0603415249	-0.0927338862	-0.0904955347	-0.1591578743	0.0671672739	0.2050601819	-0.0826294194	-0.0786923962	0.0153487952	0.1259410781	0.1028371498	0.1442978482	-0.0949263523	-0.4077229128	0.1433015806	0.0430492175	-0.1524459879	-0.0131108956	0.1476257293	0.2133743514	-0.0546032235	0.1143428185	0.1451920809	-0.00761833	-0.02004013	5.8038951988900006e-05	0.0004016068104169	-0.0411663	0.0037422999999999	1.4004809289999978e-05	0.00169466425569	0.0256819	0.1010012999999999	0.0102012626016899	0.00065955998761	0.000636452	-0.001125068	1.2657780046239997e-06	4.05071148304e-07	-0.000869073	0.000219937	7.552878793290001e-07	4.8372283969000006e-08	0.000341585	-0.000373275	1.16680312225e-07	1.39334225625e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4024438263	0.5534056279	0.05637700317	-1.76290144	0.03383435918	-2.387810351	-0.0872088024	-0.7642964706	1.04055187	-0.9972874455	-0.6083746423	0.1391862077	0.0181420878
65824.40275167425	561.0945537512671	314827.0982493336	4332851997.61462	77589.15897235577	-748.7001554987946	6020077590.037496	560551.9228439193	65382.14193336979	18.14909757845453	329.38974291226407	4274824483.795312	67170.56623562383	58335.7034743504	4.7499	87.17574299999998	0.26614268	0.14068	-0.0501796409	-0.0163374653	0.2341585305	-0.1687030819	-0.0194850796	-0.0290819228	0.370005049	-0.2105045393	-0.0121005622	0.0420486594	-0.1837826755	-0.1184320638	-0.2476656802	0.0138508439	0.0030007372	-0.0721333642	0.1234544471	-0.1274093477	-0.0476766038	0.0531035147	-0.1363210591	-0.0488175263	-0.1022022141	-0.0331039831	-0.0163540733	0.1577657034	0.3559911568	-0.069016795	0.0363483877	-0.1041104604	-0.0066162047	0.0250712234	-0.0111390734	0.0193015777	-0.0242541627	-0.0831260232	0.0799949897	-0.0370217335	0.2588767332	-0.0685572105	0.027075542	0.1791791179	-0.0788291818	0.167303013	-0.0514412071	0.1907047555	-0.0799351801	0.0485442239	-0.1091963029	0.2512619547	0.213067522	-0.1270290988	0.084746507	0.1515674494	-0.2098405773	0.08590027	-0.0371379329	-0.0691921794	-0.0470208747	0.1158726868	-0.1126534544	0.0808572031	0.0008078386	-0.1227301744	-0.1448421961	0.0640197819	0.0416110922	0.1233494887	0.0421294588	0.2464570655	0.0797728406	-0.1027690424	0.116343958	-0.0167727451	-0.000896143	0.1858856657	0.2799507731	-0.1418484611	0.0741669843	-0.16677599	0.0599716828	0.1621386854	0.0125406128	0.2782254138	-0.0969718301	-0.086010313	0.1417885247	0.0134063	0.02102463	0.0001797288796899	0.0004420350666368	0.0270154	0.0681817	0.00464874421489	0.0007298318371599	-0.0704816	-0.0961635	0.00924741873225	0.00496765593856	0.00161899	0.000982538	9.65380921444e-07	2.6211286201e-06	-0.00133235	-0.0004632769999999	1.7751565224999995e-06	2.146255787289999e-07	0.000511227	0.0001696419999999	2.61353045529e-07	2.8778408163999987e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02419908385	-1.090823906	0.497775718	-0.5802419085	-2.273343314	-0.5194315673	-0.7124046123	-0.4251811381	0.8100143482	0.4078493165	-1.35285366	0.5410036264	0.5504542675
66068.65560379978	244.2528521255299	59659.45577145598	4365067253.293504	78945.2330078125	1356.0740354567242	6232349814.657807	1838936.789639885	65375.03521990042	-7.106713469373062	50.50537633576851	4273895230.00322	67251.22270888998	61471.35876245657	1.781716	32.700134	0.091639507	0.0537483	-0.0722864197	-0.1124379637	0.2991714622	-0.0083174918	0.1235276319	-0.2781953907	0.2199387586	-0.1229811133	0.0119177882	0.1079732997	0.1149112736	-0.0474740319	-0.155837706	0.2036202816	-0.0163738263	-0.0503817158	-0.0484832884	0.0926124837	-0.0441427064	-0.0258118553	-0.0504989587	0.1025434627	0.0299688569	-0.0882485607	0.0727464431	0.1688734676	0.1471816299	0.0313803033	-0.0663707132	-0.1952392027	-0.1769994275	-0.1447068618	0.0099050457	-0.0713369977	0.1615177387	-0.0219877862	0.0007196437	8.81874e-05	0.2526063592	0.1242215875	0.1333606145	0.1112453525	0.0079203338	0.0634117667	0.0267035894	-0.037187215	-0.0330752348	-0.0867620992	0.1329678239	0.0708564838	0.0700117148	-0.1257560268	-0.0079158166	-0.1547477958	0.0086731211	0.081162991	-0.0847728371	0.0087646318	-0.2550674625	-0.1458053033	-0.0044035414	0.0039760081	-0.0015583806	-0.1376456587	-0.1681445419	0.1117241473	0.0135660144	0.0970605739	0.0596392207	0.1755316703	0.0148092464	0.1057105608	-0.0622128989	-0.0287567307	0.0197809625	0.1622902202	0.1013680286	-0.1641110266	0.0992878595	0.0900289783	0.0842185366	0.0584000391	0.0269118107	-0.2572404807	-0.0700717633	0.2274830795	0.1381294559	-0.000975557	-0.014381857	9.517114602490002e-07	0.0002068378107684	-0.0206093	-0.0476247	0.00226811205009	0.00042474324649	-0.0704641	1.7500000000003624e-05	3.0625000000012677e-10	0.00496518938881	0.00152309	-9.590000000000012e-05	9.19681000000002e-09	2.3198031481e-06	-0.000993756	0.000338594	9.87550987536e-07	1.14645896836e-07	0.000669042	0.000157815	4.4761719776400003e-07	2.4905574225000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1683531109	0.9606681762	0.7914650113	-0.48900663	0.9910117957	-0.6122968559	-0.5477740237	0.1021102105	0.3527176902	0.1074506969	-0.2037984616	1.496752425	1.182673049
65955.28585647061	-113.3697473291686	12852.699609479532	4350099732.408752	78799.1939475661	-146.03906024638854	6209312966.786139	21327.4071176483	65310.461133166114	-64.57408673430473	4169.81267756951	4265456333.4268017	67128.01049804688	65874.86147514891	2.638831	48.43092	0.0592065929999999	0.0321503	-0.1238069141	-0.2089025572	0.0864985256	0.0934555421	0.1229356214	-0.1782603306	-0.0205106057	-0.0876655821	0.0526765132	-0.0307551785	0.0208395174	-0.0210102289	-0.1395382085	0.0834079976	0.0841657943	-0.0121077219	0.2168984647	-0.0197339928	0.0857122715	-0.001960825	0.0105086921	0.2361503406	-0.0868335974	0.0531886812	0.0671790053	-0.1201790138	0.0409021513	0.0546892649	0.0646562929	-0.0553031632	0.000563771	-0.029159762	0.0642578621	0.1136541558	-0.0255117358	0.0508497512	-0.1991909011	0.0076132625	0.2053063233	0.0594323392	-0.0475373424	0.014397896	0.0208992619	0.048944623	0.000518	0.0960033634	-0.1669835096	0.1661055843	-0.0937068474	-0.1692433218	0.0810109142	-0.0095774653	-0.0435716288	-0.1932755997	-0.0405416273	-0.0921680596	0.0413809182	-0.0196034087	-0.0801526527	0.0489747122	0.0531462107	0.0091141552	0.0210195286	-0.131593733	-0.1305217972	0.1357839284	-0.040115721	0.0132394845	0.1578349958	0.0110646215	-0.0521790002	0.0013729995	-0.1878984641	-0.1093017226	0.066900718	0.1670146902	0.070104296	-0.0013322204	-0.0307057201	0.2775356131	0.0615529906	-0.0245351392	-0.2266913672	0.0242155236	0.2780791842	-0.2052959615	0.1342214686	-0.00432245	-0.003346893	1.86835740025e-05	1.1201692753449e-05	-0.0214792	-0.0008698999999999	7.567260099999997e-07	0.00046135603264	-0.0765247	-0.0060605999999999	3.673087236e-05	0.00585602971009	0.00100355	-0.00051954	2.699218116e-07	1.0071126025e-06	-0.000675372	0.0003183839999999	4.5612733838400003e-07	1.0136837145599993e-07	0.000528382	-0.00014066	2.79187537924e-07	1.9785235600000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2580186872	-1.819125472	0.4000585495	0.3061819215	0.8727130876	-0.389350076	0.3118321641	0.6087363032	1.586375683	-2.678121566	0.1747407919	1.200123957	0.594031692
65893.76384004125	-61.52201642935688	3784.958505534058	4341988113.007129	79021.61585336538	222.4219057992741	6244415772.076847	49471.50417938116	65209.9464982838	-100.51463488231092	10103.191825524276	4252337122.309036	67068.06931143269	62783.81966061531	2.348423	43.101025	0.1052543	0.0549447	-0.0818707429	-0.0591252461	0.2341882008	0.1337885808	0.0537651344	-0.1661792696	-0.0836751397	-0.096423698	0.0818468652	-0.1017699555	0.1114625562	0.0683657497	0.0129636252	0.1844293708	0.0994047898	-0.0220453095	0.0185006118	0.0335326828	-0.0250826093	0.0300969663	-0.0985884184	-0.199565031	0.0262516486	-0.1005102521	0.0386649803	0.0843982353	-0.1152412097	0.1237406146	0.1149287713	0.1554281886	0.0092761083	-0.1286400548	0.0115877513	-0.0122008842	0.0775658669	0.2249114997	0.0249129864	0.0254305399	0.0465834602	0.2029938305	-0.0855398046	-0.1028108362	-0.0586418055	-0.0326081954	-0.041201123	-0.0686642265	-0.1162832542	-0.0787852604	-0.0382230777	0.1658276687	-0.0349011688	0.1166544174	-0.079597223	0.1013103768	0.2156717429	-0.0907820639	-0.1139447876	-0.1518442406	-0.015757622	-0.1046052086	0.1540369582	0.045428042	0.0029649181	-0.1297305322	-0.0644046986	0.2084930145	0.0260688633	0.0223700695	0.1271630237	0.1023677868	0.005067607	0.1779742627	0.0163633343	-0.1836372843	0.1005633959	0.071016865	0.1189515165	-0.047683139	0.0444737979	0.0766644447	0.0613178369	-0.1955135835	-0.1970935674	-0.210759068	0.0353808645	-0.0294492388	0.1300716051	0.0134128	0.01773525	0.00017990320384	0.0003145390925625	0.0230055	0.0444847	0.00197888853409	0.00052925303025	-0.0560583	0.0204664	0.00041887352896	0.0031425329988899	0.00092155	-8.199999999999993e-05	6.723999999999989e-09	8.492544025000001e-07	-0.000993756	-0.0003183839999999	9.87550987536e-07	1.0136837145599993e-07	0.000579357	5.097499999999998e-05	3.35654533449e-07	2.598450624999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2434231318	-0.2532029236	0.8281153766	1.862005511	1.013683872	0.2890424564	-0.4854866416	0.09953656648	-0.2422006695	-1.658689511	0.287040824	1.898185712	0.5861317643
65436.393341541865	-457.3704984993892	209187.7728975798	4281921573.548985	78974.78887845553	-46.82697490985447	6237017278.396623	2192.76557920814	65131.71089978123	-78.23559850257152	6120.808873055571	4242139764.732681	67039.30907114022	52107.30853378268	3.843033	70.531853	0.09284718	0.0511848	0.0823820865	0.1806113343	0.2685065175	0.1090877548	0.0350720409	0.0306072833	-0.2325333005	-0.0800712902	-0.0566049658	-0.0320216387	0.1558027764	0.0192357288	-0.0150800621	-0.0924533161	0.2631207705	-0.0531670443	-0.2133812153	-0.2212641494	-0.0778022012	-0.1762755689	-0.1158874523	-0.1403510054	-0.014312151	-0.0150927898	0.0618213386	0.0614143353	0.0939024477	0.1169395243	-0.1813921374	-0.0292724828	-0.1262023043	0.1315517154	-0.0111423508	0.0590506925	0.0367798245	0.0064461457	-0.1178798803	0.0093427272	-0.0185786506	-0.0101956908	-0.243471011	0.0182224079	-0.0802874516	-0.064673399	-0.3449356211	-0.1363749894	0.0562289765	-0.1102749166	0.0461652373	0.0715218622	0.0026041833	-0.1477298231	-0.1471334566	-0.1410624906	0.0477386737	0.0991012738	-0.1809354567	-0.0853328697	0.0044145171	0.0408729845	-0.2263728436	0.0058054937	0.0426253504	-0.0944291502	0.0461807238	0.1264187289	0.1242659546	0.016687128	0.2867008343	0.210423351	-0.0188133826	0.1843845914	-0.0503984172	-0.0344129174	-0.0743921555	-0.1934170275	-0.1118525232	-0.0020237151	0.017454754	0.0038945663	0.0221151481	-0.0459754883	-0.1095380439	0.0268853931	-0.016483411	-0.1835321121	0.1256873438	0.0133594	-5.340000000000032e-05	0.00017847356836	2.851560000000034e-09	0.00744387	-0.01556163	0.0002421643282569	5.54112005769e-05	-0.0145953	0.041463	0.0017191803689999	0.00021302278209	0.000721642	-0.000199908	3.996320846400002e-08	5.20767176164e-07	-0.000804562	0.0001891939999999	6.47320011844e-07	3.579436963599998e-08	0.000253076	-0.000326281	6.404746177599999e-08	1.06459290961e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1696331635	2.236038261	0.04373358952	2.884011341	0.2610158648	-0.2059705391	-0.8100310824	-0.2696088623	0.4502299769	0.2161666295	2.738591195	0.5099859541	-1.444061164
65374.61071421072	-61.782627331143885	3817.093039939007	4273839726.034595	78442.59790114182	-532.1909773137013	6153241165.48022	283227.23633411253	65133.39630403214	1.6854042509075953	2.8405874889773925	4242359314.098108	67017.26583102201	52957.13631238288	2.807785	51.531773	0.060802245	0.0343686	0.0232534173	0.1506592636	0.154412621	-0.0270335044	-0.0233565359	0.1173093578	-0.1645004242	-0.1642178572	-0.0302994624	-0.0198715055	0.1348181969	0.1223175805	0.0617218253	0.0905103268	0.1466290132	-0.1252143085	0.0238975859	-0.0506204427	-0.0583118053	-0.0823897325	-0.1255751065	-0.0214583193	0.0368849075	-0.1313659621	-0.0418495513	0.0984059688	0.0066597916	-0.0725744223	0.136991192	0.0449976896	0.1497281947	-0.1200566878	0.0821305237	-0.083598831	0.1623610053	0.1451056598	0.1507383826	0.0525145918	-0.0961397277	0.176306163	-0.1327589032	0.0136029591	-0.1281207923	-0.094792823	-0.1379968708	-0.0801478603	-0.1662101484	-0.0765980726	0.0046887216	-0.0017849154	0.0006209794	0.0703796292	0.0853522718	0.1436783535	0.0446345471	0.2303178827	0.1196448594	-0.0297257152	-0.029711287	-0.1144235932	0.0744648354	-0.0028367305	0.0296905645	-0.1117560802	0.0962649971	-0.0061046038	0.1990343691	0.049258865	0.0328751579	0.0832882215	0.0400608571	0.0454592835	-0.1990007776	-0.0095464309	0.139224155	-0.1653605117	0.0155823666	0.001188069	-0.0692837789	-0.1323048877	0.1009608426	-0.0724011664	-0.0486826523	-0.0045969905	0.0596438939	-0.0027656746	0.1210765853	0.000112145	-0.013247255	1.2576501025000001e-08	0.000175489765035	-0.00255647	-0.01000034	0.0001000068001156	6.5355388609e-06	-0.0228177	-0.0082224	6.760786176e-05	0.00052064743329	0.000743154	2.1512000000000007e-05	4.6276614400000025e-10	5.52277867716e-07	-0.000239473	0.000565089	5.7347317729e-08	3.193255779209999e-07	0.00025312	4.4000000000042276e-08	6.406973440000001e-08	1.93600000000372e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01854114669	0.1529444299	0.09342636616	0.4906951717	0.3557235575	0.1956211614	-1.091746079	-0.7525269695	-0.1887041907	0.6056927475	2.003984355	-0.6915725619	-0.4417203423
65156.51765033213	-218.093063878594	47564.58451195247	4245371792.318042	77946.37901592549	-496.2188852163381	6075638001.694309	246233.1820453453	65045.05377517728	-88.34252885486057	7804.4024044718735	4230859020.615704	66960.23551039005	46682.46217146675	3.334632	61.201084	0.060842548	0.0367165	0.1083010722	0.1957370354	0.1332424631	-0.1630008265	0.0124580195	0.1257800783	-0.153816012	-0.1007865645	-0.0881263526	-0.1929643729	0.1602752475	0.0978504047	0.0798188814	-0.0752109818	0.1188312846	-0.1118226094	0.0562446536	-0.0195839069	-0.194538396	0.1178840746	0.0778928435	-0.2132896693	0.1041967125	-0.1268744377	0.1490558063	0.0683921153	0.0588126533	-0.075481789	0.1029423428	-0.1286067025	0.1225216428	0.1418440726	0.021609023	-0.001950528	-0.234732463	-0.0309202402	-0.0150944954	0.0646802869	-0.1361729701	0.0512585925	-0.1251262069	0.1551765061	-0.0232845531	-0.1152773604	0.0046023111	-0.0622571399	0.0803055066	0.1457466693	-0.1134770958	0.203308115	-0.0911649462	-0.0178262259	-0.010231483	0.09809999	0.1567616853	0.2032344113	0.0573240191	0.0336876142	0.046987201	0.1206778173	-0.2022436687	-0.1341556925	0.0616534208	-0.0883295396	0.165562418	-0.0584515421	0.0506072438	0.1876761168	0.1259309729	0.0359693295	0.0040728414	-0.0036314092	-0.0052329533	-0.0667345054	0.1649472315	-0.029599618	-0.3467367667	-0.0089566292	0.0835630911	-0.0948788237	-0.1020344012	-0.0200357527	-0.055923636	0.0579590314	-0.1217072039	-0.0420672436	0.1162476387	-0.000256203	-0.000368348	6.5639977209e-08	1.3568024910400001e-07	-0.00969162	-0.00713515	5.09103655225e-05	9.39274982244e-05	-0.0018749	0.0209428	0.00043860087184	3.51525001e-06	0.000264263	-0.000478891	2.29336589881e-07	6.9834933169e-08	-0.000404701	-0.0001652279999999	1.63782899401e-07	2.7300291983999998e-08	0.000256926	3.80599999999997e-06	6.6010969476e-08	1.4485635999999772e-11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1208309528	0.1878458251	-0.07498853454	0.4408948657	0.1712796975	0.08653045484	-0.0437386676	1.217279788	0.3527947825	1.091273058	0.8117652547	-1.266908708	-0.582295096
65158.96789406812	2.4502437359915348	6.003694365765754	4245691097.0202	77504.65511568509	-441.72390024039487	6006971564.601291	195120.00404358632	65107.786973823175	62.73319864589576	3935.454212345417	4239023924.628739	66930.75501622763	49602.7915741585	2.900104	53.226109	0.094769073	0.053941	0.0466595445	0.0921932959	0.1314384974	-0.2801612958	-0.0389475593	0.1097521098	-0.0118668926	-0.1416459381	-0.223806966	-0.1849429961	-0.0309416765	0.0238099822	0.0112296198	-0.1383976172	0.1274107994	-0.0119528233	-0.0453813385	-0.0071426104	-0.187970713	0.1200734976	0.0324643578	0.0887366473	0.0067577707	-0.1964646723	0.1208633626	-0.0785903556	-0.0241498444	-0.016736584	0.0526864023	-0.0284789005	-0.2806955908	-0.0055701597	-0.2424161652	-0.0633398082	0.1315482431	0.0081556771	-0.0110177267	0.0291732383	-0.0519336821	-0.0160760652	-0.0998166177	0.2201830442	0.0935113016	0.051390131	-0.1289265587	-0.1228063636	0.0465675215	0.1837932139	0.0624059932	0.0833521101	0.0734721888	0.024419095	-0.1332872339	-0.1389838606	0.121225447	0.0197372749	-0.0386552607	-0.0311753482	0.163268951	-0.0849115197	0.1526068858	-0.1149149962	0.0267363189	-0.1221276834	0.0349882862	-0.0439228866	0.0141615419	0.1652266046	-0.1318288464	0.1216686196	0.0861609536	-0.0082987387	0.0654328878	0.0104224551	-0.0324609831	-0.1682904678	-0.1748217019	0.0199032231	-0.0517340365	-0.1054290686	0.0224214944	0.0607726372	-0.114057613	-0.1138861721	-0.0040199852	0.0269940843	0.111209206	0.00709404	0.007350243	5.03254035216e-05	5.4026072159049e-05	-0.0453791	-0.03568748	0.0012735962287504	0.00205926271681	-0.0228259	-0.020951	0.000438944401	0.00052102171081	0.00087987	0.000615607	3.7897197844900003e-07	7.741712169000001e-07	-0.000404701	0.0	1.63782899401e-07	0.0	0.000256926	0.0	6.6010969476e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1413505067	0.0336471917	0.09181585868	-0.1626156771	-0.9872199733	0.6178907113	-1.439496383	0.6512997607	-0.5689987017	0.1359127611	-0.4290593395	-1.085157895	-0.5799162634
