global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_27	aroma_motion_30
67010.78442198363	35.63701545257936	1269.9968703673803	4490445228.849564	96071.22459913134	102.2131398874626	10447.525965653998	9229680195.976738	66619.13522215509	-173.07527597759326	4438109177.747786	29955.051154720077	74843.21975126475	70520.1270175122	1.160895	24.119839	0.068885328	0.0347686	-0.0061413938	-0.1263452296	0.120930709	0.1195206509	-0.0378846647	-0.01265733	0.0719436304	-0.1038575925	0.0203330249	3.03826e-05	0.008056318	-0.0337711178	-0.040040987	-0.1344443291	0.0573702815	0.0382659153	-0.1846402344	-0.0269432308	-0.0317090476	-0.1336652361	0.0838486713	0.0533000406	0.0056878765	0.0295163444	-0.0231811234	-0.0092295474	-0.1243060142	-0.1891490499	0.2295035907	0.0455607251	-0.0101949812	-0.0124552021	0.1622079088	-0.1111202229	0.1288799981	-0.0938613966	-0.139310308	-0.0009437578	0.0214493277	0.0444749051	-0.0696551148	-0.0030833961	-0.0330919415	-0.0225340353	0.1402553793	0.0929990351	-0.1272770047	-0.0931252644	-0.053383206	0.0752512158	0.038912878	0.0491485443	0.1210149223	-0.0100143857	-0.1836279001	0.0867965417	-0.058330815	-0.0156629474	0.153577549	-0.1150378843	-0.1927492272	-0.0247593555	-0.0692394754	0.1164034996	0.0717924344	-0.0350478703	0.100618501	-0.1087898245	-0.0085782679	0.0456580319	-0.1242026632	-0.0571796344	0.0775373857	-0.096688558	0.0126233188	0.1301365005	0.0696956561	-0.0699034952	-0.0679825296	-0.0224204735	0.0277386994	0.0068378975	-0.0681430469	0.0400927672	0.0254207327	-0.0166985058	0.0736434445	-0.0338319518	-0.0508001238	-0.0453474559	-0.0093494505	-0.0107504713	-0.0287325267	-0.0043700244	0.051220656	0.0106345053	-0.0996156928	0.0131375232	0.1054649957	0.0923233333	0.0183408808	-0.0644997188	-0.0321625	-0.0145435999999999	0.0002115163009599	0.0010344264062499	0.0130616	-1.72000000000002e-05	2.9584000000000686e-10	0.0001706053945599	0.0181054	0.0078324	0.00032780550916	6.134648976000003e-05	-0.000439123	-0.0005079031	1.92829009129e-07	2.5796555898961e-07	-0.000344569	0.00025165	6.332772250000005e-08	1.18727795761e-07	0.000168288	0.00017028946	2.8998500187091595e-08	2.8320850944e-08	-0.4752109004	0.9498949489	1.100903884	0.5970074707	0.9996996046	-0.7386403309	0.5891491622	-1.301391846	0.3075513389	-0.2123338175	1.496418429	-2.152782137	0.7327247156	-0.9893911663	0.1398250128	0.4179012715	0.4779816807	0.05386123977
66850.51080568477	-160.27361629885854	25687.632081513733	4468990794.980976	95853.24108289172	-217.98351623961932	47516.8133521884	9187843826.09496	66823.45765597539	204.32243382029992	4465374493.0999365	41747.65696225084	74929.60440161257	69743.45979047203	1.146112	23.812689	0.0705193899999999	0.035988	-0.0589318284	0.1124711831	0.1157242295	0.0146355412	0.004715657	0.0744150248	-0.0369828124	-0.1047272631	-0.103324703	-0.0194128747	-0.0015953327	0.0352611467	0.0984160948	-0.071447612	-0.093694114	-0.0189721699	0.0317152358	-0.0889818874	-0.1377163746	-0.0445372529	-0.0524794225	-0.0490149544	-0.0240880412	-0.0072005382	0.010339357	0.1695632579	0.0266305418	-0.0284159864	0.0584220731	0.098713673	-0.0234891315	0.0228821812	-0.0035733769	0.0116889668	0.0529056755	0.0174188838	-0.0846311396	-0.1067868896	0.0125603462	-0.0760730167	-0.0625149242	0.056121733	-0.0368728661	-0.0768166518	-0.0147550413	-0.0476031596	-0.1522673971	-0.065238204	0.105845646	0.1030479851	0.0088134701	-0.1010122107	-0.0481165372	-0.0559024619	-0.0413036368	0.0242436337	-0.0174344702	0.0669564153	0.0244383805	0.0702620405	-0.0235253482	-0.0811118178	0.0206464522	0.0654042274	-0.0001190484	-0.1460877203	-0.0190553118	-0.0168513241	-0.0446130815	0.060940441	-0.0677092106	0.0799220663	0.0783185664	-0.0198416312	0.0205757995	0.143621572	0.0396724023	0.0751528082	0.0473795061	-0.0699323234	0.0228221269	0.0329186951	0.0677089262	0.0743711495	0.0763949138	-0.0190327586	0.0838984154	-0.0160096297	0.1438320395	0.0001508047	0.0414280491	-0.0561538308	-0.0449930721	0.005259223	0.0901319215	-0.0849233082	0.1037238499	0.0659682717	0.0440116465	0.0904527076	0.0127227994	-0.0715429426	-0.0477675	-0.015605	0.000243516025	0.0022817340562499	0.0107982	-0.0022633999999999	5.122979559999994e-06	0.00011660112324	0.0450478	0.0269424	0.00202930428484	0.00072589291776	-0.000580266	-0.000141143	3.36708630756e-07	1.9921346449e-08	-0.000495962	-0.000151393	2.2919840449e-08	2.45978305444e-07	-5.33478e-05	-0.0002216358	4.912242784164e-08	2.8459877648399996e-09	-0.5348471579	0.7997079973	0.07915046529	-1.2188219	0.659190254	1.81598746	0.5586863501	0.3920874356	1.4068499	-1.493489667	0.2815965608	0.4767144626	0.7250952983	-1.886589723	0.3333940282	-0.6977156601	-0.4070216694	0.7295828066
66959.51525807384	109.00445238906832	11881.970640640662	4483576683.596223	96362.09084079982	508.8497579081013	258928.0761231333	9285652551.210556	66896.62675060413	73.16909462874173	4475158670.609645	5353.716408789762	75294.05776704785	72045.15964925317	1.774072	36.859779	0.171266845	0.0803456	0.1736446605	0.0452699938	0.0803187316	-0.032771372	0.0254915886	0.00702887	-0.1734505653	0.0326351574	0.089879108	-0.0699598512	0.0466101034	0.0362910835	0.0656350931	-0.0684012933	-0.0598360999	-0.0742945525	0.1100981887	-0.1088308804	0.0971247456	-0.0824694634	0.0169933238	0.0842878277	0.0064969287	-0.0088801104	-0.0899654912	0.053231359	0.1587718346	0.0483528189	-0.0142267341	-0.0866112398	0.1680833615	0.0536889122	-0.1137573176	0.0181870669	-0.0688484424	0.0343504029	-0.0146906692	0.0806248528	-0.1091697806	0.0691459714	0.0289895272	-0.0179924011	0.1208155631	0.1121967367	0.0133537068	0.0834934397	-0.1178689668	0.145716183	0.1423874598	-0.0010379451	0.1244217203	0.0407463953	-0.0047213674	-0.0132558197	-0.0300606856	0.001987708	-0.0194505229	-0.0318723478	0.0530312155	0.2088180918	0.0052860016	0.0024946858	-0.0019722212	0.1199464987	-0.0072805977	0.0450531953	-0.1463800147	0.0292726852	-0.0811740964	0.0781866757	0.0498293399	-0.1347395462	-0.1085721253	0.061368099	-0.0636659603	0.0965909042	-0.1246264174	-0.0371088641	0.0372859734	0.0149199865	-0.1018462357	-0.0999897215	-0.0486106501	-0.0507294294	0.0036529662	0.0182208608	0.141395275	0.0973212839	0.0211104047	-0.1102218368	-0.0766799353	-0.1553087369	-0.0252533857	-0.0730740787	0.0670117714	-0.0651672457	-0.1472272783	-0.0649842694	-0.0374807143	0.0885331003	0.0070771632	-0.0782376163	-0.00699677	0.04077073	0.0016622524247328	4.8954790432900007e-05	0.0350004	0.0242022	0.00058574648484	0.00122502800016	-0.00177167	-0.04681947	3.1388145889e-06	0.0021920627710809	-6.80739e-05	0.0005121921	4.63405586121e-09	2.6234074730241e-07	-0.000344569	0.000151393	2.2919840449e-08	1.18727795761e-07	0.000472556	0.0005259038	2.7657480685444005e-07	2.23309173136e-07	-1.140553406	0.01445591163	-0.6123178579	-0.3674837864	0.5206643764	1.432543688	-1.48305593	0.5561527886	0.9627895156	1.008159186	0.72803463	1.65096352	1.343223903	-0.5733479944	-1.460284954	-0.9292273252	0.9210276269	-0.06180239866
66872.66840945947	-86.84684861436835	7542.375114247015	4471953780.201518	96722.73530375876	360.6444629589387	130064.4286629413	9355287524.640982	66786.26226795914	-110.36448264498904	4460404827.724624	12180.319029496086	74967.46128827202	70647.72375641916	1.807747	37.559452	0.161573505	0.0826935	0.0150207153	-0.1129179183	0.138573211	0.0906348118	0.014142161	0.0260031786	0.0356064384	-0.1965656831	0.1191722049	-0.0099475294	0.049305752	0.0793188347	-0.0528608758	-0.0721842008	-0.0049627283	-0.0594885395	-0.0009577173	-0.1104603153	-0.02797518	-0.0021228959	-0.0512283858	0.1677015275	-0.0420582615	0.0587272031	0.0671211996	0.020706411	-0.0726785661	0.0945465383	0.0485811692	0.0061535667	0.071729064	0.1374444467	-0.0967073235	0.0701107746	0.0211013057	0.064650388	-0.1559537019	-0.0134041607	-0.140284594	-0.1253642395	-0.0137894402	0.0102015262	0.0280052884	0.0154386954	-0.0496613718	0.0960592494	-0.0437147737	-0.0701568901	0.0863492803	0.0460827203	0.0360024359	-0.0347672843	0.1936428178	-0.0508052189	0.0138277372	0.0083495168	-0.0496788658	-0.0152160366	0.0418297802	-0.0168444904	-0.1562632589	-0.037717048	0.0754159787	-0.0101155243	-0.1636051775	0.0672736045	-0.0211382451	-0.0893033861	-0.1089576816	-0.0742501914	0.0202736469	-0.0728406607	-0.0468444794	0.0725749909	-0.0573979151	0.1504009852	0.0723273007	-0.083328308	0.0004397386	-0.0042011864	0.0651259407	0.0174911265	-0.0766103651	-0.0140479037	0.0049038643	-0.0491435158	0.1345749248	-0.0274843612	-0.0693117224	-0.0461942011	-0.0439338976	-0.0567111193	0.1597885571	0.0189586247	0.0336094327	-0.0486163667	-0.0081837627	-0.0287539186	-0.0648565374	0.0865655507	0.0014161995	-0.0845511243	-0.0235186	-0.01652183	0.0002729708665489	0.00055312454596	0.0570454	0.022045	0.000485982025	0.00325417766116	0.0477848	0.04955647	0.00228338711104	0.0024558437188609	-0.00111326	-0.0010451861	1.2393478276e-06	1.0924139836332102e-06	-0.000569633	-0.000225064	5.065380409600004e-08	3.244817546890001e-07	0.00067131	0.000198754	3.9503152516000026e-08	4.506571161000001e-07	-0.4557729118	0.585346525	1.177746121	0.2195025251	0.6618303298	-0.2368443928	0.0221919799	-1.549002342	0.3664018321	0.3934676477	1.236249854	0.3709024235	0.3786614739	-1.402272081	-0.4536816168	1.141992088	0.6217813692	-0.7238338477
66613.88274589274	-258.7856635667267	66970.01966767108	4437409374.483546	95907.921560861	-814.8137428977643	663921.435615064	9198329418.124266	66764.47745496486	-21.784812994286767	4457495449.834511	474.5780771960456	74778.78418298114	68673.87899333335	1.088732	22.620504	0.124695	0.0582931	-0.0359939202	-0.0340964175	0.1228092165	-0.0745087833	0.1363930622	0.0265444845	0.0612111988	-0.0496083178	-0.0481274438	0.0121691913	0.0277858945	0.0904871719	0.2317580808	-0.0170867493	0.0083586155	-0.1058850259	-0.0180237591	-0.184483929	-0.0654004656	-0.0989339904	-0.0528618621	0.0509852818	0.0526989402	0.0483400552	0.0869253123	-0.0712498579	-0.0195978787	-0.0093023862	-0.0734850167	0.1683156034	-0.0808234406	-0.0358282592	-0.1488575691	-0.0254339957	0.1203050009	-0.0903834502	-0.0030395692	-0.1180568321	0.0131662938	0.0284876456	-0.2132158442	-0.0198671624	-0.0398702499	-0.0803236979	0.0611005193	0.0807664427	0.2525997979	-0.105524812	0.0440203059	0.0053486312	0.1264623523	-0.0350506131	-0.0063085522	-0.0861270633	0.0748146379	0.1278027693	-0.0250911281	0.0332730876	0.0188160875	-0.0392847647	-0.0657908669	0.0455868997	0.1592432714	-0.1660562112	-0.0920197617	0.0700171075	0.0095619086	0.0336410559	0.0408933982	-0.0283190359	-0.0372593665	0.0710576539	0.0210220817	-0.014455194	-0.1128521815	0.1304195471	-0.006499924	0.080436014	0.0675526846	-0.0593494675	0.1085698961	0.1311443909	-0.050067135	-0.0203850887	0.0062220754	0.044858495	0.0873249587	-0.0344930205	0.0715937433	0.0737708577	-0.117009782	-0.0455803177	0.0090138339	0.0983073004	0.0553993741	0.0071447851	0.1592923921	0.1583135324	0.0746292157	0.0845511243	-0.0042478315	-0.0904527076	-0.0454798	-0.0219612	0.00048229430544	0.00206841220804	0.0265424	-0.030503	0.000930433009	0.00070449899776	0.0429465	-0.0048383	0.0018444018622499	2.340914689000004e-05	-0.000434462	0.000678798	1.88757229444e-07	4.6076672480400006e-07	-0.000344569	0.000225064	5.065380409600004e-08	1.18727795761e-07	0.000227322	-0.000443988	1.971253441440001e-07	5.1675291684e-08	-0.690563791	0.1168521786	-0.2915918522	-0.9802116316	0.9014146535	0.02154999295	1.027446076	-1.526377511	-1.34880665	-0.5332492283	0.01820980584	0.6695700013	-0.5870128864	-1.257691003	-0.3268649457	-0.02853761004	-0.3544668209	-0.7079301509
66782.85526608332	168.97252019058217	28551.71257955669	4459949757.490633	95676.7697617324	-231.15179912859455	53431.15424038614	9154044272.03955	66692.0639004833	-72.41355448155082	4447831387.306149	5243.722872652528	74930.05104803437	70965.54396298058	1.720654	35.749908	0.0773892199999999	0.0521925	-0.1283947421	0.0773917705	0.1716624599	0.0248237757	-0.1233921115	-0.1386671177	0.0191019577	0.0873518633	-0.0922110588	-0.0261173169	0.093973785	0.0442004562	-0.0363283387	-0.1130243527	-0.0076084779	0.0731068386	0.0003235839	-0.1312659335	0.0189474529	0.0293185365	-0.1200049273	-0.0674539193	-0.1440369088	0.0814560527	0.0374149037	0.0268152191	0.0380576146	-0.0298039866	-0.1506929209	0.1013019273	-0.0768575539	0.2095202221	-0.1397314381	-0.2006199379	-0.1146758434	-0.1440338134	-0.0704187576	-0.1217211038	-0.0022303952	-0.055722083	-0.0507821408	-0.1001883714	0.0284756294	-0.1007103608	0.046044834	-0.0909908717	-0.0207381944	0.0180598764	-0.0785486268	0.0953426567	0.1291811976	-0.0816118887	-0.0521151249	0.0223816359	0.03369481	-0.0072161447	0.0895044305	0.1275786651	0.032808841	0.085905863	0.1023202234	0.0086774189	0.1274887483	-0.0639757329	-0.0984616975	0.0214100236	0.0596295318	0.0799528655	-0.0968422666	-0.0406241856	-0.2031672194	0.0027964194	0.042500038	0.0881154707	0.1091411741	0.1223921607	-0.0680711105	-0.13864882	-0.0872641263	-0.0252507643	-0.0685348676	0.074402709	0.2039770176	0.0200418622	0.0319372993	0.1092802209	0.050677713	-0.0476280282	-0.0243235754	0.1236438899	0.0171863671	-0.0952607259	0.1190575036	0.0779563031	-0.0468680347	0.0881856147	-0.0954433524	-0.0259624508	-0.0508650945	0.082490912	-0.0099026625	-0.0959136145	-0.0322053	0.0132745	0.00017621235025	0.00103718134809	0.0130075	-0.0135349	0.00018319351801	0.00016919505625	-0.00549992	-0.04844642	3.02491200064e-05	0.0023470556108164	-0.000416789	1.7673000000000005e-05	1.73713070521e-07	3.1233492900000015e-10	-0.000344569	0.0	0.0	1.18727795761e-07	0.000252317	2.499500000000001e-05	6.247500250000007e-10	6.3663868489e-08	-0.5602123093	1.376377213	-0.2388449694	1.306523088	1.237858053	-0.1373197838	0.3810107148	0.9781286699	-1.712711101	-1.756843878	0.4740189412	0.4010571934	-0.5131952209	0.1684481462	0.1971445771	0.4305947396	-1.162565608	-1.521552885
66779.189557046	-3.665709037319175	13.437422746283472	4459460157.895882	96022.91716120794	346.1473994755361	119818.02216367636	9220400620.1482	66680.22645265817	-11.837447825135314	4446252599.777775	140.12517101280076	74861.92363050695	70116.95317234764	1.77678	36.916042	0.1120699199999999	0.0720045	0.0589217493	0.1094746896	0.0836716485	0.1339192633	0.0964317293	-0.0077751756	-0.0057077959	-0.0246284574	-0.0925139792	-0.1369135585	-6.78543e-05	0.0757771495	-0.043140773	-0.0721707859	-0.0307640375	0.0875780845	-0.1121305172	-0.085127484	-0.0340971354	-9.59556e-05	-0.1326260707	-0.029159504	-0.0726020381	-0.082875654	0.0484013094	0.0256107133	-0.1526856362	-0.1135145581	-0.020990211	-0.0635123325	-0.1425582256	-0.0307448286	-0.0108944377	0.0898172546	0.0086651703	-0.0689866559	0.1449401116	-0.1486864428	0.1121528116	-0.1029475612	0.06911267	-0.0879075383	0.1696672017	0.0287674733	-0.0629925922	-0.1212134581	0.0877607104	-0.1106366789	0.0063951335	0.124824071	0.076898416	0.0582958301	-0.0246719923	0.0071114741	0.0328253371	-0.0738584257	0.0902290263	0.048616367	-0.0073690369	0.0166830102	0.0663633578	0.0230503983	-0.0636602241	-0.0386319101	-0.0502034586	-0.1061380168	0.2401690259	-0.1961371784	0.0744061981	-0.0373748325	0.062998448	0.2363382065	0.0903374722	-0.0020066887	-0.0600381111	0.1553055727	0.1057116551	0.0678281213	0.0467592268	0.0100324958	-0.0422680125	-0.0662564449	0.0094309391	0.0973718878	0.0091560938	-0.0722515269	0.1665855301	-0.0829089028	-0.0300817093	0.0026204288	-0.1262431621	0.0198448774	0.0223174398	0.1602074811	-0.0417238302	-0.0015690959	0.1258878442	-0.006976358	-0.0701616775	0.0803860294	-0.0155360466	-0.1009072399	-0.0322075	-2.2000000000008124e-06	4.840000000003575e-12	0.00103732305625	0.0339444	0.0209369	0.00043835378161	0.00115222229136	0.0490345	0.05453442	0.00240438219025	0.0029740029647364	-0.00112436	-0.000707571	1.2641854096e-06	5.00656720041e-07	-0.000320212	2.435699999999997e-05	5.932634489999984e-10	1.02535724944e-07	0.000252317	0.0	0.0	6.3663868489e-08	-0.3113723936	0.00520036697	1.311449766	-0.7850170829	1.313105531	-0.2587793704	1.511697204	1.232400538	-0.1452286023	1.198343501	-0.7865009266	0.8706180021	0.919503071	-0.02917654425	0.9354291813	-1.716709688	-0.8444613485	-0.9265528934
66829.35304981092	50.16349276491383	2516.3760063755617	4466162429.056272	95993.41458151225	-29.502579695690656	870.4022087005785	9214735643.018087	66927.14910341609	246.9226507579151	4479243287.1108885	60970.79545731531	75060.00435912468	71226.87782074603	1.704883	35.422249	0.067337826	0.0515553	0.119242548	0.0402369046	0.1543736301	-0.0547243893	-0.0040564228	-0.0697678277	-0.04489987	0.0958518189	0.041980981	-0.1723801306	0.0458963318	-0.0113163125	0.0866434857	0.0775451385	-0.0112912206	-0.0323991428	0.1594872112	-0.1190802243	0.1115621577	-0.0744303416	-0.0943323604	-0.0157049543	0.0365046057	-0.1510116165	-0.0806825008	0.0165675078	-0.0604353904	-0.003733481	-0.0331742081	-0.0252955009	-0.0607636554	-0.1810890936	0.0888368488	0.0013802225	0.051026425	0.0233741465	-0.0710347957	0.0532602962	0.1030515163	0.024378203	-0.0482719942	-0.0349938619	0.0089256834	0.0662371543	-0.1780831628	-0.1758563685	-0.0629777303	0.0693870136	0.0880953749	-0.1142190642	0.1789271589	0.0209719642	-0.1088750853	0.0508230274	0.0963934551	-0.0693773055	0.1022286608	-0.0144038929	0.1041059896	0.025731708	0.0007000872	-0.0195153979	-0.0830613334	0.0468888294	-0.0163441179	-0.0773216749	-0.0923944647	-0.0628687091	0.1641210713	0.0079430212	0.0270841229	0.0790105281	0.0947000441	-0.1532685075	-0.027263478	0.1195089705	-0.1659441293	-0.0602241824	0.0716576724	-0.0312794676	-0.0655375384	-0.0368769966	-0.014656907	-0.0133803543	0.0260620562	0.0228457742	0.1213909929	-0.0016337028	0.0651396894	-0.0001197155	-0.0893640836	-0.0597961165	0.2049426056	0.0189983761	-0.0142673343	0.0649016136	-0.0829843311	-0.0033660369	0.0801484919	0.0782376163	-0.0211357831	-0.1054092553	-0.0291719	0.0030355999999999	9.214867359999996e-06	0.00085099974961	0.0354476	0.0015032	2.259610240000009e-06	0.00125653234576	-0.000417276	-0.049451776	1.7411926017600004e-07	0.0024454781495541	-0.000952123	0.000172237	9.06538207129e-07	2.9665584169e-08	-0.000225504	9.470800000000002e-05	8.969605264000003e-09	5.0852054016e-08	0.000252317	0.0	0.0	6.3663868489e-08	-0.9120675145	0.6682147165	-1.618325164	-0.2283408418	1.049818507	-0.7119231886	-0.7003390844	0.7438839597	-0.06676043555	0.6842537048	0.6777299377	2.670818869	0.5405706684	-0.3237575554	-0.5977157128	-0.8950018433	0.5190866153	0.1565977098
66947.17631464747	117.82326483655196	13882.321736744265	4481924416.504495	96679.76434112762	686.3497596153757	471075.992524084	9346976833.055971	66718.14281497145	-209.0062884446379	4451310580.678926	43683.62860940318	74938.68702406988	72350.25756106169	1.204039	25.016233	0.045156806	0.0257307	0.0666715986	-0.1212521273	0.0786312454	0.1259108564	0.0721365752	-0.0459358862	0.0915916777	-0.0467271293	0.1364589613	-0.0870852539	0.1305526043	0.0017260001	-0.0522391733	-0.0549993026	-0.0242016742	-0.0026300369	-0.0627269657	-0.1505665379	0.0730032899	0.0740088446	0.049926433	-0.1097373391	-0.0239287137	0.0754620573	0.0068315043	0.0869663303	0.0425466917	-0.082714364	-0.0874834374	-0.1384296894	-0.011438114	-0.0175338468	0.1267730676	0.0477498875	0.0328085537	-0.1118590263	0.0439126026	-0.102575998	-0.0542755036	-0.1088668281	0.0030261421	-0.1423188859	-0.0888345646	0.0124882812	-0.2067957799	-0.0218090571	0.0436097052	-0.0571231462	-0.011591581	-0.0343001479	0.1286143663	-0.0334787496	0.1899393677	0.0607316545	-0.0830603346	0.0462769139	0.0517400617	-0.1650206431	-0.0275150164	0.0842238883	0.0818832457	-0.0548864271	0.0134029412	0.0526523015	-0.0657729063	0.0948682394	0.0737715598	0.079092476	0.1540840525	-0.0557793829	0.0013194723	0.0238033707	0.1194871621	0.0073427956	-0.0711574094	0.1425931512	0.0560329341	-0.0698725498	-0.08402784	0.0562663567	-0.0616767545	-0.0494536406	-0.1051489551	-0.0285542077	-0.0243541947	0.0857818939	0.182933106	-0.035452836	-0.0768861617	0.0423137738	-0.1192833596	-0.0945158853	-0.0356209529	0.0151468657	-0.0525289475	0.0863116305	-0.014246858	-0.0821716271	0.1116062038	0.0760468362	-0.0266897442	-0.1093977275	-0.0321602	-0.0029882999999999	8.929936889999995e-06	0.00103427846404	0.0444483	0.0090007	8.101260049000001e-05	0.00197565137289	0.00693053	0.007347806	4.80322460809e-05	5.3990253013636e-05	-0.000885507	6.661600000000003e-05	7.84122647049e-07	4.437691456000004e-09	-0.000675288	-0.000449784	2.0230564665600007e-07	4.5601388294400003e-07	0.000252317	0.0	0.0	6.3663868489e-08	-0.5923532383	0.01258635114	1.780455762	0.9150193061	1.289225933	-0.2634500503	0.03013005988	-2.01558113	-0.1493377454	0.9340448788	0.5517642386	0.3126709555	0.6894344295	-0.5776071805	-0.4302091183	-0.1203760361	0.5009608006	-0.5123073666
66729.73609015292	-217.44022449455224	47280.25122824128	4452857678.661457	95950.72356793596	-729.0407731916639	531500.4489758991	9206541353.21046	66716.12109375	-2.021721221448388	4451040813.795914	4.087356697254762	74754.09827051275	69002.1581729566	1.695285	35.222828	0.07907567	0.055702	-0.0981834172	-0.0520940365	0.1494165211	-0.0588887197	0.0283487554	0.0454100751	0.0649148927	-0.0966016328	-0.0560006905	0.0190590622	0.0885921104	-0.0400317717	0.166442711	0.0559587908	0.0270230167	-0.1113157519	-0.0636482355	-0.0552732947	-0.0980188611	-0.1296245995	0.0521485223	-0.0074855854	-0.0457664967	-0.0917852928	0.0860120271	-0.0108092597	-0.0689035345	0.0592640853	0.0761589631	-0.0474031673	0.0631163964	0.1861243996	0.0599742271	0.0082342814	-0.0693428807	0.0161467689	-0.1177792057	-0.0174581337	-0.0524774339	-0.1378470165	0.0947073153	0.0282100827	-0.1620830262	0.0782301377	0.0579611528	-0.044049391	-0.0432439021	-0.1180993327	0.0153774155	0.0274278025	0.0360753586	-0.0680864926	-0.0068708103	-0.091757709	-0.0752858252	0.0711033658	-0.1334398298	-0.0525820627	0.1358794091	-0.0044494514	-0.0664354547	-0.1073991778	0.0874116895	0.0260322846	-0.0423581665	0.0899911476	-0.0927017863	-0.0955518452	-0.0595438189	-0.1525475622	0.0106530168	-0.0997598665	-0.0038642437	0.0391848775	-0.0189218865	0.1275434805	0.0173262597	0.0011159776	0.0598972714	-0.0822301052	0.1439849009	0.1387687278	-0.0182284418	0.0592570342	0.0445592397	0.0019798986	0.1072126527	-0.1043910005	0.0901858403	0.0751092384	-0.0364455833	-0.0528685055	0.2071335259	0.0643193978	0.0846528572	0.0347515255	0.0552516619	0.1071782321	0.0446824434	0.0738148754	-0.0321859012	-0.1128532249	-0.032198	-3.779999999999756e-05	1.4288399999998151e-09	0.0010367112039999	0.044787	0.0003386999999999	1.147176899999982e-07	0.002005875369	0.061183	0.05425247	0.003743359489	0.0029433305011009	-0.000641128	0.0002443789999999	4.11045112384e-07	5.9721095641e-08	-0.000430733	0.000244555	5.980714802500001e-08	1.85530917289e-07	0.000252317	0.0	0.0	6.3663868489e-08	-0.3689085566	0.9760109995	-0.4615079992	-0.6860510065	1.243775155	0.2905930976	0.9824310725	-1.698085318	-0.9685434353	-1.191433228	0.6843266852	-0.9352234957	-0.5831850621	-0.9425306584	0.3566503115	1.044293589	-0.2586441129	0.2397728855
