global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_11	aroma_motion_15	aroma_motion_20	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_29
60095.1731666699	-67.05266547483916	3611429837.9320416	4496.059947280687	102549.861328125	-9.22010759852128	85.01038412830987	10516474058.417667	58874.473837352365	-14.47789739172731	3466203669.625088	209.60951288538448	71653.212918012	26618.81959881921	0.743239	21.104969	0.06920258	0.0373573	-0.0313476126	-0.032821418	-0.0429617982	-0.0111249857	-0.0407263746	0.0224113337	-0.0404482632	0.0098930847	-0.0993202491	-0.0441010332	0.0569518027	0.0119680981	0.0601050515	-0.0748780145	0.0772526999	0.151851623	0.1032598966	0.0828582202	0.061104539	-0.0182419154	-0.0380068512	0.1287209332	0.019309176	0.0982506188	0.0495607057	-0.0034923652	-0.035287154	0.1286612077	-0.1907313121	-0.0844475856	0.0023979784	-0.0301175006	-0.1265692949	0.0903205238	0.1554188593	-0.0265250188	-0.16622183	0.0008268391	0.0904618563	-0.0538998227	0.0230807771	-0.0024079475	0.0283248536	0.0708251283	0.0023635206	-0.0877399006	0.0154223826	0.0024085511	0.1299503455	-0.1096228847	0.0571455821	-0.054677726	0.0933639047	0.0813566918	0.152166639	0.0279827229	-0.0501910527	0.072470469	-0.0223994588	0.0359406462	-0.0485502848	-0.0429073992	-0.0382184384	0.0116619368	0.0044074442	0.0325856919	-0.053591699	0.0292498496	0.0205496092	0.0124600405	-0.1317557555	0.1230129785	0.0234007122	-0.1350825322	-0.0067804681	-0.1221532487	0.013137251	0.0469347875	-0.0279106769	-0.0001437206	0.0079398349	-0.0754170673	-0.0233566427	0.0843164367	0.0626976424	-0.0541294641	0.007507565	0.0228595972	0.0029044038	-0.0739975384	-0.0448427445	0.082490912	-0.0099026625	-0.0959136145	-0.0156297	-0.01936448	0.00024428752209	0.0003749830856704	-0.0325865	0.0054183	2.935797489000001e-05	0.0010618799822499	0.0648829	0.0307802999999999	0.0042097907124099	0.0009474268680899	0.000478274	0.000157842	2.28746019076e-07	2.4914096964e-08	-0.000401691	-9.209399999999998e-05	8.481304835999995e-09	1.6135565948099998e-07	-0.000765946	-2.2853999999999995e-05	5.223053159999998e-10	5.86673274916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.64903246	-0.4043555926	-0.1434605455	-0.2973587317	0.8626385403	0.7752082671	-0.6385060221	0.3646377138	0.167558315	1.275556348	-0.4378199496	0.1498214524	-0.2571985878	0.09572461531
59949.184599009786	-145.98856766011158	3593904734.086152	21312.661887450977	102131.82761022288	-418.0337179021153	174752.18930306533	10430910211.004286	58776.5071788878	-97.96665846456744	3454677796.149849	9597.466170713204	71637.72869580258	26149.33160830929	0.74441	21.138212	0.05122478	0.0265262	-0.0351638546	-0.0135993973	-0.0547069227	0.0221660817	0.001726097	-0.0233135567	0.1294403063	0.0547232682	-0.0109967106	-0.114612233	0.0543514337	0.049231105	0.1190409817	-0.003645832	0.0704773103	0.0464598209	-0.0493496976	0.0985746019	0.0599467875	0.0095174206	0.0763353529	-0.0047783198	-0.0126891458	-0.0186902167	-0.207022051	-0.0001373145	0.0127403144	-0.1014372707	-0.0594903605	-0.0759240021	0.0061802379	-0.1127075247	0.0422245246	-0.1165632341	0.0396631513	-0.0492147179	-0.1745780904	0.125880221	-0.0401481088	0.1407845469	-0.0122547385	0.0414351229	0.0131026572	0.0602749717	-0.0280795832	-0.0918038362	-0.021033795	-0.059177974	0.1470577371	0.0307362042	-0.0241542373	0.0866292521	0.1325864926	0.1272408391	-0.0455845884	-0.0808604413	-0.0272790432	-0.042105969	-0.0390950456	0.0641434646	-0.0604896871	-0.0031212975	0.0942406044	-0.0569348129	-0.0398408166	-0.0819752248	0.087067288	0.0220116852	0.016003997	0.0552616188	-0.1043570954	0.1155158557	0.0268467711	-0.2017634284	0.0047699249	-0.0363586615	-0.040923416	0.1033303304	-0.0321927746	0.0220727571	0.0950316463	0.076919889	0.022014979	0.0171318801	0.0270864174	-0.0311667697	0.0536754587	0.1597226718	-0.0335046299	0.0069781448	0.0577593505	0.0803860294	-0.0155360466	-0.1009072399	-0.00806237	0.00756733	6.500181001689999e-05	5.726448332890001e-05	-0.0547271	-0.0221406	0.00049020616836	0.00299505547441	0.0750406	0.0101577	0.00563109164836	0.00010317886929	0.000515264	3.698999999999998e-05	2.65496989696e-07	1.3682600999999988e-09	-0.000466258	-6.456700000000002e-05	4.168897489000003e-09	2.17396522564e-07	-0.00064032	0.000125626	1.5781891876e-08	4.100097024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4808563457	-0.03746930875	-0.6958471059	-0.4204154558	0.6696391608	-0.0493146761	-0.5819630709	0.1895460787	-0.6068062924	-1.016867249	-0.1118433822	-0.8154133866	-0.5722758749	1.499293826
60018.51637522084	69.33177621105278	3602222307.882652	4806.8951925795045	102521.5373566699	389.7097464470135	151873.68647579552	10510665621.97506	58787.46398868111	10.956809793315188	3455965922.2204785	120.0516808468876	71634.15271131227	26021.53122467421	0.788374	22.386606	0.15821008	0.0674126	-0.0369657166	-0.0413940108	0.0610698854	0.0804790486	-0.026425006	0.0148027703	-0.156379588	0.0386390568	-0.1143164212	-0.0544367072	-0.033237936	-0.0172209271	0.0293649736	0.12361211	-0.0796869097	0.1326152539	-0.0523743697	0.0254376124	0.0152248141	-0.0938468066	0.1036729862	-0.0433496166	-0.0999152006	0.0370375079	0.0233658634	-0.0108337567	-0.0012102649	-0.0085099458	-0.0049278018	-0.0367249256	0.015721768	-0.1414329489	0.0733836814	-0.1749906024	0.0599387141	0.0887710754	0.0867751001	0.0155129449	-0.1251308001	0.0638546473	0.0400084503	-0.0384555545	-0.0555019693	0.0234991231	-0.0507881078	-0.1241513566	-0.0048977331	0.074412797	0.0465924942	-0.1145807027	0.0354681349	0.0309450637	-0.0442794946	-0.015277135	-0.1170322314	-0.0108988363	-0.0360120384	0.0048843125	0.0320496474	0.0993744031	0.0583759869	0.0593760104	-0.0433459969	-0.1017957217	0.0963190074	0.1054331148	-0.1313958765	0.0010889376	-0.0140560535	0.0881208668	-0.0975907987	0.0823519725	-0.0213087859	-0.2343486385	-0.0369576939	-0.1324748905	0.0102029573	0.0752961977	0.0162176168	0.0159273285	-0.0705401927	-0.0612099529	-0.0506369748	-0.0050240276	0.0709367782	-0.0454688447	0.0303976373	-0.0823948598	0.0323499269	-0.0307037826	-0.1544584597	0.0782376163	-0.0211357831	-0.1054092553	-0.03636	-0.02829763	0.0013220496	0.0008007558636169	-0.0996997	-0.0449726	0.00202253475076	0.00994003018009	0.109488	0.0344474	0.011987622144	0.00118662336676	0.00107594	0.000560676	1.1576468836e-06	3.143575769760001e-07	-0.000598804	-0.000132546	1.7568442115999998e-08	3.58566230416e-07	-0.000323693	0.000316627	1.00252657129e-07	1.04777158249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.225477815	0.008206485124	-0.09860947548	-0.04009154539	-0.3624855263	-0.7856186549	-0.5830796195	-0.1528542202	-1.010944378	0.7991679206	-0.005774834141	-1.175916131	-0.7799866824	-1.356087684
60021.66836271734	3.1519874965015333	3602600673.0440235	9.935025178102004	102512.07191234658	-9.46544432331575	89.59463623779037	10508724887.762115	58727.1617679626	-60.30222071851313	3448879529.320448	3636.357823584274	71303.23171269603	25893.127909680126	0.945706	26.854193	0.23014828	0.11721	-0.0472177175	0.0298991591	0.1745078505	0.012241979	0.0032660549	-0.1391991292	-0.1377316853	0.0033529941	0.1128962646	-0.0791126633	-0.0925803868	-0.1872931267	-0.0608349235	-0.0457100531	-0.1157554899	0.0388121187	0.0361815723	0.2042209192	-0.0398814695	-0.00140784	0.049029446	-0.1741544414	-0.0698825796	0.0714715479	-0.0298832541	0.1377600662	0.0269252856	-0.1198500035	-0.0584014025	0.1398147147	-0.0002547438	-0.0823626417	-0.0211444685	0.0872369111	0.069961283	-0.1116694207	-0.0328519654	-0.0460408596	-0.1473880506	0.0126659289	0.1093298067	-0.0487914241	-0.2201901424	0.0237536684	0.0522860859	0.2325380008	0.0514788176	0.1177112131	-0.0573718174	0.0793036337	-0.0596743478	0.0847914788	0.0029606254	0.1933686808	0.0046411942	0.0155561139	0.0555409631	0.0237432009	-0.0024812176	0.05424918	0.1292298001	-0.0499259283	-0.0279282439	-0.0898631144	-0.0153851255	-0.139154958	-0.0673836233	0.0006580053	-0.0564357323	0.1302484279	0.1143108882	0.0843486245	-0.0135707795	-0.2956464922	0.0173551212	0.0413314361	-0.2163993492	-0.0922862443	-0.0108081335	0.1193059986	0.0336498728	0.0784619652	0.0448125787	-0.2058979235	-0.0235741248	-0.1033356122	0.1372909859	-0.2062543714	-0.0706208737	0.0796207547	0.0817047885	0.0760468362	-0.0266897442	-0.1093977275	-0.023448	0.012912	0.000549808704	0.000166719744	-0.185253	-0.0855533	0.0073193671408899	0.034318674009	0.0790329	-0.0304551	0.00624619928241	0.0009275131160099	-8.36626e-05	-0.0011596026	6.9994306387600005e-09	1.34467818992676e-06	-0.000309598	0.0002892059999999	8.364011043599998e-08	9.585092160400001e-08	0.000252056	0.000575749	3.31486911001e-07	6.353222713600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5891087769	0.9734807477	-0.4803716465	0.1098381422	-0.3829896852	-0.3914932799	-1.770582199	-1.909688317	0.5038653635	-1.365911881	0.1865599504	-0.2536945307	-0.07375157116	0.8805226215
60860.69503252118	839.0266698038395	3704024199.841549	703965.752642121	102196.14566174096	-315.9262506056257	99809.3958217286	10444052188.115774	58925.513299704726	198.3515317421261	3472216117.6336784	39343.33014444766	71691.78412707565	57589.72751880187	3.753192	106.575348	0.214493325	0.117016	0.1205501078	0.1247022566	0.0328841598	-0.1002244578	0.0339271537	-0.0106331379	-0.0508689458	-0.0252223092	-0.014968884	0.0229119998	0.077044518	-0.1572119448	0.0675405999	0.0443182624	-0.1533475433	0.0350090519	-0.0403314409	-0.0236771592	-0.0349221197	-0.0803125419	-0.0580050534	-0.1084493324	-0.005990184	-0.0251582256	-0.0280685449	-0.0378584749	0.1894541048	-0.0012814549	0.0089118976	0.0013314861	0.1107920456	-0.0337778056	-0.2027473279	0.0358741315	0.0406358208	-0.1458429603	-0.040394992	0.0263980168	0.044113689	-0.1802659068	0.0348413834	0.0847184486	-0.040892556	-0.0178534442	0.1687147131	-0.0008059373	0.0115094564	0.0746702658	0.0293823034	-0.0240583417	0.0377930197	0.023855451	-0.065546678	-0.0361510621	-0.0755821623	-0.0133053369	0.092531151	0.1470217575	-0.1102287732	-0.1027718827	-0.0319103356	-0.0419789867	0.1087985611	-0.0760778709	-0.0480183275	-0.0733965964	-0.069747854	0.0436285894	-0.1292934545	0.1409045335	0.1458722501	0.095255515	0.0726999477	0.0107360885	0.1195307438	-0.0012959273	-0.120109985	-0.0639843748	-0.0741964819	0.1365215237	-0.2200377463	-0.0358927394	-0.1975537402	0.0114712931	-0.1492181578	-0.1322198541	-0.079658856	0.1660970072	-0.0564212886	0.2297626453	0.1865590298	0.0738148754	-0.0321859012	-0.1128532249	-0.0529948	-0.0295468	0.00280844882704	0.00087301339024	-0.25217	-0.066917	0.004477884889	0.0635897089	-0.00912069	-0.08815359	8.318698607610002e-05	0.0077710554298881	-0.000186544	-0.0001028814	3.4798663935999995e-08	1.058458246596e-08	-0.000120559	0.000189039	3.5735743521000004e-08	1.4534472481e-08	-5.35423e-05	-0.0003055983	9.339032096289001e-08	2.8667778892899997e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1592539712	0.4867669815	-0.1943248253	0.320525558	-0.8069375013	-1.278097572	-1.612513504	-0.4644323487	-0.8311501466	1.18224039	-0.3442321274	1.532334533	0.1157950831	0.2261398237
60801.76126688704	-58.93376563413767	3696854173.155525	3473.1887318194663	102145.26114845768	-50.884513283279375	2589.233692076235	10433654375.086617	59001.16875	75.6554502952713	3481137913.8659763	5723.747159380266	71781.56829739391	52002.66462789828	1.988551	56.466747	0.303881422	0.206704	0.1031153711	0.0560195696	-0.0826737888	-0.0959209504	0.1116498713	0.0165127702	0.0497162181	0.0201001827	-0.0496476672	0.0955838006	0.1085135413	0.0051991358	0.1371836786	0.019397352	-0.0521992589	-0.0020582754	0.0419942821	-0.0676652825	0.054252674	-0.0681352315	0.0885188997	0.0764701489	-0.0894943238	-0.0919637921	0.0915788453	0.1400229611	-0.0305226075	0.0102188158	-0.0715053898	-0.0065190907	-0.0759841153	0.0533055896	0.0036415977	-0.0022060602	-0.053079717	-0.0366800312	0.0352625804	0.049066599	-0.0875698697	-0.1756115501	-0.108278291	0.0775566424	0.1084222043	-0.0285858298	0.1184847293	-0.0658455201	-0.0167764715	-0.0376293633	-0.0261461524	0.0499760266	-0.0029918193	0.0608679463	-0.0312886799	0.0069266823	-0.0051287826	-0.0579049223	0.0299625821	0.1150212542	-0.0644702801	-0.0734290895	0.0301077955	0.0870986425	-0.1131985421	0.0902050406	0.0509080586	-0.0231882586	0.0090581114	0.0682530548	-0.0254345149	0.0358413662	-0.0660784803	0.0975875393	0.0732364221	-0.0112545847	0.049434956	0.0419269753	-0.0792829747	-0.0306907932	0.0019670923	0.2275560289	0.0563398279	0.1474851245	-0.0737243095	0.1167858551	0.0702275008	-0.0186786479	-0.0722626038	0.0807679372	-0.1216863838	0.019860918	0.0206689685	0.0715429426	-0.0376123508	-0.1157589128	-0.0257306	0.0272642	0.00066206377636	0.00074333660164	-0.0515296	0.2006404	0.04025657011216	0.00265529967616	0.000165347	0.009286037	2.7339630409e-08	8.623048316536901e-05	-0.000370693	-0.000184149	1.3741330024900004e-07	3.3910854201000003e-08	-0.000309598	-0.000189039	3.5735743521000004e-08	9.585092160400001e-08	-0.00101417	-0.0009606277	9.2280557800729e-07	1.0285407889e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1374735726	0.6315529544	0.2427203306	0.04888905852	0.3247338478	1.287501093	-0.9231805297	-0.022920347	-0.459251269	-0.8368287279	-0.03267268068	0.5787925785	-0.4553230494	0.6269858677
60149.03343095343	-652.7278359336124	3617906222.677953	426053.6278025768	102783.0373718104	637.7762233527174	406758.5110740552	10564352771.374971	59029.76524975394	28.59649975394132	3484513185.4410577	817.7597981771657	71730.80999048662	26894.46962525933	3.314833	94.127731	0.169711953	0.096449	-0.0378116623	-0.0649417151	-0.149293947	0.0122085442	-0.0836426568	0.120482856	-0.1642630208	0.0611937043	-0.056356831	0.1547355105	0.0966117794	0.0047254055	-0.0506090198	-0.0133450467	-0.1835995299	0.0615834589	-0.1390181986	-0.1963510469	0.0823671708	0.0649749587	0.0326595941	-0.1296210648	-0.0952423922	-0.00967407	0.0333365288	0.097144699	0.0657769919	0.0955960032	0.0474646758	0.1012424175	-0.1839701868	0.0463485844	-0.1402616639	-0.0597125426	0.031860699	0.1238963752	-0.1799244637	0.0486209285	-0.0624038635	0.1810875706	-0.1640315233	-0.0459910099	0.160666365	0.0567805511	0.0451739183	-0.0457949532	0.0332067786	0.1509464204	0.0028929652	-0.1628460877	0.0584711418	-0.0444799317	-0.0885873951	-0.0566674201	-0.0301778076	-0.233817364	-0.0164407578	-0.0098006554	0.0448560631	-0.0573574016	0.110963962	-0.1242486016	0.0784098931	-0.0123783005	0.0135421658	-0.1294350582	-0.0107848768	0.0081640444	-0.0421576751	0.0830982589	-0.0916677966	0.1154823962	-0.0788599965	-0.0873580761	-0.0647897258	0.0180580656	0.0527220843	-0.0043064938	0.0281422299	0.18556966	0.0521464874	-0.0200632542	-0.1346179492	0.0825166612	0.0838071039	0.00032001	-0.063857643	-0.0011697583	0.1588201861	0.0186157652	0.0694269856	0.069232268	-0.0429573403	-0.1181006348	-0.032866	-0.0071354	0.001080173956	5.091393316e-05	-0.10397	-0.0524404	0.00274999555216	0.0108097609	0.0796444	0.079479053	0.00634323045136	0.0063169198657768	0.000242449	0.000613142	5.8781517601e-08	3.75943112164e-07	-0.000309598	0.0	0.0	9.585092160400001e-08	-0.00101417	0.0	0.0	1.0285407889e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.9366300482	0.3593173082	0.170644219	0.01656503958	1.073635385	1.715576682	0.3178112402	-0.6789303474	-0.9005440163	1.934606101	-0.4955319814	-0.1737421508	-0.5917905844	0.1367001943
59854.21940422478	-294.8140267286508	3582527580.489078	86915.31035596163	102538.33534702034	-244.70202479005093	59879.0809363507	10514110215.738	58831.25832923228	-198.50692052165687	3461116956.6008625	39404.9974949914	71586.95708314114	26555.988390657418	0.917865	26.063608	0.0837229499999999	0.0672009	-0.023305879	0.0317259292	-0.1138725836	0.0263220468	-0.1264459357	-0.0071514722	-0.0314605779	-0.1376733547	0.1127137708	-0.0080212928	0.0576068752	0.0178278644	0.0393041413	0.014260431	-0.1543873237	0.0659302073	-0.0117090583	0.0816062428	-0.0281424094	0.0097050053	0.0659988031	0.166450995	0.119823869	0.1045814802	-0.030664158	0.115418786	0.0990286535	0.015566442	0.2777426339	-0.0611067932	0.1506097639	0.1187021984	0.1067844264	0.0855027567	-0.0120349527	0.1820555657	-0.053725862	0.0106899273	-0.0176537485	-0.054455986	-0.0042292321	0.0356243143	0.064071187	0.0759617244	0.017661406	0.1245156539	-0.0648679439	0.0849878338	0.1332639623	0.0868099453	0.033104021	0.105748855	0.000104964	-0.0362766566	0.0323706064	0.0554024113	-0.0128063141	-0.0694554315	0.0908785065	-0.0244185326	0.0150895475	0.0012190646	0.0499889865	0.1073808436	0.0210933039	-0.080826926	0.0078746476	0.0575274821	-0.0489000222	0.0800170605	-0.0478326108	-0.0155483349	-0.0597531666	-0.0559399131	-0.0038517584	0.0148437608	0.0387408381	-0.1545206758	0.0276781211	0.2308289862	0.1403048131	0.0817034289	0.0256241447	0.1770189944	0.0314128768	0.129844258	0.0168268406	0.0809109838	-0.0706380253	-0.0333792022	0.0815636984	0.0668841029	-0.0482092939	-0.1198669825	-0.0328394	2.6600000000001622e-05	0.0010784261923599	7.075600000000862e-10	-0.10402	-4.999999999999449e-05	2.499999999999449e-09	0.0108201604	0.0128883	-0.0667561	0.00016610827689	0.00445637688721	0.00013763	-0.000104819	1.89420169e-08	1.0987022761000001e-08	-0.000246902	6.2696e-05	3.930788416e-09	6.096059760400001e-08	-0.00118446	-0.00017029	2.8998684100000007e-08	1.4029454916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03050925691	-0.2348097962	-0.4083216553	0.2217974301	0.6340615751	1.405089192	-0.4091686623	-1.486123796	-1.260893841	-1.617035507	0.05611588537	-1.003949537	1.233271563	1.054032971
59957.24601699916	103.02661277438165	3594871349.9429617	10614.48293976238	102104.41095364989	-433.9243933704565	188290.3791619187	10425310736.191818	58885.021395177166	53.76306594488415	3467445744.7104726	2890.4672597939616	71687.0894603321	26102.609552280537	1.033034	29.33396	0.3516641	0.180829	-0.0518204059	0.0132382236	0.0141138712	0.126011855	0.0061443867	-0.0104761133	0.0445658071	0.0036637372	0.104038636	0.0265317267	-0.02988754	0.0781173901	-0.0040800534	-0.0111306506	0.1739476532	-0.1577609458	0.0131830544	-0.030054221	-0.162625261	-0.0236728022	0.0429162113	-0.059318079	0.0112576539	-0.0143946607	0.0177228468	-0.216856751	0.1266378736	0.2144118215	0.0427665311	0.1071900134	0.1229644209	0.0342133621	-0.1022672965	0.1066380304	-0.1846928726	-0.0517666916	0.020754218	-0.0597357159	-0.0352096924	0.0163952326	-0.0306807562	0.0250033092	-0.0124397534	-0.067601838	-0.0978561507	0.0294243614	-0.092340099	-0.0280457707	-0.1432430597	0.0972751	0.0281182723	-0.0871473831	-0.1082799997	0.0877122224	-0.0729839474	-0.028599966	-0.0923867786	0.0182926221	-0.1155042579	-0.0571863248	-0.0350870692	0.0022756085	0.0754111451	-0.0609154918	0.0199511177	0.2135217948	0.1687812026	-0.0155168822	-0.0048051925	-0.079480819	0.0128292692	-0.0067414343	-0.132001269	0.0186182978	-0.0302407995	0.0560491491	0.1695828113	-0.0387880823	0.1365925849	0.1700135104	-0.2739615955	0.051293573	0.0232664784	0.1399892417	0.2476920713	-0.1152747954	0.0643727204	0.0290987121	0.1601443091	0.1038058706	0.1463939426	0.0644997188	-0.0533568368	-0.1210493502	-0.0080488999999999	0.0247905	6.47847912099984e-05	0.00061456889025	-0.1167	-0.0126799999999999	0.0001607823999999	0.01361889	0.144039	0.1311507	0.020747233521	0.01720050611049	-0.00146696	-0.00160459	2.1519716416e-06	2.5747090681e-06	0.000347566	0.000594468	3.53392203024e-07	1.20802124356e-07	-0.00264626	-0.0014618	2.13685924e-06	7.002691987600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9827023531	-0.1723788207	0.01116117422	1.231954465	-0.6464730896	-1.010867116	-0.2501581492	0.6186888394	3.514394926	0.1456533882	1.268968453	-0.1982395565	-1.013084291	-0.4461759675
60106.686443941246	149.44042694208474	3612813755.2702703	22332.441204632567	102933.97307513728	829.5621214873972	688173.3134066712	10595402813.033089	58804.59352239173	-80.42787278543256	3457980219.333716	6468.642720789722	71542.543359375	25902.95488052052	1.193376	33.887001	0.6556489500000001	0.354807	-0.1027316172	-0.2193359254	0.024038302	-0.0320051771	-0.0020384339	-0.2535630823	0.0841371925	-0.0001263892	-0.0482151878	0.0389364405	-0.178969271	0.0781501587	0.0691011805	0.0799628695	0.2926736123	-0.0127782021	-0.1309544033	-0.0414137515	-0.0588323662	-0.0428848505	-0.0171361566	-0.0312602159	-0.0205595759	0.0354938336	-0.0559111223	0.1502453047	-0.0323963161	0.0348410266	0.1918386924	-0.0301597036	-0.0785190013	-0.030413284	-0.0574170174	0.0321977599	-0.1322211323	0.1859833773	0.0800990632	0.131394143	0.0148341037	-0.0069560525	0.0029403486	-0.1650528268	0.0356831866	-0.1147813044	-0.1530306867	-0.0201869058	-0.1729618859	-0.2477600404	0.1096184937	-0.2256258602	-0.128549167	-0.1653884583	0.0043765133	0.0626323494	-0.0715478088	-0.0926448395	-0.2023457788	0.0930480203	-0.1528072503	-0.0205399938	0.0627699709	0.1156660783	0.1171749137	-0.0934460315	0.0725484515	-0.0289007383	0.032750741	-0.1372906688	-0.0121486928	-0.3664234558	-0.0704376628	0.1337748633	-0.3527542176	-0.1542845918	0.2375148612	0.1829803515	0.0021644096	0.1174567699	0.1128537314	0.0752081809	-0.1655324927	0.0747105048	0.0002365256	-1.20423e-05	0.0484654134	-0.008242602	0.0632857893	-0.2731355991	0.1412913375	0.1288190299	0.0371152356	0.062080407	-0.0583888207	-0.1216419777	-0.0523084	-0.0442595000000001	0.00273616871056	0.00195890334025	0.019116	0.135816	0.0184459858559999	0.000365421456	0.43264	0.288601	0.1871773696	0.0832905372009999	-0.00396037	-0.00249341	1.5684530536900003e-05	6.217093428100003e-06	0.000272167	-7.539899999999997e-05	5.685009200999996e-09	7.407487588900003e-08	-0.00147562	0.00117064	1.3703980096000004e-06	2.1774543844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.804743331	1.454129767	-1.76774739	1.202998599	-1.957586917	-1.746746328	-0.7433617433	1.774970221	2.665344324	0.263495702	-0.02681584143	2.478832382	0.324807402	1.224591583
