global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_09	aroma_motion_11	aroma_motion_13	aroma_motion_15	aroma_motion_17	aroma_motion_22	aroma_motion_24	aroma_motion_26	aroma_motion_29	aroma_motion_32
58728.286049171154	105.81614552444807	3449011582.273271	11197.056653651172	101877.05814025395	-147.2892686345731	21694.12865490744	10378934975.312683	58410.39607937918	133.5613960597766	3411774370.1499543	17838.646517436508	70826.14400200677	27444.672874450684	0.968808	23.125576	0.117704	0.0639693	0.1326243471	0.2791493231	-0.0064926036	0.1359017177	0.0671164117	0.0803096982	0.0123894233	-0.0818824172	-0.0090776142	-0.0285889245	0.0242996608	-0.2051485867	-0.0193026018	0.115281922	0.137585634	-0.030803308	0.0187746437	0.0403024666	0.0478812824	-0.0315477771	0.1048636375	0.042866039	-0.1451920683	0.0973818063	0.1589789423	0.025225643	-0.0278327025	-0.2089085053	0.0273113492	-0.0653311227	-0.0533649835	-0.0286366524	-0.0396770948	0.1928711685	-0.060429876	0.0364823729	-0.1206357514	0.075735794	-0.0382411461	-0.0237471266	-0.0708616493	0.0372706607	-0.0934900371	0.0193371906	-0.032752162	0.216003002	-0.0824633103	0.0286586216	-0.0393762675	0.0300127964	-0.1247837832	0.0605525723	-0.1040471231	-0.2236267071	0.0306796684	0.0379007641	0.0231333917	-0.0212300783	-0.1044240677	-0.1173931457	-0.0718388849	0.0754997527	-0.1289724436	0.091634704	-0.0314618969	-0.1166363956	0.0815919126	-0.092521304	-0.097499293	-0.0087359474	-0.2525687027	0.1301004242	0.0226658319	0.0595403816	-0.0837110759	0.0400656439	0.0420145802	-0.0393934332	0.0171308961	-0.046420957	-0.0093218673	0.0336532923	0.0426166283	-0.032980834	-0.0644787346	-0.0389240418	0.0725309754	0.1178480693	-0.0780793227	0.0129834951	0.0803860294	-0.0155360466	-0.1009072399	0.0192661	-0.0166197	0.00037118260921	0.00027621442809	-0.0907927	0.0181052999999999	0.0003278018880899	0.00824331437329	0.109691	-0.054005	0.012032115481	0.002916540025	0.00328883	0.00026915	1.08164027689e-05	7.244172250000006e-08	-0.0017152	7.990000000000037e-06	6.38401000000006e-11	2.9419110400000004e-06	0.000509508	0.00030234	9.140947560000001e-08	2.59598402064e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.7848024688	-0.7656101276	-1.852930519	-0.1327625037	-0.1638290773	-2.997644279	-2.019186104	1.818990028	-1.326141602	-0.717758875	-0.02173659484	-0.9012573832	-1.1827695	1.49585918	0.729521826
59062.70450773844	334.4184585672847	3488403063.7684264	111835.7054305187	102286.62875164908	409.570611395131	167748.0857185814	10462554421.377686	58377.62878213838	-32.767297240796324	3407947542.2251515	1073.6957684666984	70645.53242448496	28371.373028818765	0.989356	23.616062	0.1339234	0.0610385	0.1209446431	0.1670946452	0.0372000476	0.1193133495	0.09584277	-0.0104312659	0.0388758043	-0.1101071266	-0.0364957119	-0.0255768976	0.0816050106	-0.1822177648	0.0334904331	-0.0281135402	-0.0336189424	-0.0644394301	-0.0497885372	0.0347551858	0.1269468293	0.0039994248	-0.012588533	-0.0054222626	-0.1297566267	0.0049627231	-0.0229917168	-0.0788765538	-0.1520265638	0.1687158384	0.1545111251	-0.171970427	0.0343631529	0.1037487651	0.0038111114	-0.078938633	-0.0167857065	-0.0414767155	0.0890845716	0.1227319015	0.1082693951	-0.0739805374	-0.0494102316	0.0511191824	-0.0857079498	-0.0993748297	-0.0156652109	0.1091443862	-0.0031218785	-0.0159194207	-0.0790693597	0.031461353	-0.065448574	-0.064430315	0.0161501099	-0.0758443602	-6.35619e-05	0.0488126685	-0.0114148399	0.0553269763	-0.1550969339	-0.0249901395	-0.0484741574	0.0336189346	-0.0698183492	-0.0086808131	-0.1103981785	0.1010193043	0.08534185	-0.0530428629	-0.1015412501	-0.0106301015	-0.1939645867	0.0754949613	0.0327110147	-0.0016014942	-0.1264944796	-0.0067872656	0.0344555275	-0.0370494016	0.0151728557	0.0261898826	-0.1182077957	-0.0163986559	-0.1040512305	0.0117571658	-0.0716513138	0.0339644009	0.1087328945	0.0567312333	-0.1416132822	-0.0978212157	0.0782376163	-0.0211357831	-0.1054092553	0.0369907	0.0177246	0.00136831188649	0.00031416144516	-0.108896	-0.0181033	0.00032772947089	0.011858338816	0.124153	0.014462	0.015413967409	0.000209149444	0.00262939	-0.0006594399999999	6.9136917721000005e-06	4.348611135999998e-07	-0.00204034	-0.0003251399999999	1.0571601959999989e-07	4.1629873156e-06	-0.000178582	-0.0006880899999999	4.734678480999999e-07	3.1891530724e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.8867134589	-0.411954893	-2.106942068	1.163501114	0.5535567837	-2.077586471	-1.509534006	1.003826676	-0.7939000145	-0.2885039082	-0.6818385068	0.8946434476	-0.8417075536	-0.03682756088	-0.6645946054
59206.67699312934	143.97248539089924	3505430600.568751	20728.076549632693	102229.77022695416	-56.85852469492238	3232.891830483098	10450925920.655844	58213.650776024246	-163.9780061141355	3388829136.6729083	26888.786489167454	70589.0636875348	28602.10431111653	0.933733	22.288351	0.1316705499999999	0.0605363	0.1086744118	0.1253352357	0.0180511392	0.1220863522	0.0740309106	-0.0356700618	-0.0015165638	-0.0630987463	-0.0697780685	0.0364506802	0.2158658017	-0.0388273149	0.0078246571	-0.0631743	0.0739783612	0.0800865849	-0.0236353043	0.1390751712	0.0397312507	0.0682211502	0.1595242308	-0.0558367817	-0.0416260594	0.0216124189	-0.0945696072	-0.0878024663	-0.0259377172	-0.1659782653	-0.0245424594	0.0513867544	0.0416029424	-0.0301565618	-0.0018289262	-0.1367475296	-0.1246682208	0.0658624376	-0.0125508624	-0.0356135317	-0.0088783375	-0.0028293653	0.0249848291	0.0411107248	-0.1429337144	-0.1034652923	-0.1249775931	0.0422059451	0.0797759968	0.0313901448	-0.0363117258	0.0266880326	-0.1264362561	0.1523500692	0.0763801066	-0.0475032197	0.0795849879	0.115963246	0.0437453777	-0.0061352928	0.0832007039	-0.1236880294	0.0603474084	0.0606289987	-0.0603104244	0.035259816	-0.0232641358	-0.0091316587	0.0673691669	-0.0927268057	-0.097222748	-0.0016677843	-0.1496759227	0.092617919	0.011130451	0.0227746206	-0.0508864379	-0.0002714375	0.0583042416	-0.0319900637	-0.0033747396	-0.0127995923	0.0795109574	0.0858582969	-0.008916705	-0.1666022255	0.0567445362	0.0572952867	-0.0328319995	0.0353848773	-0.1183041602	-0.1358430415	0.0760468362	-0.0266897442	-0.1093977275	0.020285	-0.0167057	0.000411481225	0.00027908041249	-0.0954767	0.0134193	0.00018007761249	0.00911580024289	0.0980525	-0.0261005	0.00961429275625	0.0006812361002499	0.00336831	0.0007389199999999	1.1345512256099998e-05	5.460027663999996e-07	-0.00170386	0.0003364799999999	1.1321879039999995e-07	2.9031388996e-06	0.000254919	0.000433501	1.87923117001e-07	6.4983696561e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.7869430584	-0.4070684175	-1.676548881	-0.337763411	-0.3196961945	-2.035656831	-2.057927916	-0.2108116876	0.4852668136	-0.9270464427	-0.1700379017	0.6831556045	-0.6700790955	-0.2747766902	0.6120515737
59380.20543796464	173.52844483530498	3526008797.8548856	30112.121166959485	102665.08234560522	435.31211865105433	189496.6406444696	10540119133.0299	58276.70330136915	63.05252534490137	3396174147.67581	3975.6209523694297	70613.1342102821	29154.387626139323	0.934277	22.301336	0.10385815	0.0599052	0.0975977222	0.0471705587	0.0340573784	0.0802667829	0.0874192659	-0.0875158532	-0.0279066775	-0.055130827	-0.0968734282	0.059447023	0.0979643867	-0.1141099911	0.150572327	-0.085343734	-0.087367831	0.0256573849	-0.1152592247	-0.2052038192	-0.004418381	0.0730631813	0.1105672645	-0.1808195614	0.1391605876	-0.0924465142	0.0096265038	0.0010658873	-0.0060576681	0.1580648612	0.0015261249	-0.0690005267	0.021598177	-0.0687560856	-0.01302689	0.2082892814	0.1290468068	-0.0571549553	0.0541150739	-0.0052548013	-0.070129081	-0.0708041875	0.1869420456	0.0410213553	-0.0832901928	-0.1483252798	-0.0437225893	0.0338268241	0.0526259543	-0.0265051778	-0.1101244102	-0.0001555449	-0.0702665452	-0.0360906457	0.0284008292	0.1480013291	0.0580568184	-0.1858580294	-0.1066350462	0.0506292573	-0.0929214881	0.1451180074	0.2413746555	0.0898111421	0.0037049832	-0.0342985918	0.2207346612	0.0168575566	0.0668924196	-0.0781535839	-0.112249831	-0.0681942175	-0.0764490912	0.0452318226	0.0274709428	-0.0092727231	-0.0348499771	-0.1020707603	0.1173548936	0.0091991711	0.0637844841	-0.0193454556	0.0173514985	-0.0015211185	-0.0854039995	-0.0994742721	-0.00893647	0.0895843191	-0.1317563355	-0.0354363824	-0.1352221004	-0.1706940428	0.0738148754	-0.0321859012	-0.1128532249	0.0338298	0.0135448	0.00114445536804	0.0001834616070399	-0.149696	-0.0542193	0.0029397324924899	0.0224088924159999	0.103615	0.0055624999999999	0.010736068225	3.094140624999998e-05	0.00354436	0.00017605	1.25624878096e-05	3.0993602500000027e-08	-0.00170494	-1.0800000000000913e-06	1.1664000000001973e-12	2.9068204036000003e-06	-0.000178582	-0.000433501	1.87923117001e-07	3.1891530724e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.8838689977	-0.1030765155	-1.639683816	0.6154416482	0.04561808028	-1.891586241	-0.9546384606	-0.190360535	0.9486433735	-0.8580820246	0.0303422107	0.05007285008	-0.06862566109	-0.3627413421	-1.026574895
59501.94278160264	121.73734363799304	3540481194.7851143	14819.980836034803	102853.31048503464	188.22813942942597	35429.83247306341	10578803477.730938	58475.1448121342	198.4415107650493	3419342560.800065	39379.03319471519	70771.1223755336	29746.85957132975	0.991203	23.660152	0.14936165	0.0832451	0.0807980727	0.0316184666	0.0220661285	0.0332735228	0.0204905467	-0.0742942127	-0.004612616	-0.0276160125	-0.1828132302	-0.0075468592	0.0044365257	-0.1399405949	0.0716053592	-0.1228559533	-0.0785533386	0.019254185	-0.1815652708	0.077490758	0.0841318323	-0.0895292315	0.0910834761	-0.0502412792	0.2023056802	0.0753078637	0.0593078271	0.0579597325	-0.0936426184	0.0384898617	-0.0461320354	0.1248465851	-0.074614014	-0.0893113945	0.0305253858	-0.2029333793	0.1368789425	-0.0166252696	0.0423952942	0.1364776066	-0.0490156087	-0.0478234312	-0.0454749551	0.0327239543	-0.0136392954	-0.1114923154	0.017348473	0.0424978	-0.0600839528	-0.0185785792	-0.0705428259	0.0485214413	-0.1428045926	-0.1124934515	0.0566816587	0.1122200577	0.0659350306	-0.0113392798	0.0817107065	-0.0603016238	-0.0474788445	-0.0866232424	0.2118984695	0.0469178685	-0.023540451	0.0624294347	0.0690826487	-0.1158262751	0.0365720115	-0.1226357564	-0.0780794845	-0.0310413909	-0.0164209784	0.08103795	0.0304245363	-0.0121328206	0.0028181578	-0.0806248179	0.1188575951	-0.0422832473	-0.0182570667	-0.0363892647	0.073792877	0.0146364743	-0.0889719327	-0.1456869888	-0.0462471375	0.1112089169	-0.1151327898	0.0193666778	-0.0385751241	-0.0594121244	0.0715429426	-0.0376123508	-0.1157589128	0.0242131	-0.0096166999999999	0.00058627421161	9.248091888999996e-05	-0.109428	0.040268	0.001621511824	0.011974487184	0.0381535	-0.0654615	0.00145568956225	0.00428520798225	0.00354436	0.0	1.25624878096e-05	0.0	-0.00178527	-8.032999999999998e-05	6.452908899999997e-09	3.1871889729e-06	0.000421397	0.000599979	3.599748004410001e-07	1.7757543160900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.6055650449	-0.4185555674	-1.195837156	-0.3996663567	0.004884392424	-1.383883925	-1.051908807	1.737972736	-0.02503904814	-0.5497404528	0.7380462775	0.4678714115	-0.5022672319	-0.3531704563	-0.4249717535
59815.8563481711	313.9135665684662	3577936670.665041	98541.72727573484	103031.8760203661	178.56553533145052	31885.650408207504	10615567476.276089	58688.53198813754	213.38717600334348	3444343786.922643	45534.08688268189	70783.86110047791	32399.677732340493	1.356183	32.372292	0.0740509	0.0367218	0.0444965652	-0.0895702401	0.0008791664	0.0616620025	0.0943901713	-0.0959424715	-0.0410370035	0.1012092987	-0.0812309936	-0.0830323449	-0.1714535813	-0.1628316806	-0.0375877303	0.0332142985	-0.2504046182	-0.0134892623	0.0337747693	-0.0090209174	-0.0758892026	0.0016465807	-0.0461068572	0.0504938843	0.0022165208	-0.0424434899	-0.1284190766	-0.0756518518	-0.0510615965	0.0077761172	0.0619489471	0.1093905342	-0.1344060458	-0.1340929739	-0.1068711336	0.0046563401	-0.0572389855	-0.0715490544	-0.1537283335	0.0210271511	0.0327764317	-0.0159157991	0.0375459225	0.046470764	-0.0105048806	-0.0741086188	0.1936818906	0.0003085539	-0.1434118367	0.0925564307	-0.1043580544	-0.0961757572	-0.145300307	-0.0103110023	-0.0353071483	0.1443131518	-0.068049455	0.006164688	-0.0817968026	-0.0050047602	-0.0282521703	0.0505670096	0.0362658066	-0.0849522675	-0.0355459694	0.0214441513	0.0212161721	0.0553902557	0.0209559794	-0.1110877284	-0.0426939486	-0.0606208642	0.0203755689	0.0131471631	0.0400119815	-0.0618910514	0.0381768603	-0.147217579	0.1086999675	-0.0444242415	0.0826696874	-0.0058495497	0.1485101788	-0.0661450748	-0.0255416641	0.0044639587	0.0377160529	0.0232324394	-0.0844066607	0.0322025838	-0.0714573811	-0.1056402357	0.069232268	-0.0429573403	-0.1181006348	0.0331594	0.0089462999999999	0.00109954580836	8.003628368999995e-05	-0.131119	-0.021691	0.000470499481	0.017192192161	0.0131659	-0.0249876	0.0001733409228099	0.00062438015376	0.00354436	0.0	1.25624878096e-05	0.0	-0.00163287	0.0001524	2.3225760000000005e-08	2.6662644369e-06	0.000637517	0.0002161199999999	4.67078544e-08	4.06427925289e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.3598202479	-0.3779006573	-1.128054386	-0.122722125	0.5510137327	0.3385816952	-0.8948045573	2.852334888	0.8506812217	-0.9971634522	0.1721237799	-0.7169032003	0.6471517207	-1.484850326	-0.9936405865
59907.52603982615	91.66969165504996	3588911676.2124486	8403.332368131938	103149.65767748184	117.78165711574547	13872.518752931035	10639851878.981688	58656.336799749166	-32.195188388373936	3440565846.7656083	1036.530155362888	70854.20117912491	36785.53070297241	1.822901	43.512917	0.33681373	0.163342	0.0127397161	-0.1412781409	0.0486112997	-0.0212427611	0.0024963277	-0.1004922862	-0.0073415718	0.0074963566	-0.165899503	-0.0674578464	-0.1117001251	0.0391377109	0.1132950837	-0.1070938287	-0.0234941899	0.0392269206	-0.1370233964	-0.0246512864	-0.0563197769	-0.0178470934	0.0846739502	0.0952543042	0.0804651839	-0.0829315377	-0.0605894569	-0.0029303079	0.0829392094	-0.2533456618	0.0539942398	-0.0590811387	0.0146862695	0.0035676938	-0.0002355716	0.0562147811	0.0535456181	0.0051753927	0.176031706	0.0196248178	-0.0867763628	0.0604935979	0.108097637	0.0388505637	0.0776464976	-0.0232214823	0.0670295005	-0.0944729421	-0.0661473017	-0.0725356101	0.0258100915	-0.0502565467	-0.1231422812	0.0035254124	0.115018008	-0.0872615711	0.0671746505	-0.1360012517	-0.0962556453	-0.0786276801	0.0397787139	-0.0343889285	0.1527464708	0.0671801513	0.0970811132	-0.1250506694	0.0725284903	0.0843019251	-0.0088770588	0.0398047347	0.0364729974	-0.0500894221	0.1312134369	0.0629146365	0.0222526881	0.0302546734	0.0058802646	-0.1303213146	0.0127799383	-0.0224612383	0.0899467565	0.055121679	-0.0557822803	-0.0427230898	-0.0100706199	0.0730582192	-0.0015479251	0.1156904634	0.0298016556	0.1171372637	-0.0643597192	-0.1476269667	0.0668841029	-0.0482092939	-0.1198669825	0.11591	0.0827506	0.0134351281	0.00684766180036	-0.00882917	0.12228983	0.0149548025214289	7.795424288890001e-05	-0.0096926	-0.0228584999999999	9.394649476e-05	0.0005225110222499	0.00187069	-0.00167367	3.4994810761e-06	2.8011712689e-06	-0.00151784	0.00011503	1.3231900900000029e-08	2.3038382656e-06	0.000247921	-0.000389596	1.5178504321599997e-07	6.1464822241e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.1065538324	-0.568965921	-1.152230316	0.5588565176	-0.3444501964	1.578268527	0.3195679369	0.4808372939	0.7501991383	-1.244271881	-1.102892653	0.3276616183	0.7078650294	-0.0289591171	-0.8578539304
59908.45487337028	0.9288335441306116	3589022965.314644	0.862731752702233	102955.49975263853	-194.15792484331175	37697.29977946111	10599834929.315552	58527.91349419941	-128.42330554975342	3425516657.98449	16492.545408325328	70991.0390074007	36824.13900502523	1.153507	27.534388	0.10254668	0.0612432	0.0028902057	-0.1468060493	0.0232940873	-0.0011214163	0.0505327519	-0.0951568212	0.001538287	-0.0707945953	0.0096403763	0.0095040938	-0.0452660427	0.1283597523	-0.0706862387	0.0012165465	0.0548211332	0.1372276684	-0.0430807352	0.0446496577	-0.0704032044	-0.0020584536	-0.0479326559	-0.0937327095	-0.0085831237	-0.0822060056	0.0391442118	0.0170094845	-0.2029855668	0.0174532738	0.0861112125	-0.0819848932	0.0831704235	-0.0118014405	0.0186771454	0.0698838594	-0.0746214952	0.0088614802	-0.0703452997	0.0496707518	0.1640463253	-0.0687309643	-0.0755157406	-0.0252952659	0.010128394	0.0533562228	0.0189067694	-0.0695151011	0.0129594795	0.0094835318	-0.1013442755	0.1326326385	0.1046990194	0.0533321649	0.0666463107	-0.0543996396	0.0360481546	-0.0459619242	0.0152482878	-0.1484882342	-0.0356298682	-0.0924664825	-0.0537370352	-0.0983239923	0.0407606229	0.0634973132	0.020360608	0.0408942402	-0.0089135501	-0.0228613905	0.0142318575	-0.0729583066	0.1214300546	0.05261019	-0.0158430695	-0.0450712358	-0.0315660419	0.0195961149	0.0165092202	0.2211663	-0.0841450164	0.0419400683	0.0223591099	-0.0005151312	0.0694202951	0.0694179065	0.099480413	0.0761760406	-0.007686197	-0.0336626892	-0.0042755355	0.0238330471	0.0644997188	-0.0533568368	-0.1210493502	0.06084	-0.05507	0.0037015055999999	0.0030327049	-0.00880944	1.973000000000079e-05	3.8927290000003106e-10	7.76062331136e-05	-0.0142169	-0.0045243	0.0002021202456099	2.046929049e-05	0.00229073	0.00042004	5.2474439329e-06	1.764336016e-07	-0.00169547	-0.00017763	3.1552416900000006e-08	2.8746185209e-06	-1.3062e-05	-0.000260983	6.811212628900002e-08	1.7061584399999998e-10	0.0	0.0	0.0	0.0	0.0	0.0	-0.09626626464	-0.2360177513	-1.727997923	0.8879716949	0.6480874286	2.137498564	-1.184576741	-0.6166721398	0.8448354688	-0.7219154742	1.975789912	-0.2666895159	-0.873910312	1.079378294	-0.04659956105
59557.27700920524	-351.1778641650453	3547069244.751207	123325.89227952302	102877.98735364446	-77.5123989940621	6008.171997814678	10583880281.93663	58585.027206574	57.11371237458661	3432205412.795016	3261.976141207008	70594.83703803591	30042.73413848877	2.140529	51.09473	0.24227731	0.117025	0.0560513852	-0.1071835782	0.0710338525	0.0610313043	0.0883864682	-0.0605097975	0.1486077729	0.0986676088	-0.0923836086	-0.0823613737	-0.0820736632	-0.0608955873	-0.0018777531	0.0552649093	0.120548031	0.081832904	0.2007890711	0.0190369464	0.0378405899	-0.004727092	0.0909460931	0.1761290773	0.0727902816	0.0353150996	-0.0666640492	-0.0523561662	0.0953888245	0.0052494449	-0.0727423548	-0.03899042	0.089612054	0.0269335041	-0.0766209602	0.0025142294	-0.0214221785	-0.0200030325	0.0957989071	0.1168616483	-0.0967980208	0.038357055	-0.0044890327	0.0925170292	0.0481062397	-0.0853346915	0.1619214919	-0.0008081573	-0.0755505058	0.1079684569	0.0442606932	0.0690444971	0.0116869414	0.1307071943	0.0676196193	-0.1349749237	-0.0382429008	0.1140208291	-0.0246416795	0.0439630384	-0.010384218	0.0801326009	0.0236798275	-0.0005684496	-0.032887311	-0.2251403505	0.1111075834	0.0543490682	0.0149360563	-0.0422849639	-0.0878765221	-0.1288892415	0.0662202842	0.0822278589	0.0181573581	0.0813699471	0.09254347	-0.0990330483	-0.0918962223	0.1595708918	0.0097981881	-0.0223065248	0.0371043466	-0.0757360979	-0.0525561578	0.0045921086	0.0954130796	-0.07792054	-0.0109910023	-0.2233125728	-0.0219825726	-0.0664967609	0.062080407	-0.0583888207	-0.1216419777	0.0812264	0.0203864	0.00659772805696	0.00041560530496	-0.0747313	-0.06592186	0.0043456916258596	0.00558476719969	0.065982	0.0801989	0.004353624324	0.00643186356121	0.00354515	0.00125442	1.25680885225e-05	1.5735695364e-06	-0.00169547	0.0	0.0	2.8746185209e-06	0.000247921	0.000260983	6.811212628900002e-08	6.1464822241e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.7497754866	-0.354833994	-2.519049389	-0.3865262387	-0.1996671869	1.530388057	-0.7532756174	1.666608712	0.01533438037	-1.227493618	-0.09780905156	0.1530774727	-0.3785246983	-0.9265730808	0.5343872432
59624.785623589465	67.50861438422726	3555115060.659001	4557.413016078295	102605.62221203	-272.3651416144712	74182.77036667096	10527913709.517822	58390.82564276756	-194.2015638064404	3409488519.244081	37714.24738486694	70840.08870406459	32824.07380358378	1.715102	40.939732	0.23617381	0.105749	0.0288205201	-0.0542211363	-0.0212186967	-0.0192731233	0.0321672983	-0.088781498	-0.0413413627	-0.0694210325	0.0342400492	0.0340285145	0.0197785463	0.1019643037	-0.0210203083	0.0659966646	0.0017956724	-0.0283982689	-0.0478042148	0.0866045925	-0.0800961113	-0.0527533391	-0.0359812121	-0.1523268058	-0.027456937	-0.0301608462	0.0080545081	-0.097298282	0.0711460056	-0.0942760113	-0.0116286421	-0.22407894	-0.0029044401	-0.0876182531	-0.039599161	0.0018178438	0.0704101911	-0.1471986107	-0.0225598889	0.1137071146	-0.0337705553	0.0993569685	-0.0251076627	-0.0331052265	-0.0328051027	0.017234029	0.0078573271	-0.0624548118	0.0395563952	-0.0386604403	-0.0645357844	0.0975509597	0.0199655065	-0.033601632	0.0173737838	-0.1219566701	-0.0526480024	-0.1069131181	-0.0843610877	-0.0653598569	-0.030905742	-0.0051656883	-0.039805474	-0.1362985067	0.0497653055	0.0318670002	0.2905019986	0.0405155944	-0.0116556013	-0.0500503767	-0.0103757286	-0.0250092509	0.0889727396	0.1077470603	-0.0328521415	0.0596520519	0.0284531094	0.0050373125	0.0587765275	0.1772913041	-0.0076561375	-0.064390889	0.0521737241	-0.0550947052	-0.0027432205	0.0767275961	0.0543032804	0.0319951011	0.0349678808	-0.0525545747	-0.0024195769	0.0242675364	0.0596274776	-0.0632943475	-0.1216419777	0.0368723	-0.0443541	0.0013595665072899	0.00196728618681	-0.0164524	0.0582789	0.00339643018521	0.0002706814657599	-0.00107196	-0.06705396	1.1490982416e-06	0.0044962335516815	0.0030231	-0.00052205	9.13913361e-06	2.725362025e-07	-0.00124505	0.00045042	2.028781764e-07	1.5501495025e-06	-0.000109346	-0.000357267	1.2763970928900002e-07	1.1956547716e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.2449420894	-0.5595158535	-2.545883539	-0.1420111345	-0.4174261258	0.2258618633	-0.4403685852	-0.0539605284	0.2304395305	-0.1440164757	0.7079874234	-0.4340176172	-0.7556130945	0.2557998285	0.3685783996
