global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_09	aroma_motion_12	aroma_motion_15	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25
66428.86181571594	32.76306755161204	4412793682.131483	1073.4185953914937	116514.51666964016	-198.9185955341236	13575632594.759851	39568.607649268255	67022.1875118731	-45.2582945478789	4491973618.876678	2048.313225382565	76014.54670171576	44771.15704894203	0.974505	21.715853	0.092067995	0.0565115	-0.0589688591	-0.0618634193	-0.138506938	-0.0669778416	-0.0496633797	0.1186791733	-0.0563201549	0.0554422323	0.0140893454	0.2096399828	-0.0562388408	0.0073173755	-0.0153370997	-0.0500679424	0.0094210873	-0.1041583034	0.0088823027	0.0137763798	0.1707530012	-0.0467273627	0.0910664415	-0.2946026367	0.2311734983	0.0684495216	-0.0730436784	0.0951164254	-0.1021050405	-0.1838330196	0.1271718008	-0.2103573689	0.0530666611	-0.0972697261	0.0200628937	-0.1070484903	0.0576985955	0.0061848188	-0.1826815949	0.0670278672	0.0066543661	0.0667300517	-0.0198677838	0.1699681472	0.0846462973	-0.1779934779	0.1784119722	0.1295784346	-0.0034736989	-0.1123623109	0.0007806269	-0.0831765015	0.140646413	-0.01958769	-0.082799693	0.0075292266	-0.2176203967	-0.0029611157	-0.0151107193	0.0896632131	0.151916023	0.076609219	-0.0794800638	0.0840879886	-0.1380330696	0.1784943248	0.0192529917	0.0543854605	0.0721848573	-0.1259271651	-0.216950115	0.2173277184	0.0705124711	0.0335928989	0.055904834	-0.1045895863	0.0340079438	0.0994094346	-0.0296021713	0.2107126475	-0.0591998155	0.1021106363	0.1483339912	0.00466829	0.00703191	2.1792931524100004e-05	4.9447758248100005e-05	-0.0193147	-0.0388525	0.00150951675625	0.00037305763609	0.0766831	0.0141488	0.00588029782561	0.00020018854144	-0.00097295	-0.0005895399999999	9.466317025e-07	3.475574115999999e-07	0.000183569	0.0	0.0	3.3697577761e-08	0.000116012	5.11557e-05	2.61690564249e-09	1.3458784144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1390239936	-1.014152057	-0.8957203845	-1.096084827	-1.766022736	1.249839376	0.8227762424	0.7771266354	0.3899032914	-0.4301058156	-1.880845666	-0.4929265848
66394.4531569679	-34.40865874804149	4408223410.012804	1183.955796839172	116105.38465763972	-409.1320120004384	13480460346.49848	167389.00324352688	67029.27838858282	7.090876709728036	4492924161.294137	50.2805325125635	76100.34695880786	44927.66270735615	1.007214	22.444731	0.093541084	0.0473448	-0.0590223462	-0.0486458803	-0.1081983612	-0.062753967	-0.004438326	0.0335650743	-0.2506744656	-0.02189899	0.1278149294	0.0537439548	-0.1279334894	0.0057455656	-0.0427454675	0.0640565385	-0.2282090577	-0.0244798033	0.1453345899	0.0694527032	-0.1776971364	-0.0998438886	0.1500373926	-0.0721827098	0.0244556899	0.0836715665	-0.038428093	0.063096135	0.0747308922	-0.1304863069	-0.1346317776	-0.0563723378	-0.0922655234	-0.1318886462	-0.0674443297	-0.2572367962	-0.0480018202	-0.0058473629	-0.0666954263	0.0482416621	0.0189969237	0.0861375451	0.0854139112	-0.2538061102	-0.0330770421	-0.0982859478	-0.0361608403	0.1507340289	0.1980186944	-0.0707388002	0.0194947018	0.073143808	0.0464850951	0.0120979061	-0.1544867156	0.0477985044	-0.0569680169	-0.2008402673	-0.0157628379	0.1030102122	0.0919450347	0.1178570277	-0.0656833452	0.0635116873	0.0572341969	-0.2174148298	-0.016107504	-0.1539820412	0.0911749735	-0.0948781817	-0.139371285	0.1528743157	-0.0624741547	0.0293073669	0.0048196655	-0.1349614634	-0.0777155848	0.1356405028	-0.1264070551	-0.0119563637	-0.0456742558	0.0197155424	0.1451920809	-0.0222313	-0.02689959	0.00049423069969	0.0007235879421681	0.000762244	0.020076944	0.0004030836803791	5.810159155360001e-07	0.0625607	-0.0141224	0.00391384118449	0.00019944218176	-0.000611794	0.0003611559999999	3.742918984360001e-07	1.3043365633599998e-07	0.000183569	0.0	0.0	3.3697577761e-08	-0.000171675	-0.000287687	8.276380996900002e-08	2.9472305625000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04835203041	-1.381672395	0.1523230018	-1.16390265	1.305443116	0.7367395076	-0.4998903951	-0.5992221698	-0.0310808333	0.4690405305	-0.8204888175	-0.5370607014
66449.47975601422	55.0265990463231	4415533359.844943	3027.9266026048062	117082.41596867488	977.0313110351562	13708292129.061811	954590.1827430762	66973.11164988602	-56.166738696803804	4485397684.068099	3154.702535835038	76163.80908310755	46776.20766260793	1.532682	34.154251	0.077670976	0.039261	-0.0453541654	-0.1022353014	-0.1388895887	-0.0532013424	-0.0385043662	0.0763171855	0.2447869796	0.0271197538	-0.0508909118	0.0234080435	-0.0896896561	-0.0039141613	0.1316262267	-0.1305232495	0.0380246333	-0.0331783745	-0.040071089	0.0820076478	0.1569205895	-0.0629699692	0.0925597539	-0.0272511418	-0.0329802552	0.0104784485	0.0102985476	0.1966973894	0.0418466957	0.2370976814	-0.1623400855	-0.0246898256	-0.0812992331	0.2002689329	0.2226210775	-0.0458291494	0.0051052279	-0.0088650919	-0.0463988881	-0.0878816689	-0.1612348827	-0.0950977375	-0.0133543326	0.2399994627	0.0166235245	-0.0003208728	0.0611347091	0.1451713672	0.1298412784	-0.0307621904	0.081645866	0.1074988812	-0.0143642774	0.0006760068	-0.0725993081	0.0822299877	0.0871941149	-0.228968235	-0.0076692293	0.1295639367	0.1041284124	0.0596473918	-0.0301636119	0.029624943	0.0580779585	0.0789473299	-0.1623206131	-0.2097405353	0.0153528285	-0.0890722931	0.0045991106	0.0083823643	0.2459136433	0.0010225839	-0.0043503463	-0.1826989957	-0.0785338421	-0.0208487061	-0.176818931	-0.0447715365	0.0732957752	-0.2327816516	0.1417885247	-0.00324298	0.01898832	1.05169192804e-05	0.0003605562964223	0.0239638	0.023201556	0.0005383122008211	0.00057426371044	0.0596673	-0.0028933999999999	0.00356018668929	8.371763559999984e-06	-0.00117548	-0.000563686	1.3817532304e-06	3.17741906596e-07	0.000246615	6.3046e-05	3.974798116000001e-09	6.0818958225e-08	-0.000146653	2.5022000000000005e-05	6.261004840000003e-10	2.1507102409e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1301480711	-1.59341877	-0.8000449766	-0.1711775662	-0.8536400058	0.5769670636	0.5910222909	-0.3460325369	-1.689439949	1.089389512	0.4056668827	-0.1730783128
66391.83122211775	-57.648533896470326	4407875253.026169	3323.353460412488	116548.00567626952	-534.4102924053586	13583437627.115751	285594.3606287809	66951.70063164894	-21.41101823707868	4482530217.469941	458.43170194851575	76021.67003309263	45037.40486673096	1.521407	33.903	0.06235867	0.0342333	-0.0658169242	-0.0690134553	-0.0942071613	0.0048398883	0.0430976511	0.0583713648	-0.1283631556	-0.0945477261	-0.1566170017	0.0470588583	-0.0393859955	0.013602457	0.0979179926	0.0449420913	-0.1668597852	-0.1837403725	0.1329546921	-0.0697817037	0.1173819075	-0.0633285479	-0.0267749571	-0.1152506467	-0.0987245339	-0.0489428049	0.1250114267	0.1506806263	0.0829086545	0.1523356733	-0.1970843473	0.0542549413	0.0364001767	0.0500511103	-0.0449571781	0.0840894139	0.02945645	-0.0119206896	-0.1276179535	0.1029708674	-0.1123874688	0.1229049568	0.0037503294	-0.0513052531	0.0231759002	-0.2106292119	-0.1943907755	0.0617258361	0.1201368654	-0.1311139997	-0.0061339238	-0.0146009585	0.094758336	0.0240386595	-0.0241988514	-0.1005578441	0.1847352075	-0.1301203868	-0.0182487398	0.0915655817	0.0749523909	0.1270288169	-0.0906643697	0.0252484612	0.0729929332	-0.0092132651	0.1397691449	0.0484969525	0.1324258894	0.0232595038	-0.0957892911	0.0723704992	0.1676598497	0.028242133	0.0869554746	-0.0777559401	-0.1366025783	0.1005929002	-0.0595575122	-0.1445046966	-0.0394961509	0.0094543473	0.1381294559	-0.0108749	-0.00763192	0.00011826345001	5.8246202886400007e-05	0.0190408	-0.004923	2.4235929e-05	0.00036255206464	0.0625564	0.0028890999999999	0.0039133031809599	8.346898809999992e-06	-0.000565021	0.000610459	3.19248730441e-07	3.7266019068100004e-07	0.000181446	-6.516899999999999e-05	4.246998560999998e-09	3.2922650916e-08	0.000116012	0.000262665	6.899290222500001e-08	1.3458784144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0366113615	-0.9727702293	-0.402373489	-0.9833053224	0.5492456691	0.6668396803	0.3997035687	0.4978901714	1.118686441	-0.1264886568	-1.464066321	0.8942176004
66384.86109391638	-6.970128201370244	4406949782.458572	48.5826871435368	116660.87485914964	112.86918288012384	13609759722.902172	12739.45244402684	67000.43269614362	48.73206449467398	4489057981.47047	2374.814109913064	76179.58690616964	44842.05568320163	1.013405	22.582689	0.044604785	0.0191725	-0.0780779413	-0.0592915593	-0.1110189223	-0.0270055317	-0.0053564136	-0.059063259	0.0687493158	-0.1087399827	0.1183804014	0.0159192751	-0.1054304976	-0.0260833071	0.100611466	-0.1794438606	-0.0535962876	0.0465037129	-0.0284909766	-0.0760323914	0.007661061	0.0395523079	-0.0760345989	-0.0188633931	-0.127038524	-0.0838792872	-0.0763815333	0.1518255011	0.0368371355	0.0609335134	-0.0003579889	0.2730807172	0.1288858908	-0.1601889217	0.0181687451	-0.0037910816	-0.0445056651	-0.0272735374	-0.0268801769	-0.0302874045	-0.1504027401	-0.0866215601	-0.0963836038	-0.0625724608	-0.0284037336	0.0365506359	0.0433249914	-0.03579532	0.0429690931	-0.0978507037	0.022317073	0.0347414382	0.0429961501	-0.1039271023	0.1353519687	-0.1616722212	0.1415796656	0.1423805007	-0.015884269	0.0807358651	0.0134845318	0.1211075883	-0.082475151	0.0535563928	0.1298287881	-0.0405458531	-0.0993241966	0.1406868655	-0.1096954372	-0.0392993365	0.1731299981	-0.0174347273	-0.0058453018	-0.2347876977	0.077783966	-0.137766265	-0.055179668	0.0746141044	-0.2108105176	0.00671474	0.0242540637	0.1477806586	0.1342214686	-0.0173601	-0.0064852	0.00030137307201	4.205781904e-05	0.0116317	-0.0074091	5.489476281e-05	0.00013529644489	0.0535733	-0.0089831	0.00287009847289	8.069608561000002e-05	-0.000426951	0.0001380699999999	1.8228715640100001e-07	1.9063324899999993e-08	7.47924e-05	-0.0001066536	1.1374990392960004e-08	5.59390309776e-09	-7.381209999999998e-05	-0.0001898240999999	3.603318894080999e-08	5.448226106409997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1050604891	-1.205641926	1.078718266	-0.7801481162	0.01809537986	-0.3090453694	-1.580298809	-0.7748841033	-0.3341805405	-0.5787922556	-0.1742934083	1.027857332
66333.44751295813	-51.41358095825126	4400126258.9543705	2643.3563069506563	116722.7326613206	61.85780217095453	13624196319.926117	3826.3876894209466	66944.42448233283	-56.00821381078276	4481555969.270763	3136.920014274357	76085.80568200082	44821.96474945477	1.115172	24.850454	0.0674804755	0.0332538	-0.0818510338	-0.0569112303	-0.0991043488	0.0502179365	0.0438886036	0.0043260652	0.0347904271	-0.0221799629	-0.1164818304	0.1841786222	-0.0693794318	-0.0449329786	0.133262054	-0.1044884433	0.0077729813	-0.0207400657	-0.0269845728	-0.1437221766	-0.1198597798	-0.1169664062	0.1667978807	0.1627351985	0.0178701757	0.0629013279	-0.1025068778	0.137883198	-0.1572245616	-0.0689804317	0.0968875212	-0.1473452964	0.0333390702	0.251806079	-0.2155764025	0.0773189971	-0.0116021086	-0.0468374826	-0.0382032428	0.0328468831	-0.192229829	0.0092275601	-0.0658437297	0.1347784132	0.0986260155	-0.0067293583	0.134213771	-0.0530338171	0.0454947476	0.0181628099	0.39057355	0.0988810769	0.0404049166	0.1670644919	0.0907275061	-0.02708527	-0.0986134123	-0.0856968973	-0.023410281	0.0750252835	-0.0030735665	0.0799746094	0.0070056459	0.0604608698	-0.1251936112	0.1124052161	-0.0225445987	0.0017966855	0.1238640575	0.1407393508	-0.0173364774	0.1982168317	0.0242978877	-0.1772416567	0.0774443259	-0.0371070901	0.1578796249	-0.1531027077	0.0755088015	0.1948906961	0.064487641	0.0864163501	0.1300716051	-0.0208139	-0.0034538	0.00043321843321	1.192873444e-05	-0.00539686	-0.0170285599999999	0.0002899718556735	2.91260978596e-05	0.0455205	-0.0080527999999999	0.0020721159202499	6.484758783999998e-05	9.22781e-06	0.00043617881	8.515247739610001e-11	1.902519542930161e-07	-0.000253269	-0.0003280613999999	1.0762428216995997e-07	6.4145186361e-08	-5.9146e-05	1.4666099999999985e-05	2.1509448920999955e-10	3.498249316e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1047402248	-1.444695991	-0.7912995827	0.02262844568	-1.297904466	-0.1331803177	1.418829469	-0.4914277728	1.305339432	-0.05117277095	-0.3109099148	0.1829757413
66266.0297921644	-67.41772079373186	4391186704.416019	4545.149077021585	115823.23293832631	-899.4997229942819	13415021288.285795	809099.7516667899	66981.01080927052	36.58632693768595	4486455809.031614	1338.5593187912448	76078.26133702241	44382.515792117294	1.096592	24.43642	0.0437282839999999	0.0258042	-0.0747279677	-0.0064904679	-0.1250640039	-0.0550841817	0.015722566	-0.1653327614	-0.2060917533	-0.1599684697	0.0396979974	0.0427651051	-0.0751230822	0.0001723203	0.0348365233	0.1213011877	-0.1722152877	-0.0373936228	0.1920143704	-0.0590156953	-0.052746063	-0.154881353	0.1300400175	-0.0050643308	-0.0800255839	-0.0183361425	-0.1372054201	-0.0752183726	-0.154928986	0.0228290566	0.0048423651	0.0394351223	-0.0774150841	0.0067985702	0.0315210569	0.0452880124	0.2032596197	-0.0063769825	-0.0263380849	-0.0272231794	0.0281948011	0.134033806	0.014312823	-0.2048910362	-0.1350354396	-0.2255404326	-0.0120257741	0.0920432947	0.0865537862	0.1202670516	0.0858163943	0.038724032	0.0252172357	-0.0856212522	0.0478246185	-0.0933992186	0.0574292602	-0.0025741747	-0.0298822502	0.0753714079	-0.0322704685	0.1188167175	-0.0535078014	0.1123849531	0.0089952048	-0.0908244711	0.0516125926	-0.0965082805	-0.0392823338	0.0167920621	-0.0579130045	0.0672319864	-0.2360089723	-0.0171735161	0.0881089392	0.0019951631	-0.1181426004	-0.0064633519	-0.0952797125	-0.078384876	0.0729200278	-0.0268109866	0.1256873438	-0.0199386	0.0008752999999999	0.00039754776996	7.661500899999983e-07	0.0146467	0.02004356	0.0004017442974736	0.00021452582089	0.0455144	-6.099999999994998e-06	0.00207156060736	3.7209999999938976e-11	0.0001145	0.00010527219	1.3110250000000002e-08	1.10822339873961e-08	7.23529e-06	0.00026050429	6.78624851084041e-08	5.23494213841e-11	-0.000149436	-9.029e-05	8.1522841e-09	2.2331118096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1395510811	-0.8196199557	0.5510993482	-0.764095453	1.937435412	0.4989046975	-0.5151496907	-0.2595629171	-0.6022159105	-1.364923158	-0.6077350078	-0.7765722095
66347.98644517818	81.95665301378176	4402055305.329547	6716.892973221423	117095.7612046462	1272.5282663198886	13711417292.095526	1619328.1885831014	66911.13195288753	-69.87885638298758	4477099579.216727	4883.054569394204	76168.01239358984	44531.85905243562	0.993682	22.143185	0.0671204505	0.0391799	-0.0794963569	-0.0257715768	-0.1517597691	-0.0021220996	-0.0054734072	-0.0137303882	0.1540966008	-0.0770863911	-0.1471954939	-0.0824394876	-0.0807391699	-0.0501054427	0.1411495429	-0.2035518804	-0.0180749092	0.0805915069	-0.0039343271	-0.0411057174	0.1481096003	-0.1997128199	-0.0475609043	-0.0807951958	-0.0379789701	-0.1220917278	-0.0637258078	0.1870562321	-0.039351483	0.0109294681	0.121023695	0.0324471911	-0.2522095931	0.0230541725	-0.0707921854	0.027970785	-0.0184623578	-0.0403858128	0.0083323948	-0.0862511088	-0.1626444096	-0.1424105428	-0.0890028183	0.109771353	-0.0717104205	0.0351894518	-0.0307778938	0.111216668	0.2067702443	-0.1531774614	0.0775409617	-0.0770550589	-0.0310523954	-0.0129249409	0.0170700325	-0.057818026	0.0881268208	0.1461931435	-0.0184538614	0.0724741829	-0.0095957336	0.1058388438	-0.0335218663	0.0741379734	-0.0501160302	0.0371516979	0.0392561108	-0.1832763752	-0.0734197337	0.1086763874	0.0377934189	-0.0418307671	0.0995298385	-0.11652456	-0.1342983334	-0.0619416418	-0.0212499624	-0.2508002151	-0.085121315	-0.0139593993	0.0308233851	-0.128089364	0.1210765853	-0.0199385	9.999999999940613e-08	0.00039754378225	9.999999999881224e-15	-0.0191851	-0.0338318	0.00114459069124	0.00036806806201	0.0347972	-0.0107172	0.00121084512784	0.00011485837584	5.06837e-05	-6.381630000000001e-05	2.56883744569e-09	4.0725201456900014e-09	0.000129398	0.00012216271	1.4923727714544098e-08	1.6743842403999998e-08	0.000116012	0.000265448	7.0462640704e-08	1.3458784144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01499100317	-0.5688529306	-0.03495586022	-0.6971266678	-0.3384012776	0.6223175035	1.810102154	-1.809238088	-0.8719290485	-0.04801048084	-0.08313291419	0.6390921797
66457.68607289274	109.6996277145663	4416624038.163162	12034.008320714443	116532.31529353216	-563.4459111140459	13579780507.671188	317471.2947511373	67038.45279730244	127.32084441490588	4494154153.456147	16210.59742252467	76154.34812910428	44320.52898364678	0.924493	20.601383	0.0476755	0.0235856	-0.0770629212	-0.0262109184	-0.1216888585	-0.0811535293	0.0018630355	0.0006004444	-0.0254820497	-0.1602946474	-0.140926867	-0.0633170466	0.0062699447	0.002608967	0.0203065099	-0.065979491	-0.0279643999	-0.0817349913	0.1507212327	-0.0663375147	0.0992460754	0.0185490479	0.075249945	0.0219315628	-0.0025448798	-0.0055349979	0.1068411116	-0.0551076108	0.0780458943	-0.0439472857	-0.0464937652	-0.0484321592	-0.1594786748	-0.2345276903	0.1796610589	0.1630635316	-0.1235860151	-0.0151658433	-0.0842040396	0.0148396491	-0.0270041975	-0.0385802921	-0.1258031294	-0.0099504425	0.0270374561	-0.1094841931	-0.2040723266	0.0224906405	0.0431474158	0.002955944	-0.0334066189	-0.0154100384	-0.1269306364	-0.0024062498	-0.0420549913	0.0796854349	0.0104288449	0.0250258599	-0.0048734783	0.0755182169	-0.0004295878	0.0759461735	0.0215604689	0.0130559542	0.0857334074	0.1169732633	-0.0273162781	-0.0322292753	-0.0382515646	0.135599322	-0.2282036487	-0.0828038992	0.0279393195	0.0626268168	0.0558077605	0.1763506049	-0.1067118723	-0.064566982	0.166852852	-0.0491919996	0.1725892745	0.0643048474	0.1162476387	-0.0076673799999999	0.0122711200000001	5.8788716064398464e-05	0.0001505803860544	-0.0192081	-2.299999999999872e-05	5.289999999999409e-10	0.00036895110561	0.0383149	0.0035176999999999	0.00146803156201	1.237421328999999e-05	-0.000251954	-0.0003026377	6.348081811599998e-08	9.158957746129e-08	-1.50981e-05	-0.0001444961	2.087912291521e-08	2.2795262361e-10	-7.41278e-05	-0.0001901398	3.615314354404e-08	5.494930732840001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1512003745	-0.1238587225	-1.898295489	0.1778880962	0.4758252868	1.300286099	0.1569234742	0.1339034998	-0.6032097877	-0.4090131221	-1.189932603	-0.1327213465
66579.86565942857	122.179586535829	4432878511.227556	14927.851366066128	116609.33149132362	77.01619779146858	13597736190.8534	5931.494722254611	67145.67358947569	107.2207921732479	4508541481.784412	11496.298274258816	76197.36436687752	44839.3171459074	0.9163150000000002	20.419136	0.063418595	0.0367083	-0.0812661716	-0.0592539886	-0.1289712935	-0.1175202246	-0.0718833885	0.0208886883	-0.0264966026	0.0237775113	0.0956579204	-0.1511186926	-0.066117525	0.0058940271	-0.1049444585	-0.1294297483	-0.0619233439	0.0312643583	-0.0277322013	-0.1562910806	0.0133215537	0.0106277588	-0.0910983811	0.1185723786	0.0383454765	0.1528089759	-0.0466646194	0.1069838001	0.0279766824	0.1491437983	-0.0493213346	-0.0456176915	0.0453498794	-0.0906209706	0.1686858735	-0.0299646626	-0.0260516517	0.0059340821	-0.128436771	-0.086994588	0.0764936008	-0.0939905094	0.009126097	-0.077998194	-0.0079211077	0.1165685762	-0.0027264261	-0.0454270292	-0.1144951598	-0.0435162882	0.1360200322	-0.0251947654	-0.0163422409	-0.0409948009	-0.2029355747	-0.1248975236	0.0005023414	-0.0678726699	-0.0097079221	0.0663389881	-0.010628926	0.0637667449	-0.0473737384	-0.0187544441	0.0564751826	0.0942669346	0.1966661766	0.0116741047	-0.0670482154	-0.0011433687	0.0407965671	-0.1389605556	-0.2061723055	-0.0355765534	-0.0576624231	-0.040182025	-0.1303252143	-0.1676659481	0.0374184224	0.1451735872	-0.1056816716	0.0853175461	0.111209206	-0.0136942	-0.0060268200000001	0.00018753111364	3.6322559312401206e-05	0.0121747	0.0313828	0.00098488013584	0.00014822332009	0.0245377	-0.0137772	0.00060209872129	0.00018981123984	-0.000216253	3.570099999999999e-05	4.6765360009e-08	1.2745614009999991e-09	0.000181446	0.0001965441	3.8629583244810004e-08	3.2922650916e-08	-6.17374e-05	1.239040000000001e-05	1.5352201216000023e-10	3.811506558759999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1156468141	0.5505343032	0.08806286418	-1.095802843	-0.0672628559	0.8641270819	0.7441727343	-0.3441744287	-0.09079544337	-1.248471945	-0.5209778919	0.0258576259
66953.62188370922	373.75622428064526	4482787483.346705	139693.715188524	117571.09032733623	961.75883601261	13822961280.758656	924980.0586483306	67153.4429450038	7.769355528114829	4509584899.367881	60.36288532224846	76335.51420643713	58893.63562595229	3.174268	70.735291	0.055736245	0.0309262	0.0437668673	-0.1266798895	0.021440787	0.0556932116	0.0726499824	0.2198204191	0.0304610014	-0.028878209	-0.022293353	-0.0759566961	0.0593120626	0.0011102257	-0.1659359776	-0.0733641789	-0.0897232124	-0.037820893	-0.0631121289	0.1091886027	0.0786729988	-0.0660653222	-0.102914069	0.1665350301	-0.0611732777	-0.2590111557	-0.0977548756	0.0936614988	0.1549650869	-0.0622394761	0.1656367623	-0.0900387499	0.2057948628	-0.1180421397	0.0840056476	0.0560649072	0.1819388665	-0.0120078568	-0.0517715799	0.2098225907	-0.0021822397	-0.1379008768	0.0610118001	0.0055911776	-0.0321957189	0.0212331846	-0.0605239642	-0.0207917741	0.0541193104	-0.0388138617	-0.0964344882	-0.0230375084	-0.2769681666	0.0493737187	0.1319059546	-0.1535523038	0.0485246878	0.3115695635	-0.0033191476	0.082998503	-0.0543384604	0.001189084	0.0444844543	-0.1281135199	0.1861767039	-0.0222990006	0.0754722594	-0.006189144	-0.013247713	0.0870416554	-0.0606439357	-0.1068551217	-0.0349095423	0.023896876	-0.1177560064	0.0074354498	-0.0332202957	-0.1271860382	0.009112338	-0.0546816805	0.2204402442	-0.0073878979	0.1059703668	0.00684444	0.02053864	4.68463589136e-05	0.0004218357330496	0.016593	0.0044183	1.952137489e-05	0.000275327649	0.00393316	-0.0206045399999999	1.54697475856e-05	0.0004245470686115	-0.000156518	5.9735e-05	2.4497884324e-08	3.5682702249999994e-09	7.82903e-05	-0.0001031557	1.064109844249e-08	6.1293710740900015e-09	-0.000102342	-4.060460000000001e-05	1.6487335411600007e-09	1.0473884964e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3287993943	0.4415980836	-0.9809974392	0.3843557779	0.5658306842	0.5088284765	0.09286874648	-0.5330369732	1.149023225	0.9282063531	-0.5926778276	0.706080526
