global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_22
70534.87737203766	37.41125424111669	4975168925.888391	1399.6019438934718	119488.74857487292	-420.25649951404193	14277561035.989197	176615.52538379593	67336.46865044751	37.05434617718856	4534200010.3127	1373.0245706189287	77309.167373613	77986.16245392831	1.108767	22.924068	0.05536147	0.0245727	-0.1145576253	0.0417840675	0.0708992869	-0.1258387606	0.0742958227	-0.0230635242	-0.0335424944	-0.1155213557	-0.0124423875	0.1350858831	0.0874814927	0.048404449	0.1128001943	-0.2134757354	0.0815211732	0.0694713708	0.0189270167	-0.1456744	0.0826452891	-0.0265126322	0.0683089114	-0.1124727368	0.1183986014	-0.122258329	-0.1865786942	0.0335993566	0.0943231659	-0.1132753108	-0.0338652019	-0.1691748674	0.012949807	-0.0892448069	-0.202562922	-0.0618490755	0.1715092527	0.0841811602	-0.028182993	-0.2005615336	0.0342923439	-0.0957873958	-0.1342591106	-0.0238749371	-0.1392520953	0.0907172058	-0.0763045205	0.1448946652	0.1739711492	0.2016350337	0.0889755545	0.1269417444	-0.1026256992	-0.0103409936	0.0427411318	0.2120388619	0.0748892028	-0.1571732987	-0.1323022882	0.1699737279	0.1217227892	0.0661582931	-0.1529017884	-0.0220009994	-0.0639352613	-0.0452044895	0.053516786	0.045969237	0.0731562717	0.095477409	0.1619962098	-0.2102417039	0.1721358984	0.1391441765	0.0163419376	-0.1241206791	0.2225202019	0.0225811454	-0.1739281297	0.0422663483	0.1170622101	0.0675633985	-0.094868526	-0.0236041692	0.0202438941	0.0552564385	0.0333128166	0.0983609944	0.144652016	0.0393321916	-0.0994704792	0.1586788755	0.0	0.0	0.0	-0.0461715	-0.0084409999999999	0.0021318074122499	7.125048099999995e-05	0.0292697	0.0170714	0.00029143269796	0.00085671533809	-0.0666469	-0.0123987999999999	0.0044418092796099	0.0001537302414399	-0.0008753139999999	-0.0001721209999999	7.661745985958249e-07	2.9625638640965598e-08	0.000284486	0.000161109	2.595610988100001e-08	8.093228419600002e-08	8.626759999999998e-05	-1.577540000000002e-05	2.488632451600006e-10	7.4420988097599965e-09	0.0	0.0	0.0	0.0	0.0	-0.9542965863	0.5443596775	1.955219585	-0.3065297296	-0.04625999953	1.324422762	0.7977111303	1.724284033	0.2267073789	-0.4028028328
70473.0527827081	-61.82458932956797	4966451168.514361	3822.27984576973	120177.60766952005	688.8590946471231	14442657385.169085	474526.85227805417	67310.13020991354	-26.33844053397479	4530653628.875515	693.7134497617262	77363.57915463655	79279.73936019406	1.237719	25.590172	0.0362466249999999	0.0205597	-0.1934316409	-0.0885203693	-0.0477709194	0.0790810771	-0.0125072321	0.0115448131	0.1533718725	0.1726782838	0.1253421889	0.1663761838	0.0815387125	0.0430243555	-0.0782265363	-0.0593156123	-0.0124401454	-0.0381578587	0.098259764	-0.0342532146	-0.1187767227	0.1289749043	0.0075793616	-0.1488552921	-0.0854703098	0.0427680047	0.0800041998	0.0223444724	-0.0966932315	0.1256170077	0.0252481039	0.0541196762	0.0467042837	-0.1944350702	0.0409314222	-0.1301003949	0.1807433777	-0.0062269977	0.052236325	-0.0250967582	0.0663664424	0.2072023086	0.1280833463	-0.0618789225	-0.1174975168	-0.0454832978	0.1124989729	-0.1797636069	-0.0521004924	0.1830220231	0.0466088046	0.1112003759	0.0334019122	0.017975393	-0.0159968443	-0.1163246531	-0.0836271689	0.1847678985	0.1653973565	-0.0560247461	0.1073617351	0.1181087071	-0.0285916053	-0.1632086338	0.1751260459	0.0919110732	0.0040416722	0.0619143905	0.1126405996	0.0057848868	0.1260231552	-0.0249960433	-0.1178970297	-0.0888157884	0.174000832	-0.2812092381	-0.0090748264	-0.0386411092	0.197429899	-0.0041080665	0.1642945538	-0.0887638054	0.1113802905	0.0499333566	0.1553507431	0.0957452545	-0.0236171685	0.088580569	0.0120225539	-0.0188205415	0.1064093029	0.1561048344	0.0	0.0	0.0	-0.04894	-0.0027685	0.0023951235999999	7.66459225e-06	0.0292617	-7.999999999997592e-06	6.399999999996148e-11	0.00085624708689	-0.0489804	0.0176664999999999	0.00239907958416	0.0003121052222499	-0.000617712	0.0002576019999999	3.8156811494400004e-07	6.63587904039485e-08	0.000234773	-4.971300000000003e-05	2.471382369000003e-09	5.5118361529e-08	9.50251e-05	8.757500000000019e-06	7.669380625000033e-11	9.02976963001e-09	0.0	0.0	0.0	0.0	0.0	2.165014918	0.1855432248	1.282228556	-0.1498665324	1.574675821	-0.4446024146	0.8248128928	0.3910099387	0.2778587775	-0.71486021
70454.1869774706	-18.86580523749581	4963792462.656387	355.9186072591242	121101.4022549716	923.7945854515564	14665549628.12044	853396.436109613	67369.37318672254	59.24297680900781	4538632443.571891	3509.730301192638	77562.67602609828	79390.47995142783	1.137394	23.515934	0.025353595	0.0146422	-0.1007906452	0.0993121338	0.207257041	0.0244778169	-0.0174656333	0.2017362397	0.2352144575	-0.1928598519	0.2308137661	0.1349726862	0.0820797042	-0.0945068856	-0.0170064794	-0.2179565694	-0.1082882005	-0.106689052	0.0230909485	-0.237400507	0.01767692	-0.0601954308	0.0965655469	0.0289676253	0.0098857066	-0.0092880432	-0.074130901	0.2396880464	0.120778047	-0.0128314115	0.1294171531	-0.0310668292	0.1769470626	0.0008046856	0.0978990553	0.1562799268	0.1428689905	0.1080135294	-0.0079418075	-0.0157857731	-0.0361538778	0.2208799598	0.0295516282	-0.2451670289	-0.2194083703	0.0656420316	-0.0268827024	0.140130362	0.0057181282	0.0863009542	0.0144037589	0.2441444919	0.0173131455	-0.0346240106	0.1963978201	0.0197263882	0.0856478857	-0.0360670324	0.0193159873	0.0709623972	-0.0524285446	-0.0885117025	0.1427422147	-0.0224217505	-0.0402782603	0.0503570711	0.1414901041	0.0274125722	0.095458846	0.0411517378	0.1385345127	-0.0829013805	-0.0563538634	0.0816965532	0.1800082062	-0.0447606885	0.0806414127	-0.027158311	-0.1265222965	0.0889344452	0.0555733072	-0.0880482749	0.1225950425	-0.1575402046	0.2019794543	-0.0523006283	0.2176912709	0.0084170404	-0.1042749918	-0.0252028681	0.3087402708	0.1532252108	0.0	0.0	0.0	-0.0376922	0.0112477999999999	0.00142070194084	0.0001265130048399	0.0219405	-0.0073212	5.359996944e-05	0.00048138554025	-0.0482688	0.0007115999999999	0.00232987705344	5.063745599999997e-07	-0.00067472	-5.7008e-05	4.552470784e-07	3.2499120639999994e-09	0.000210605	-2.4168000000000003e-05	5.84092224e-10	4.4354466025e-08	0.000135309	4.028389999999999e-05	1.622792599209999e-09	1.8308525481e-08	0.0	0.0	0.0	0.0	0.0	2.060672147	0.7532214046	1.072262393	-0.7539537687	-0.9721032223	1.959329874	2.657016445	-0.2029526861	0.7125575096	-0.04750409955
70395.19173062364	-58.995246846956434	4955483018.791264	3480.439150533323	119986.50799472936	-1114.894260242247	14396762100.76925	1242989.2115211063	67263.48846613319	-105.8847205893544	4524376880.633633	11211.574054285653	77368.65227935348	77813.15678651871	1.337113	27.645176	0.0565305999999999	0.0321432	-0.1699184113	-0.120737862	-0.061135703	-0.0385021591	-0.0060314998	-0.0109313266	0.1065930981	0.1591813032	0.1932163241	0.099254858	0.1986094323	-0.0735820663	-0.1678538686	-0.0010605356	0.1450357201	0.0036002471	0.150027176	0.0911074577	0.0054404579	-0.0550442016	0.0978378765	-0.0661494016	0.1775989863	-0.0713842223	0.0250468905	0.1045889294	-0.1449441631	0.0766012717	0.0654326362	0.1612054489	0.0533667604	-0.1422095734	-0.0644594972	0.0001893122	-0.0848044416	-0.0384652323	-0.3179376882	-0.0188241178	0.066723919	-0.1024829258	0.1976027501	0.0171017732	-0.1014918963	0.1714316828	0.217904673	-0.1424831775	0.0539061514	0.0616478476	0.1908788012	0.2200321551	0.0096526443	0.0983287994	-0.1934917783	-0.0244909296	0.0239873858	-0.1250089673	0.1915523203	-0.0972001273	-0.1485036245	0.0504311637	0.0371456791	0.0569265991	0.0588754416	-0.0922656941	-0.0655672472	0.0421120202	0.1069601871	0.0906570275	0.1015031455	-0.0047256176	0.2868802217	-0.0194734915	-0.0056554445	-0.2128037151	-0.0957307299	0.1134038446	-0.0661814084	-0.0423782471	-0.1184100831	-0.0814207611	0.1574336679	0.1610707436	-0.0013832728	0.0344221679	0.0475160064	0.0473505768	0.0039976334	-0.2647322143	0.161228195	0.1500456416	0.0	0.0	0.0	-0.0649428	-0.0272505999999999	0.0042175672718399	0.0007425952003599	0.0292534	0.0073128999999999	5.347850640999996e-05	0.00085576141156	-0.0481969	7.189999999999974e-05	0.00232294116961	5.1696099999999635e-09	-0.00101082	-0.0003361	1.0217570724e-06	1.1296320999999998e-07	0.000168132	-4.247299999999999e-05	1.8039557289999987e-09	2.8268369424000004e-08	0.00019464	5.9331000000000005e-05	3.5201675610000003e-09	3.78847296e-08	0.0	0.0	0.0	0.0	0.0	-0.9419722291	0.6959886449	0.8060614048	-0.1914303055	0.8885731387	-1.816372811	1.812991689	0.2135833297	0.1178909767	-2.090681182
70360.29558096333	-34.89614966031513	4950571194.240527	1217.741261115112	120371.88581227572	385.3778175463667	14489390894.003546	148516.0622568007	67264.76329499773	1.2748288645379944	4524548381.132073	1.625188633859232	77268.17118928328	78395.05536110171	1.181661	24.43117	0.03244305	0.019965	-0.0828445917	0.1081364349	0.1739052473	0.0320066711	-0.0562473904	0.0600577975	0.0918432129	-0.1012465031	0.0008290129	0.0032432223	-0.1299789503	0.1055309731	-0.2094444669	0.0488858131	-0.0775263967	0.0636311393	0.0335896166	-0.0559270309	0.0579439484	0.0831393284	0.0984509896	0.1422564866	-0.0277903859	0.0595353907	-0.0138777259	-0.1852518125	-0.2298779134	-0.1561921539	-0.0865954751	0.0194180302	-0.1446340083	-0.001997483	0.0763043818	0.221403241	0.1402540927	-0.0164976902	-0.0758496274	0.0580159936	0.0741954486	0.1875847901	-0.105980307	-0.0925824536	-0.0726518257	-0.0951795108	0.0331261071	0.0475041625	0.045543476	-0.1447323319	-0.1028752142	0.0003884703	0.1045020736	0.0613836606	-0.0796712752	-0.1900189942	0.1409452799	-0.1024633194	0.0990443967	0.0303603624	0.2008894684	0.195717717	0.0951109223	0.0843853439	0.2983629654	-0.0566080443	0.0666448288	0.1034940343	0.1308499559	0.0479139997	-0.171172142	-0.0902199142	-0.0733891697	0.0688456003	0.1665318654	0.0029674128	-0.084019934	-0.1033861958	0.0950238089	-0.192515607	0.0637928918	-0.1264841941	0.0905696531	0.1784382438	-0.0031905522	-0.1191402045	0.0560242197	0.0952453822	-0.0607048275	0.0975755298	-0.0777798615	0.146572351	0.0	0.0	0.0	-0.0787878999999999	-0.0138450999999999	0.0062075331864099	0.0001916867940099	0.0292549	1.5000000000015e-06	2.2500000000045005e-12	0.00085584917401	-0.0482231	-2.619999999999706e-05	0.0023254673736099	6.864399999998458e-10	-0.00074482	0.0002659999999999	5.547568324e-07	7.075599999999999e-08	0.000115657	-5.2475000000000015e-05	2.7536256250000012e-09	1.3376541648999998e-08	0.00014171	-5.293e-05	2.8015848999999997e-09	2.00817241e-08	0.0	0.0	0.0	0.0	0.0	1.277376929	1.179458888	0.4853906933	0.7413155873	-1.434430493	-0.4184518645	0.6034983891	0.1594350288	0.8886303549	0.267310155
70300.56580494453	-59.72977601879393	4942169552.495337	3567.64614325529	120137.32862496264	-234.55718731308295	14432977729.142267	55017.07412022469	67228.77067136302	-35.99262363470916	4519707605.98272	1295.4689561098246	77311.22400574615	77954.16363992999	1.000761	20.691011	0.03336743	0.0199028	-0.0986003728	-0.0280906461	0.0298397536	-0.0646606521	-0.020047219	0.1290465408	0.0933173542	-0.0109919563	0.0922375673	-0.0021024002	0.0781178167	7.08313e-05	-0.0021073008	0.0175813251	-0.1289182506	-0.0862634573	0.1190925974	0.0739705955	0.0326258819	-0.0423463836	-0.1950910898	0.0768901587	-0.0424162443	0.0868475342	0.0024799994	-0.0261684741	-0.0608823709	-0.0160308738	0.1303816417	-0.1969345325	-0.0415296521	0.1268411657	0.0922881286	-0.1730768112	-0.0548850249	0.1171083347	0.057074125	-0.1289037308	-0.2754597747	0.0406922066	-0.0800471287	0.0036340368	-0.0482210821	0.0900796061	0.1069478635	-0.1159712932	0.0513282344	-0.0318704108	-0.155928929	0.061329838	-0.1118991871	0.0659251181	0.2085521179	0.1110875891	-0.0749940194	0.0501115655	-0.0060391955	-0.0249421367	0.1641670769	-0.0101688393	-0.0272414067	0.1781938095	-0.1557822565	0.1506354607	0.1030848636	0.0702200523	0.087386757	0.0591565648	-0.0551036428	0.0912919838	0.1251828747	0.0742134264	0.2101968887	-0.1234260444	-0.0838926713	0.1281278502	-0.1038641158	0.0064749293	-0.0442900469	-0.2404259501	0.0165637462	-0.0275564697	-0.096285955	0.0656418245	-0.2384503769	-0.0647556085	-0.2162227068	0.0406278655	-0.1092479863	0.1428121382	0.0	0.0	0.0	-0.0624889	0.0162989999999998	0.00390486262321	0.0002656574009999	0.0255137	-0.0037412	1.399657744e-05	0.00065094888769	-0.0482398	-1.6700000000001436e-05	0.00232707830404	2.78890000000048e-10	-0.000569445	0.0001753749999999	3.24267608025e-07	3.0756390624999995e-08	2.48214e-05	-9.08356e-05	8.25110622736e-09	6.1610189796e-10	0.00014171	0.0	0.0	2.00817241e-08	0.0	0.0	0.0	0.0	0.0	-0.4458836662	0.3911784939	0.6406964931	0.1351788114	0.5018558245	-0.7778423401	0.9928798833	-0.09737988582	2.010873729	-0.677913823
70283.26410023798	-17.30170470655139	4939737212.583801	299.34898575270256	120237.43885036632	100.1102254036814	14457041701.29558	10022.057230375896	67322.06291243173	93.29224106871698	4532260154.785417	8703.442243623602	77304.17266615716	77932.72025126795	0.984598	20.356838	0.06319003	0.0337913	-0.0887449625	0.055729012	0.0835602923	0.060802446	-0.1259607221	-0.0001091422	0.1123765135	-0.068430917	-0.0800377293	-0.0074398941	-0.1128943969	0.1128706008	-0.1719608275	0.066751133	-0.0420660479	0.2900251331	0.0979968468	-0.0304475341	-0.1703316769	-0.0440186315	-0.0211296816	0.0963746717	-0.0492577253	-0.1225521117	0.0087475938	0.1429261343	-0.0475763957	0.2874032593	-0.0381106587	0.0387834813	-0.001261426	-0.0622209696	-0.2306658536	-0.0329055281	0.0265976086	0.2247817242	0.0255876705	0.2291950446	-0.0176787934	-0.1723157274	-0.0301868995	-0.0994241384	-0.0647494104	-0.053977494	0.1088366562	-0.0344414454	-0.0885470522	-0.1615652111	0.2249363819	0.0459024906	0.00094673	0.2044323048	-0.2119501942	-0.0566443386	0.0007822061	0.0538047067	-0.1648049529	0.0618662131	-0.1375325556	-0.0686557436	-0.2256046155	0.1359642464	-0.0187547685	0.1927841959	-0.0386909715	0.1071113975	0.0278404528	0.053785781	-0.1775760533	-0.086413057	0.1286933747	0.0809650704	-0.059057843	0.004331682	0.0714714219	-0.1049910445	0.2270687057	-0.1144926174	0.0404745076	-0.1910786282	0.1414489318	0.1684453309	-0.2043461274	0.1592330478	0.2006919306	-0.0076531876	0.014676494	0.0068225765	-0.0570726139	0.1387723639	0.0	0.0	0.0	-0.0756157999999999	-0.0131268999999999	0.0057177492096399	0.0001723155036099	0.0512814	0.0257676999999999	0.0006639743632899	0.0026297819859599	-0.048236	3.799999999998249e-06	0.002326711696	1.4439999999986696e-11	-0.000511332	5.8113000000000045e-05	2.61460414224e-07	3.377120769000005e-09	7.7639e-05	5.281760000000001e-05	2.7896988697600007e-09	6.027814321000001e-09	0.000516612	0.000374902	1.40551509604e-07	2.66887958544e-07	0.0	0.0	0.0	0.0	0.0	0.3462242083	1.147531653	0.2799636525	0.3009392586	-0.5814868285	-1.273931492	0.5129432336	1.778009613	-0.0529028684	0.3604885917
70259.10421383585	-24.15988640213618	4936341724.930646	583.7001109641247	119575.23894007925	-662.1999102870759	14298237767.577044	438508.7211842114	67233.8441031743	-88.21880925743608	4520389792.889945	7782.55830679989	77244.8621999547	77612.2442907518	1.017344	21.033863	0.10762717	0.0637284	-0.0674548568	0.0017010092	0.0584210779	-0.0904652195	0.026524379	0.0949437825	-0.0335461578	-0.0528013173	0.062006327	-0.0409114002	0.0791651125	0.1714630705	-0.0194994724	0.0591571462	-0.0963619096	-0.0994508327	0.1200296717	0.0395206449	0.0546547827	0.0242398577	0.0165716331	-0.1167060801	-0.0452410414	0.0390533999	-0.0707069908	0.0676114818	-0.0945316563	0.0807934616	-0.0432077693	0.0361361111	-0.2472125478	0.185103468	0.0699177	-0.1982137431	-0.1777306731	-0.0829750571	0.1621716182	-0.1212015852	0.2572605406	0.2398162308	0.1049146381	0.0723035198	-0.0282262861	0.1232107299	0.0440913009	-0.0268385569	-0.0075731755	-0.0138912399	-0.1583645884	0.0683198225	0.1105975543	-0.1541989239	-0.0815343201	-0.1322990175	0.1705270393	0.1457413778	-0.1169445676	-0.250318932	-0.0307081113	0.024389035	0.0650281584	-0.091566135	-0.1468850074	0.077664934	0.1153600494	0.0506846493	0.0949558751	0.003360998	-0.1673440756	0.0994889475	-0.1218958384	0.0305661907	0.0447190627	-0.033764861	-0.1064341715	0.0316788068	-0.0952711491	-0.0882896973	0.0178175151	-0.1140125978	-0.0403059258	-0.1496160231	-0.183641396	-0.0415062296	-0.1415319294	0.0651183333	-0.029530677	-0.1148456614	-0.1095704004	0.1344609362	0.0	0.0	0.0	-0.090106	-0.0144902000000001	0.008119091236	0.00020996589604	-0.00516857	-0.0564499699999999	0.0031865991130008	2.67141158449e-05	-0.0230831	0.0251529	0.0005328295056099	0.00063266837841	-0.00046618	4.515199999999996e-05	2.1732379240000001e-07	2.0387031039999966e-09	0.000126136	4.849699999999999e-05	2.351959008999999e-09	1.5910290496e-08	0.000379579	-0.0001370329999999	1.8778043088999987e-08	1.44080217241e-07	0.0	0.0	0.0	0.0	0.0	-0.1949676361	0.05482286099	0.4273993432	-0.6185766258	0.629073783	0.2336852252	-0.4399504842	0.1979636543	1.924587666	0.4614300634
70195.43383285456	-63.67038098128978	4927398930.982662	4053.917414302588	120554.62380382777	979.3848637485208	14533417320.482435	959194.7113397084	67304.77905036407	70.93494718977308	4529933283.018327	5031.766732815896	77327.37903433538	77784.53750708795	0.930556	19.23951	0.03896077	0.0230164	-0.0854499247	-0.0429331926	0.021896965	0.0570395635	-0.1531144212	0.1216205865	0.2135605236	-0.0171025972	-0.0794672539	-0.0501780073	-0.0366499834	0.0108152371	0.0061011833	0.0787543916	-0.1770763985	0.0602708057	0.0336389773	-0.0713340447	-0.0493071985	0.1099569234	-0.1601299597	-0.0266490455	0.1779161247	0.2210736642	-0.0507126767	0.0167041822	0.0175423865	0.004892229	-0.2340197591	0.0621001427	-0.0888390627	0.2118893814	-0.2113332592	-0.0499856041	0.0490544579	0.0173964616	0.0532026452	0.1386770276	-0.1285220943	-0.0578466989	0.2189304342	-0.217283642	-0.0187878553	-0.0465059967	0.1339051003	-0.0653990743	-0.0058312132	-0.1713191669	-0.0794494347	-0.1315268697	-0.0172012292	-0.0585047927	-0.1736238558	0.115572788	0.0364266623	0.1155823077	-0.1520564769	0.0060926421	-0.0121941979	0.1468970815	0.07473382	0.1115279581	-0.0586376954	-0.09724224	-0.0219086386	0.070255531	0.0886758334	0.0718961225	-0.1579981493	0.234288832	0.1005460601	0.032624538	-0.007934851	0.1069799823	0.0374891654	-0.08228921	0.0244270594	-0.1170280193	-0.0778340234	-0.1203426493	0.0346459455	0.0060569619	-0.1016774681	0.0220401422	-0.009439308	-0.0313411853	-0.021179958	0.0698258393	-0.0570558517	0.1298862949	0.0	0.0	0.0	-0.0798991	0.0102069	0.00638386618081	0.00010418080761	0.0148794	0.02004797	0.0004019211011208	0.0002213965443599	-0.0268276	-0.0037445	0.00071972012176	1.402128025000001e-05	-0.0004517	1.4480000000000038e-05	2.0403289e-07	2.0967040000000107e-10	0.000194899	6.8763e-05	4.7283501690000005e-09	3.7985620201e-08	0.000395564	1.598499999999999e-05	2.5552022499999967e-10	1.56470878096e-07	0.0	0.0	0.0	0.0	0.0	0.09935388901	0.6408528885	-0.2305192377	-0.3770745372	-0.1710108165	-0.5498448328	1.514386743	1.520361683	0.911542803	0.5242546008
70145.24442432441	-50.18940853014647	4920355315.348215	2518.9767286059387	119196.45526969948	-1358.1685341282864	14207794948.86147	1844621.7670961784	67206.91409805446	-97.86495230961008	4516769302.583272	9577.548890562255	77148.07459805254	76608.64454355548	1.026547	21.224142	0.05244255	0.0334801	0.0225695655	-0.0058394574	0.1026533426	-0.1127166885	0.0239813378	0.0247476453	-0.0838828892	-0.0539043164	0.0654833309	-0.0426004139	0.0543446065	0.183892922	-0.0163254784	0.240110444	0.0625054769	-0.1412455401	0.0198452465	0.1470029462	0.0860528613	-0.1410256115	0.0566196505	0.0368497973	0.0488706192	0.0924763573	-0.0957915204	-0.2594360639	-0.0192182574	0.1003656728	-0.0403028255	-0.1006640178	0.1775029683	-0.1808577751	-0.011124823	0.0299757579	0.0430333992	0.1758324493	0.0884803269	-0.1678002347	-0.053637689	0.0540924727	0.1534994661	0.1188016778	0.0579084519	0.0876895216	-0.03950826	0.0012339291	0.0114774966	-0.0788155347	-0.1762915916	0.2602421183	0.0392940942	0.169880405	0.0814351553	-0.0519316601	-0.1073872419	0.0067772922	-0.0864681795	0.0754871784	0.1618841937	0.1595173954	-0.1658387145	0.0183773664	0.0126102972	0.0728513984	-0.0160459934	0.068145193	0.045920883	0.0406768797	-0.2345161944	-0.1594270993	0.0083156021	-0.0490797886	-0.0371175884	-0.0174486256	-0.0881640014	-0.0991980725	-0.0356091808	-0.0311392616	0.0653201267	-0.1491108098	-0.107088276	-0.08951829	-0.0324460087	-0.0304417049	0.1137823224	-0.1999726376	-0.2346439352	-0.0505359234	0.0392997332	0.125057395	0.0	0.0	0.0	-0.0758077	0.0040913999999999	0.00574680737929	1.673955395999996e-05	0.0475002	0.0326208	0.00106411659264	0.00225626900004	-0.0268232	4.400000000001625e-06	0.0007194840582399	1.93600000000143e-11	-0.000666722	-0.000215022	4.44518225284e-07	4.6234460484000016e-08	0.00021737	2.2470999999999985e-05	5.049458409999992e-10	4.72497169e-08	0.000318538	-7.7026e-05	5.9330046760000005e-09	1.01466457444e-07	0.0	0.0	0.0	0.0	0.0	-0.7385663657	0.6047654337	1.18217338	-0.2317291632	-0.6921442561	0.05857151254	-1.329481757	0.1221585232	0.6398929614	-0.52064243
70287.79260864502	142.5481843206071	4940373789.795893	20319.984853101774	119932.05769662082	735.6024269213376	14383698463.345585	541110.9304925619	67234.93225927261	28.018161218147725	4520536115.908977	785.0173580461172	77251.85553243886	77477.57570488223	1.007472	20.82976	0.0565133	0.0277066	-0.0464330502	-0.0860282268	-0.0066329463	0.0264620313	-0.1366524084	-0.0015784659	0.0835601726	0.0979641199	-0.0717985413	-0.0763883822	0.0250868465	0.0471914649	-0.0526520086	0.0503884624	-0.0299521288	-0.0974685131	-0.0687619128	0.0492300617	0.0695325036	-0.0550116806	0.019180649	0.0517312361	0.0447218441	0.0253388682	-0.051874502	-0.2318569384	-0.0950105152	0.0472754	0.1247667521	0.0259715043	-0.1638875208	0.0283829463	0.0181096921	-0.0218604768	0.1992481601	0.1197587252	-0.0279589527	0.0923091749	0.090261076	-0.1646132235	0.0516277713	-0.0825383175	0.0741413275	0.0169661739	0.0407439084	-0.0775567154	0.0823992411	-0.1398331799	-0.0156438438	-0.0597916421	0.1683659473	0.0016165622	-0.0954368311	0.0505515458	-0.0959560046	-0.1123413818	0.1515576224	-0.1457360687	0.1353354351	0.0638143422	-0.0879977664	0.0390562451	-0.021993319	0.0575685076	-0.0688268395	-0.007515251	0.0450974108	0.0835238102	-0.0720658778	0.1432008846	-0.0250065161	-0.1208211459	-0.0873271219	-0.0658946094	0.2103785438	-0.0859253564	-0.0152746805	0.1940459878	-0.0604049295	0.0162305928	-0.0320699587	0.0816213684	-0.1005214046	-0.0666626149	-0.0562235265	-0.1498260409	0.3441858769	-0.3673694585	-0.0217135708	0.1199836895	0.0	0.0	0.0	-0.0738719999999999	0.0019357000000001	0.0054570723839999	3.746934490000424e-06	0.0364816	-0.0110185999999999	0.0001214095459599	0.00133090713856	-0.012088	0.0147351999999999	0.0001461197439999	0.0002171261190399	-0.000914219	-0.0002474969999999	8.35796379961e-07	6.125476500899997e-08	0.000350785	0.000133415	1.7799562225000002e-08	1.23050116225e-07	0.000514102	0.000195564	3.8245278096000006e-08	2.64300866404e-07	0.0	0.0	0.0	0.0	0.0	-0.094464769	0.4743741334	0.5770517773	-1.10478747	0.7330563284	-0.3227254901	0.2621814811	0.7753630799	0.7665327969	0.6006498369
