global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	aroma_motion_02	aroma_motion_03	aroma_motion_09	aroma_motion_10	aroma_motion_13	aroma_motion_15
72900.47251888135	98.6724286647659	5314478893.476174	9736.248178603317	105371.60883025084	-554.8409731080028	307848.5054394355	11103175947.475395	75432.80707084037	-55.14912109375291	5690108382.586625	3041.425557413422	80015.02336068687	59906.29283331333	1.240134	21.108473	0.06517534	0.0377151	0.0209602465	-0.0202040236	0.1229616932	0.0955329663	-0.05547985	0.0460999298	0.0567828979	0.0818715323	-0.0397147342	-0.1734748876	-0.2690233998	0.0397373177	-0.0719273133	-0.0530780283	0.1755221759	0.1421284096	-0.1202365091	0.1692593405	0.0916448238	0.0335677146	-0.0015896089	-0.0732331959	-0.1711863214	-0.1830252469	-0.0287761567	-0.0654501756	-0.2428434099	0.2597703414	0.048730513	-0.099931801	-0.111048861	-0.0236987668	-0.0605640116	-0.1248055643	0.1462895592	0.1924922463	0.0583445266	-0.0370349248	0.0602846105	0.1009985707	2.5905e-06	0.0055693492	-0.0120379558	0.0306172438	-0.0429611974	0.2555289417	0.1280364996	-0.2003508181	0.0502276693	-0.1679594781	0.0559675337	-0.1274439172	-0.2514863274	-0.0169305742	0.2372221118	0.1293787013	0.0287768244	-0.0174710658	-0.1139986904	-0.1149456152	0.1301170814	-0.0288897164	-0.0935333406	0.1777368493	-0.0085372737	-0.0123598705	-0.1147326532	0.0522856517	-0.1003020362	-0.0825611666	0.0608440263	0.0870560478	-0.2324963949	0.0473088974	0.137023372	-0.0455269789	-0.138541245	0.0282640062	0.1790121685	-0.1509892866	0.1593585053	0.0109611868	0.0742161737	0.2046538643	0.1483339912	0.00394259	0.00248695	1.55440159081e-05	6.184920302499999e-06	0.0251979	0.03029185	0.0009175961764224	0.0006349341644099	-0.00204676	-0.0004298399999999	1.8476242559999995e-07	4.1892264976e-06	0.000286318	-0.000389334	8.197799712399998e-08	1.51580963556e-07	-0.00025	-0.00025	6.25e-08	6.25e-08	7.01433e-05	0.0	0.0	4.92008253489e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.248448678	-0.8864296712	1.061587952	0.275001178	-1.620275638	0.06257092243
72893.67562221324	-6.796896668107365	5313487945.716445	46.197804316929	105681.25628122342	309.6474509725813	95881.54389381711	11168527929.177626	75494.80202702702	61.994956186652416	5699465133.100003	3843.374592584953	80058.37385341292	56407.85828277758	1.246987	21.225124	0.0826053429999999	0.0428397	0.0966625172	-0.0483040657	0.083515919	-0.0508480024	-0.0404323774	0.0319576639	-0.0043148065	0.0139969	-0.0558352072	0.0447245608	-0.156231874	-0.0093594235	-0.0182165423	0.0685845873	-0.0521117493	0.1049725171	0.0234425761	0.1370787514	0.000391813	-0.114813957	0.0787460887	0.0165360661	-0.0804908128	0.1139770721	-0.0026890124	0.0323810168	-0.0337640591	0.2751581336	-0.0723624341	-0.150268962	-0.0983514461	-0.0631934485	-0.0103773663	0.0017991337	-0.0198877902	-0.092686032	0.0398483995	-0.0066252855	0.021146337	-0.095109431	-0.0374581984	0.0316032993	0.0208993038	-0.12666132	-0.013145006	0.0928778866	0.0133648395	-0.0371699635	-0.1305555574	-0.0063191202	-0.0790816961	-0.1753058634	0.0345980972	-0.0997660815	0.2031112613	0.0290249061	0.0125943558	-0.2516389075	0.0259840402	-0.0676253877	0.0484979155	0.0470092979	0.1391210001	0.0307839471	0.0411792179	0.0061787109	-0.0819310205	0.0842096539	-0.0782602413	0.1219703813	0.2068208913	-0.0479176021	-0.1945568041	-0.0086233877	-0.1055955211	0.1930814498	-0.1985877768	0.1412660434	-0.1468515808	-0.1291000042	-0.2141404828	0.1795853627	-0.0783757853	0.0532768956	0.1451920809	-0.00106519	-0.00500778	1.1346297360999998e-06	2.50778605284e-05	-0.0080663799999999	-0.0332642799999998	0.0011065123239183	6.50664863043984e-05	0.000323408	0.0023701679999999	5.617696348223999e-06	1.04592734464e-07	0.000758056	0.000471738	5.74648899136e-07	2.2253674064400006e-07	-0.0	0.00025	6.25e-08	0.0	-4.7381e-05	-0.0001175243	1.381196109049e-08	2.2449591609999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.066130009	-0.6941658626	-1.310434388	0.001035534607	-0.1818199132	1.612747564
72769.35309809314	-124.32252412009984	5295378750.314958	15456.090003592808	106557.34972895408	876.0934477306582	767539.7291565916	11354468781.25863	75424.25841955237	-70.54360747465398	5688818758.139416	4976.400555538057	80103.16482890521	56495.05169834584	0.9268630000000002	15.776247	0.0814012819999999	0.0499639	0.1010427618	-0.0175936055	-0.0138064827	-0.0358386876	0.1098456119	0.1357763646	0.0190032947	0.0874212386	-0.099929201	-0.0113291864	0.1251984897	0.1388482571	-0.0730724118	0.0999021218	-0.1033791839	-0.0113251503	-0.0717892552	-0.0671045287	-0.2242687118	-0.1233959425	0.1769888084	-0.1237562925	0.1112648594	-0.0011229095	0.1398695281	-0.0916963104	-0.1186545068	-0.0569775453	-0.0737706085	0.1162361	-0.0444640786	0.029734155	-0.128007675	-0.0316980204	-0.0540910015	0.2812146038	-0.018363251	-0.1747070101	0.07704265	-0.0807593882	0.0129688521	-0.1568915222	-0.0454820492	0.0444929849	0.0237483942	-0.1232376286	-0.1191342476	0.0647494474	0.0487778399	0.0410349731	0.2719343742	-0.0666785108	-0.0638148719	0.0797961611	-0.0216168844	-0.0271569039	-0.1523426066	-0.1995242483	0.0146807957	0.0841059264	0.1095507473	-0.0386561784	0.072045003	0.0034345276	0.1044531086	-0.157962227	0.0659921577	0.0579538231	-0.0432488458	0.1375642507	-0.0452106435	0.0965543985	-0.2038030959	0.1472812431	-0.0904838531	-0.0297914712	0.0473740441	-0.0966592313	-0.1135598041	0.1985032947	-0.0886118455	-0.0416545963	0.0915880103	0.0071353353	0.1417885247	0.00391515	0.00498034	1.53283995225e-05	2.48037865156e-05	0.00712803	0.0151944099999999	0.000230870095248	5.08088116809e-05	0.00998164	0.009658232	9.3281445365824e-05	9.96331370896e-05	-0.000153782	-0.000911838	2.3648903524000003e-08	8.31448538244e-07	-0.0	0.0	0.0	0.0	-0.000166909	-0.000119528	1.4286942784e-08	2.7858614281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7098861126	-0.3444304624	0.2996803736	1.143330133	-0.2575232849	0.6932836484
72637.75996302084	-131.59313507229672	5276244172.445434	17316.75319815573	106549.0904881484	-8.259240805680747	68.21505868622195	11352708683.851637	75418.77943148227	-5.478988070099149	5687992290.934573	30.019310272288795	80089.6960685484	55972.285930953214	0.858341	14.609929	0.10786359	0.0542493	0.1095115574	-0.0724200505	-0.0931027341	-0.0219570957	0.1223534182	0.1555733608	-0.0867327409	0.0437364663	-0.2354242122	0.1055478771	0.0055407957	0.0422970666	-0.0581448743	0.1064423632	-0.0283883215	-0.0493416804	-0.1376569955	-0.2060487183	-0.0436537049	0.0177207778	0.0251805372	0.0817415074	-0.0281799858	0.0940068205	-0.2164493191	0.027875311	-0.0436511338	-0.0234294358	-0.1385368426	-0.0229138423	0.0981450377	-0.0053716232	-0.0771487937	0.0131608736	0.0466907385	-0.0864628042	-0.0273223175	-0.085130378	0.1154722505	-0.1659420967	0.0260129006	0.0117848328	-0.1937186936	-0.0399552011	0.0024746447	0.0174584922	-0.1597501168	0.0983060876	-0.0377171281	-0.0703142043	-0.0135447773	0.1058419989	0.1484740476	0.0027294559	0.0213195264	-0.0792195721	-0.1806973209	-0.0341641924	-0.0480573081	0.085108182	0.0712964504	-0.0202246165	0.1905058103	-0.0492086965	-0.0711265583	-0.082076676	-0.0974117414	0.0999283457	-0.1438023833	0.180961103	-0.0135490258	-0.04567475	-0.029868038	0.2760344871	-0.1129969166	-0.23553358	0.1778041824	0.037132793	0.0207215278	0.0853831855	-0.0801055078	0.0895361755	-0.1014448917	-0.0348623568	0.1381294559	-0.0185547	-0.02246985	0.00034427689209	0.0005048941590225	-0.0184818	-0.02560983	0.0006558633926289	0.00034157693124	0.0173639	0.00738226	5.449776270760002e-05	0.00030150502321	0.000665081	0.000818863	4.42332736561e-07	6.705366127689999e-07	0.000201868	0.000201868	4.0750689424000006e-08	4.0750689424000006e-08	-0.000139607	2.730199999999999e-05	7.453992039999993e-10	1.9490114449000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3064824195	-0.1650097805	-1.438434101	0.1064772363	-0.5159867091	0.6604511519
72516.76882423859	-120.99113878225036	5258681760.708062	14638.855663825763	106537.81946215988	-11.271025988520703	127.03602683390912	11350306975.751772	75387.36390149915	-31.415529983118176	5683254636.017057	986.9355241201972	80059.88476476193	55258.34634852916	0.877544	14.936779	0.08842717	0.0468442	0.1270880408	-0.1106323277	-0.1158670065	-0.0085779149	0.1365855091	0.199258762	-0.0730925973	0.0451632404	-0.1935658259	-0.1023352446	-0.0479804623	0.0623209108	-0.0882844168	-0.0795721264	-0.0241628052	0.0881592929	-0.2104225938	-0.1173473046	-0.1036786096	0.1269858557	0.1342066111	0.1347507649	-0.0384894664	0.1387455596	-0.070131067	0.1541094761	0.1430771226	-0.1353024882	0.0486533388	0.0027021823	0.1104114566	0.0464845136	-0.0567835232	0.105645086	-0.1364105476	-0.0270857765	-0.0320164403	-0.1043921139	0.1789419131	-0.1228027468	0.0842563378	0.0582800118	-0.0823721037	0.065427278	0.0295135553	-0.1107638818	0.0049812911	0.1814299065	-0.0283058539	-0.0004361955	-0.0487031565	0.0054341152	0.1026361681	-0.1747180932	-0.0061185311	-0.1070904554	0.0012936879	0.2203527495	-0.1129808585	0.0618394824	0.1633409241	-0.0340622445	0.1595909143	-0.0015387191	0.0002939481	-0.3194703293	0.0589530171	-0.09744965	0.0047891898	0.0794451715	0.038749171	0.0575087037	-0.0526194989	0.0931885747	-0.0854827968	-0.0762161202	0.03570036	-6.38593e-05	0.0787993932	0.1041587892	-0.0675788116	-0.049659464	-0.1493901792	-0.108991566	0.1342214686	-0.0186527	-9.800000000000086e-05	0.00034792321729	9.604000000000172e-09	-0.0256348	-0.007153	5.1165409e-05	0.0006571429710399	0.0407211	0.0233572	0.00054555879184	0.00165820798521	-2.43814e-05	-0.0006894624	5.9445266596e-10	4.7535840101376006e-07	-0.0	-0.000201868	4.0750689424000006e-08	0.0	0.000125442	0.000265049	7.0250972401e-08	1.5735695364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7593622548	-0.3725326445	-0.2875579656	0.5444328969	0.2332535747	-0.9084603913
72665.49285143804	148.7240271994524	5280273851.342394	22118.836266423456	105737.32283694728	-800.4966252126032	640794.846976767	11180381440.724812	75345.44017630912	-41.92372519003402	5676935355.361775	1757.598733809493	79972.27735194916	55600.93114252357	0.956937	16.288137	0.054351555	0.0328359	0.124364366	-0.0549150461	-0.083263186	-0.1557851119	-0.0453166305	0.1036420016	-0.2756365169	-0.0274121609	-0.1353765653	-0.1293694784	0.0368354077	0.1256142268	-0.1971982451	0.0359380263	-0.0399160812	0.1117354648	-0.0190348175	0.1757900378	0.018190581	-0.0023951995	-0.2021422328	-0.1609994253	-0.0439884477	0.0568102413	-0.0440157179	0.0636004147	-0.0197012005	-0.1379895989	0.1657436975	-0.0438658539	-0.0516120191	0.0816149342	0.090550377	0.0022478308	-0.2641283508	-0.1083210834	0.0724930265	-0.2071203658	-0.0387901638	-0.1102663224	0.1432962962	-0.0044527828	0.1140941703	0.0915720267	-0.1231703229	0.1456492803	0.1491094951	0.0044042717	-0.2076756221	-0.0185268485	0.0859592569	0.0198559195	-0.0258513719	-0.00955256	0.0159698438	-0.2215975339	0.1634224798	0.0674816156	0.1158665882	0.0417876076	0.1347463245	-0.1703703872	0.1392954645	-0.1840242024	-0.1015363653	-0.0692734478	-0.0551967936	-0.1046874323	-0.1848358545	-0.0068580971	-0.0145685454	0.3059751373	0.0287836414	-0.0782807703	0.0554552653	-0.1259705814	0.1277658497	0.0699229015	0.0750610803	0.0865528348	0.0711740328	-0.1159358607	-0.075099377	-0.0245769937	0.1300716051	-0.00140959	0.01724311	1.9869439681e-06	0.0002973248424721	-0.0519981	-0.0263633	0.0006950235868899	0.00270380240361	0.0413864	0.0006652999999999	4.426240899999916e-07	0.0017128341049599	-2.43814e-05	0.0	5.9445266596e-10	0.0	-0.0	0.0	0.0	0.0	-7.61549e-05	-0.0002015969	4.064131008961e-08	5.799568794009999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.152057392	-0.6982609437	-0.9090193554	0.5156080217	-1.517743823	-1.29723167
72755.6275944035	90.1347429654561	5293381346.655528	8124.271889448838	106199.25832403274	461.9354870854586	213384.3942288799	11278282468.574636	75450.06465371621	104.62447740709467	5692712256.249956	10946.281272707663	80164.69206908694	56144.72501036575	0.929112	15.814525	0.080214985	0.0440898	0.1039765231	-0.0682257461	-0.0336688025	-0.1086242668	-0.0301358319	0.0359459797	-0.2401562469	0.036977912	-0.1782654631	0.157924825	0.0382714566	-0.0111201717	-0.0929345371	0.0137359972	0.0196091159	-0.107186309	-0.0771341413	0.0124948602	-0.0960322511	-0.0104318039	-0.1946839411	0.0811656012	-0.0233244195	0.1525371869	-0.0748777406	0.0300381856	-0.0964194683	0.0729646052	0.0287907527	0.2153553647	-0.2141539025	-0.0269340122	-0.0436688818	-0.0123517109	-0.2143750569	-0.0884911589	0.0401049544	-0.0697625558	-0.0339620267	-0.1537684864	0.0074675926	0.2291459594	-0.176460266	-0.1150649484	0.0207292681	-0.0493577379	-0.0177070879	-0.0662984211	-0.2571091465	-0.0086536982	-0.0769698359	0.1780492076	-0.0206829452	-0.1625382883	-0.0942794665	-0.011401647	0.1034278895	-0.2094079708	0.1165687986	0.1180105458	0.032984878	0.0770871261	0.1700241053	-0.1154130283	0.0529372185	-0.1160020567	0.1290372528	-0.0562707342	-0.0736037009	0.0653324566	0.0613631141	0.0434030762	0.0493381479	-0.1175159753	0.0147651217	-0.1328263323	-0.0693754928	-0.0222071412	0.1117154975	0.0300101509	-0.0303788876	0.0152696937	0.1725034415	-0.1423102424	0.1256873438	-0.0183163	-0.01690671	0.00033548684569	0.0002858368430241	-0.0519782	1.989999999999631e-05	3.960099999998531e-10	0.00270173327524	0.00834759	-0.0330388099999999	0.001091562966216	6.96822588081e-05	0.000379013	0.0004033944	1.4365085416899998e-07	1.6272704195135997e-07	6.80025e-24	6.80025e-24	4.624340006250001e-47	4.624340006250001e-47	0.000125442	0.0002015969	4.064131008961e-08	1.5735695364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.199439969	-0.5244576673	-1.111522444	0.2773349612	0.9532987978	-1.275897827
72719.33831152324	-36.289282880257815	5288102164.465772	1316.912051963373	106054.05850074404	-145.1998232886981	21082.988683069158	11247463324.47924	75362.00697054477	-88.05768317144248	5679432094.628438	7754.155565522144	80027.00976476193	56178.95727675454	0.970878	16.525438	0.0758335299999999	0.0425356	0.0927976595	-0.1277853432	-0.0030667894	-0.051697351	-0.0206814382	0.1130200477	-0.0388392464	0.038087314	-0.0580127061	0.1575064581	-0.0377281678	0.0379905721	-0.1354388445	-0.0863034243	-0.0528909673	0.1384574233	-0.0779817171	0.1373602458	-0.1214207373	0.2381918765	0.0320844833	-0.0825907568	-0.0446374783	-0.2720551483	-0.0147898855	0.0245222546	0.0663752353	0.0380622704	0.0541903155	0.1099648579	0.1283501804	-0.0334564273	0.065090463	-0.2564521247	-0.1153860816	-0.2678761465	0.0944468654	-0.0998810733	0.104026687	-0.0735035547	0.0138803256	0.0960486414	0.0341824413	-0.1040167479	0.0251426802	-0.1694033714	0.3433867181	0.142076735	-0.0470480799	-0.1649056071	-0.0172716742	-0.1419998598	-0.1726699752	0.0389870448	-0.1035294755	-0.0356103468	-0.0267671752	-0.0382126326	0.0402228948	0.0307153956	0.1354373877	0.0361310562	-0.0244956237	-0.1054879343	-0.0161260888	-0.0873687346	0.1974872295	-0.0460132903	-0.1230311477	-0.0085958697	0.0368266773	-0.1343794192	0.0479163273	-0.0532804504	0.0307159103	0.0586520125	-0.0714283744	0.1545231225	0.044831626	0.0026575479	-0.1635965059	0.2192539663	0.2838206305	-0.1140069941	0.1210765853	0.0104791	0.0287954	0.00010981153681	0.0008291750611599	-0.0620076	-0.0100294	0.00010058886436	0.00384494245776	0.00832855	-1.903999999999968e-05	3.6252159999998785e-10	6.936474510250001e-05	-0.000176123	-0.000555136	3.1019311129000006e-08	3.08175978496e-07	-0.0	-6.80025e-24	4.624340006250001e-47	0.0	-5.92158e-05	-0.0001846578	3.409850310084e-08	3.50651096964e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9456621092	-1.127804803	0.4962036738	0.5547140686	0.1217705229	-1.850043075
72840.60240988256	121.26409835931554	5305753359.434588	14704.981550897754	105949.40381855868	-104.65468218535534	10952.602503317732	11225276169.508017	75438.0893396326	76.08236908783147	5690905323.21439	5788.526886017013	80020.39959401237	55869.17202121159	0.96191	16.372795	0.036542885	0.0210638	0.0924513315	-0.1283970113	0.0285652739	-0.0786281949	-0.1455585863	0.0321659766	-0.0439982214	-0.0779646571	-0.0112430829	0.1295293259	0.0529264619	0.0048273311	-0.0651432624	-0.0373893237	-0.0807957613	0.0454522439	0.1240753298	0.0110114328	-0.0932069584	-0.0913495516	0.077975019	0.2580223269	0.1385388349	-0.1473117086	0.039732909	0.0661111652	-0.0079187435	0.1203651551	0.055544375	-0.1328511946	0.1495286274	0.1924831694	0.2326279387	0.1738036891	0.0304542749	0.152734973	0.0942425874	-0.0504638314	-0.0537965753	-0.0639007914	0.0152475533	0.0404520234	0.1435184458	-0.1362552538	-0.0209135778	-0.0905706489	0.0266231819	0.2050125138	0.1120945751	0.1595115812	-0.0311442612	0.0327863948	-0.0355152979	-0.0118870699	0.2995797057	-0.0991262655	-0.0782076743	0.1261416093	-0.053410041	-0.1969525055	0.0620739274	0.0835522694	0.1259474748	-0.1479298958	-0.0374962808	0.0886272928	0.1366865535	-0.0990690527	-0.1382374062	-0.044046118	-0.0134658974	-0.0606665896	0.0565921984	-0.1694519051	0.0212933472	0.0197847214	0.0125208451	-0.0335022629	0.013259852	-0.2608452915	-0.0843893183	-0.1226250453	0.1331860233	-0.0233949623	0.1162476387	-0.00415091	-0.0146300099999999	1.72300538281e-05	0.0002140371926	-0.0520003	0.0100073	0.00010014605329	0.00270403120009	0.00833829	9.739999999999402e-06	9.486759999998833e-11	6.95270801241e-05	3.67828e-05	0.0002129058	1.35297437584e-09	4.532887967364e-08	-0.0	0.0	0.0	0.0	-8.422669999999998e-05	-2.501089999999998e-05	6.25545118809999e-10	7.094136992889997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9941232309	-1.249128289	-1.526551994	-0.2285446111	0.1889831179	-0.8785590251
73091.96206246015	251.3596525775938	5342434918.140114	63181.67494392866	105930.61920041454	-18.78461814414186	352.8618788212236	11221296084.183231	75466.46594172297	28.376602090371307	5695187481.733233	805.2315461952652	80077.63997338296	64049.648493147695	2.929982	49.871574	0.085544175	0.0393314	-0.0218932069	-0.093259412	0.0406472647	-0.1014753177	-0.1106031592	0.0271184655	-0.0406838913	0.0064107823	0.0765792738	0.126532933	-0.0277367355	-0.0716069613	-0.0824120893	-0.1218864025	0.028384949	0.0682907709	0.0296289945	-0.0703883783	-0.1285839869	0.1721375016	0.0184738079	-0.1068741928	0.089353981	-0.0537488774	0.1518078589	0.1277868424	0.0534761289	0.073247849	0.1016168122	0.1458788502	0.0949206901	0.0230532362	0.1261763662	0.1783074502	0.1483214414	0.0041708435	0.1267127798	0.0449534852	0.0235105392	-0.0295836447	0.0306196384	0.1105045433	0.1164077316	0.0675613628	0.0507881634	-0.2137370828	0.1093884155	0.1559677439	0.0408028548	-0.1480467811	-0.0111376714	-0.0831568578	-0.0263319403	-0.0398512112	-0.0437580956	0.0574133576	0.0784758586	0.0730911092	0.0007825796	-0.0282770775	-0.0355313347	0.2165499397	0.0406326344	-0.02175591	0.0677030397	0.0356482772	0.1188722824	0.0134042506	-0.1824274605	-0.0409140829	-0.1636109329	-0.2122244955	0.141208397	0.128996568	-0.0874571007	0.1244671898	0.0155693143	0.0009386449	-0.0480768573	0.0487745005	0.0384281401	0.2065205227	0.0282867911	-0.1278007132	0.111209206	-0.00274972	0.0014011899999999	7.5609600784000015e-06	1.963333416099999e-06	-0.0399479	0.0120523999999999	0.0001452603457599	0.00159583471441	-0.010435	-0.0187732899999999	0.000352436417424	0.000108889225	0.000419898	0.0003831151999999	1.76314330404e-07	1.4677725647103997e-07	0.000415703	0.000415703	1.7280898420900002e-07	1.7280898420900002e-07	0.000183301	0.0002675276999999	7.157107026728997e-08	3.3599256601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5514977623	-1.15216568	-0.2289771076	-0.3452201223	1.48676376	-0.9557260002
72960.23474656318	-131.7273158969765	5323195854.273604	17352.08575342184	106153.94744499362	223.3282445790828	49875.50482677464	11268660558.154469	75480.0455579603	13.5796162373299	5697237277.431763	184.4059771531539	80128.9377779082	56804.53484364089	2.946483	50.152447	0.112966735	0.0543735	0.0495478656	-0.0767607196	0.0330003479	0.0532279003	-0.0319784139	0.0450731831	0.096900925	0.1192585789	0.1338030647	0.0275562939	-0.036992752	0.0055681375	-0.0111604876	-0.0347197213	0.1817867038	-0.0035277284	-0.0729316308	-0.0986858707	0.016174963	-0.0459594993	-0.0428951037	0.1017533618	-0.0133793222	0.270678068	0.2216863457	0.1199073	0.0476062263	-0.0362876904	0.0590459179	-0.1193361754	-0.0147175241	-0.0059227795	-0.0943730743	-0.1854670036	-0.02262556	0.1092061196	0.04566655	0.0194726541	0.0828684985	0.0161156729	-0.0924674268	0.0267496802	0.0297855752	0.1307734784	-0.0297374379	-0.1335663677	-0.0814126301	-0.0648013939	0.0778762605	0.1002559821	-0.0116934206	0.1180288367	-0.0133151727	-0.2396897848	0.0771144259	0.1490947816	0.0313224031	0.0811802906	-0.0408722596	0.1339074625	0.1441114467	0.0437735975	-0.1316155137	-0.0209833761	0.0033353058	0.0413081857	0.1679127944	0.1332872437	0.1134202979	-0.162449252	0.0713014335	-0.0380663129	-0.0138148537	0.0904875835	-0.0235285328	-0.0790180405	0.0707762847	-0.0166829535	-0.1244150125	0.0837666594	0.0876878983	-0.0017110374	-0.0097178757	-0.0094861067	0.1059703668	0.00140874	0.00415846	1.9845483876e-06	1.72927895716e-05	0.00233367	0.04228157	0.0017877311616649	5.446015668899999e-06	0.0084230699999999	0.0188580699999999	0.0003556268041248	7.094810822489832e-05	2.34905e-05	-0.0003964075	5.5180359025e-10	1.5713890605625e-07	5.55693e-05	-0.0003601337	1.2969628187569004e-07	3.087947102489999e-09	-1.35305e-05	-0.0001968315	3.874263939225e-08	1.8307443025e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2410872089	-1.10378048	1.02018875	1.157948949	-0.4133068477	-0.9130800967
