global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_10	aroma_motion_17	aroma_motion_19	aroma_motion_22	aroma_motion_27	aroma_motion_28	aroma_motion_29	aroma_motion_30
59619.60548266889	-6.272596275608521	3554497357.9090824	39.34546403677789	101135.53788860104	-827.4135261495976	684613.1432553108	10228397024.016657	58148.030698234346	-25.84233923555439	3381193474.082804	667.8264971654739	71227.4366717489	53966.9378031664	1.04092	27.63125	0.27968267	0.170025	-0.0875411935	-0.0262929005	-0.1044047366	-0.0987061186	-0.2124601875	0.0134737505	-0.1123743896	0.0916870165	-0.1233685408	-0.1754214382	-0.0858872806	-0.0985897237	0.0359973323	-0.0280149001	-0.0438212555	-0.037337225	-0.0482009129	-0.0216747497	0.1202702231	-0.0354443538	-0.0733069475	0.0502959715	-0.0198761475	-0.0154166939	-0.0620419253	-0.0964964952	0.117391434	0.0544580391	-0.010869525	0.0803374434	-0.0283625653	0.065173851	-0.0394596518	0.0948496572	-0.0033421593	-0.0285016222	0.124093236	-0.1410266383	-0.1237630401	0.1358720023	0.1589515466	0.0289305669	-0.1470600521	0.0300461005	-0.0551524581	-0.0036328738	-0.1116563524	0.0281849338	0.0199759123	-0.1464019855	-0.0347779813	-0.0375678132	-0.0165942048	-0.1547139927	0.0218241712	-0.0048207046	-0.1474071442	-0.0532495104	0.0720261351	-0.1059171406	-0.0341209574	-0.2069309349	0.0068681344	0.0027914775	-0.1458346545	0.0402186799	0.112964499	0.0421211785	-0.0130209749	-0.0642761294	-0.0718223349	0.0376288642	0.0969290194	-0.0989003477	-0.0440745257	0.0522028151	-0.0662238417	0.1431753961	-0.0451632692	0.1148488079	-0.0828389947	0.0680745089	-0.0599229182	0.0976313259	0.0349085778	-0.0416293661	0.0477085	-0.0037323	0.00227610097225	1.3930063290000006e-05	0.192809	0.0997393	0.00994792796449	0.037175310481	-0.210166	-0.1313835	0.044169747556	0.0172616240722499	0.000796798	0.000358669	6.348870528040001e-07	1.2864345156100002e-07	-0.000216637	0.000372516	1.3876817025600006e-07	4.6931589769e-08	2.64054e-05	0.0001653664	2.734604624896e-08	6.9724514916e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5333986062	-1.362997849	0.5106159328	-0.4787263161	-1.500133813	-1.843785407	0.06222918866	-0.6283714047	1.268371804	-1.980281397	-0.6904553495	0.3922846143	-1.683868183
59960.57621678028	340.9707341113899	3595270700.248317	116261.04152046014	101797.56030399936	662.0224153983145	438273.67848981847	10362743283.846386	58221.33504715088	73.30434891653567	3389723854.6726	5373.5275700772045	71297.04359352072	53756.85418801641	0.947033	25.139017	0.16906039	0.101275	-0.0736193321	0.0147998963	-0.0355657617	-0.0785207354	-0.1691582263	-0.0193002278	0.0581825691	0.0641577944	-0.1145759341	-0.1332228373	-0.0708617282	0.0587797039	0.0781524059	0.0571160575	-0.0717041742	0.0842962203	-0.0880601348	-0.0397882225	0.201243767	-0.109648776	0.0001471907	-0.0651951387	0.0782318176	-0.0495865467	-0.0643785982	-0.0860725958	0.0535641297	-0.1219269682	0.0633334114	0.0820494476	0.0329490429	-0.0549461073	0.0338250395	0.138615333	-0.004539538	-0.0746555501	0.0697590331	-0.0621043851	-0.0714134089	0.0817282717	0.0983771668	0.044677426	-0.1400700653	0.0456880725	-0.0965024281	0.035338206	0.1045810166	0.0351773681	-0.0400293178	0.0101403096	0.0794805716	0.1201829821	0.0245710827	0.0083159663	-0.1273477057	-0.0280226451	-0.0958154016	-0.05673576	-0.0143440604	-0.067112729	-0.0616648271	-0.1784421104	-0.0191723457	0.006753992	-0.097612352	-0.0627592975	0.0933813154	0.0043916821	-0.0448961364	0.0464195578	-0.0526570666	-0.0028267533	0.0428129583	0.0323674767	0.1226332849	-0.0196830235	-0.0289688907	-0.0605010185	0.0541323637	0.0725089646	-0.0246755876	0.1531304709	0.0079584615	0.0959136145	0.0294457954	-0.0495064076	0.0431068	-0.0046017	0.00185819620624	2.117564289e-05	0.126865	-0.065944	0.004348611136	0.016094728225	-0.136094	0.074072	0.0185215768359999	0.005486661184	0.00065898	-0.000137818	4.342546404e-07	1.8993801124000016e-08	3.27912e-05	0.0002494282	6.221442695524e-08	1.07526279744e-09	0.000128013	0.0001016076	1.032410437776e-08	1.6387328169000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08086478908	-1.854753627	0.09821140012	-1.149091387	-0.8281942786	-1.858245414	0.8075751719	-0.04839826438	0.8852990942	0.5928495623	-0.074997138	-0.7642408416	-0.4523385221
59932.25188741878	-28.32432936150144	3591874816.297012	802.2676337788126	101984.7184261658	187.15812216643823	35028.16269286743	10400882792.46432	58360.25837680578	138.9233296548991	3405919757.807529	19299.691522403777	71244.97431561812	54961.36926922583	0.930615	24.70319	0.18557361	0.0890817	-0.0751223406	0.0311691545	-0.0024604623	-0.0041554355	-0.0476461278	0.0520570669	-0.0120277808	0.2657131102	-0.010836038	-0.035464413	-0.0714645105	-0.1550175377	-0.0041486742	0.0152161491	0.0148135398	0.106081251	-0.1690341509	-0.0850258345	0.1671078205	0.1086739165	0.0608403719	0.0911057586	0.0089589172	-0.0829002924	0.0376088588	0.1065721697	0.0843046179	-0.140302075	-0.1092466681	-0.0351692746	-0.094774941	-0.0079820113	0.0663135993	-0.0112994284	0.0141305699	0.0937337292	0.0935272298	-0.0358393769	-0.0158249025	-0.0145816552	0.0690638918	-0.0099756594	-0.0626777065	0.0784024867	-0.029943679	0.0317226176	-0.1357055677	-0.0150480715	0.1508731548	-0.1463431395	0.0558960434	-0.0131186701	-0.0402115241	-0.024192582	-0.1679613554	-0.0876141205	-0.1460394394	0.037300514	0.0519448609	-0.0467512392	-0.0775430544	-0.1519679939	0.0231412897	0.0596769754	-0.0529555389	-0.0483405246	0.0658089555	0.0612620237	0.0132142497	-0.0029502368	-0.1117391514	0.0204993845	0.1309256632	0.0790485566	0.0080105418	-0.0248255273	-0.0239180862	0.128708546	0.015240666	0.1703820748	-0.0420818251	0.0248620697	0.0339920301	0.0941439642	0.02391924	-0.0571422589	0.0667212	0.0236143999999999	0.0044517185294399	0.0005576398873599	0.0992058	-0.0276592	0.00076503134464	0.0098417907536399	-0.0809068	0.0551871999999999	0.00654591028624	0.0030456270438399	-0.000243936	-0.0009029159999999	5.9504772096e-08	8.152573030559999e-07	-0.000379575	-0.0004123662	1.7004588290244e-07	1.44077180625e-07	-0.000138961	-0.000266974	7.127511667600002e-08	1.9310159521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2227475258	-0.8564750805	0.8442781651	0.9004491155	-0.1852290391	-0.9109280952	-0.2844869075	-0.243623275	0.0652264185	-0.5906051641	0.2429248339	0.7303460977	0.01189140619
60020.571061110895	88.31917369211442	3602468950.5018625	7800.276441657876	102280.22506982676	295.5066436609632	87324.17644776746	10461244440.33442	58467.536849167336	107.27847236155505	3418452865.20874	11508.670632228926	71427.0839514169	53499.99157061792	0.999873	26.541656	0.0963250499999999	0.0580756	-0.0684727761	0.0359537541	-0.0172851286	-0.0617906385	-0.0820899417	-0.064781715	0.0596597773	0.0143680436	-0.0276721372	0.0226127389	-0.0197959478	-0.1252685226	0.0814331134	0.0869051362	-0.0034917581	-0.0031184637	-0.1241046016	0.0305160945	-0.1033553674	0.1351930615	0.0187855421	-0.1191758359	0.0975801828	0.0640548853	-0.0566170601	0.0842653939	0.0553134707	0.01884273	-0.053021861	0.0389596351	0.0075434852	0.0784796933	-0.1186901651	-0.0572293973	-0.023721565	0.0211317738	-0.0276213793	-0.0290862926	-0.0458911809	0.0309533268	0.0552588	0.0590068343	0.0080760819	0.1057123681	0.0427358187	0.1248489118	-0.0160407306	-0.0179979608	-0.0588731715	0.1092975274	0.0698346296	0.0705245639	0.051699104	-0.0638703464	0.0761462429	-0.0640146811	-0.1071060695	-0.0046023837	-0.0676762295	-0.0503272936	-0.0709459969	-0.1458622001	-0.0158021299	0.0429735533	-0.040942895	-0.0325450463	0.1469909934	-0.0223245998	-0.0061824154	0.0510346116	-0.1268203814	0.0542363229	-0.0355756803	0.014712812	0.1678330411	-0.0628996372	-0.1244208702	-0.1217601926	0.0131291858	0.0666153174	-0.0489561039	0.047661795	-0.0629666	0.0923233333	0.0183408808	-0.0644997188	0.0408363	-0.0258848999999999	0.00166760339769	0.0006700280480099	0.099081	-0.0001247999999999	1.5575039999998592e-08	0.009817044561	-0.0972211	-0.0163143	0.00945194228521	0.00026615638449	0.000673147	0.000917083	4.53126883609e-07	8.41041228889e-07	-0.000216637	0.000162938	2.6548791844e-08	4.6931589769e-08	-0.000138961	0.0	0.0	1.9310159521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2236671092	-1.013971456	-0.3708384804	-1.978528314	-0.2941010874	-0.8765671509	0.6506775704	-1.190424184	0.9123952563	1.077581141	-1.433632637	-0.5488727516	1.358618988
60339.52472073172	318.95365962082724	3640858243.523794	101731.43698551852	102800.85173453692	520.6266647101584	271052.12400722364	10568015117.346245	58391.39496388443	-76.14188528290833	3409555005.828348	5797.586694435573	71182.48066936445	55747.1964377886	1.096053	29.094744	0.09407875	0.0483421	-0.0915570455	0.0053658882	-0.0143032869	-0.0153527575	-0.0118166588	-0.0480938302	0.0875329583	0.1097571554	-0.0050369379	-0.0176024524	-0.0464912852	-0.0440139992	0.0718690068	0.01928658	-0.0195754472	0.0099685596	0.0305075773	0.0489127501	0.0976621067	-0.0246151755	0.121850735	0.0913557268	0.0978981512	0.1071183405	0.044035056	-0.0962025527	0.0067446125	-0.1245325263	0.0512989801	0.0422386804	0.2012851103	-0.1316188143	0.0676288545	-0.0692309553	-0.0375181606	-0.0364772494	0.0205906569	-0.0613436673	0.0031680565	0.0063235409	-0.0270764047	0.02170179	-0.090539057	0.0586238742	-0.0883518574	0.0959378247	-0.0894385604	0.1659236229	-0.0217412028	-0.0712940068	0.116696445	-0.0161071416	-0.1151772304	0.0584960466	0.0515550451	-0.1088239223	-0.0541215875	0.0109142589	-0.0059686749	-0.0618339526	-0.0313389034	-0.1436384138	-0.0299558129	0.071899612	-0.0204047885	-0.0554121152	0.1284250099	-0.0043856682	0.0220677342	-0.0056404246	-0.1010773792	0.1877216895	0.1486630772	0.0666117196	-0.0627904634	0.0748618179	-0.1118291055	0.2260614701	0.0079923798	0.1079751518	0.0046304555	-0.1149548605	-0.0209485258	0.0904527076	0.0127227994	-0.0715429426	0.0409136	7.730000000000237e-05	0.00167392266496	5.975290000000366e-09	0.0763150999999999	-0.0227659000000001	0.00051828620281	0.0058239944880099	-0.119448	-0.0222268999999999	0.0142678247039999	0.0004940350836099	0.000194052	-0.000479095	3.7656178704e-08	2.2953201902500005e-07	0.000284441	0.000501078	2.510791620840001e-07	8.090668248100003e-08	-0.000138961	0.0	0.0	1.9310159521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05696825247	-0.6876033163	1.305633669	0.4201411344	-0.1477617148	-0.1285129833	-0.3520576578	-0.84585249	-0.7153300024	-0.841484932	1.237871004	0.06874657886	1.087215662
60398.435852268805	58.91113153708284	3647971053.40063	3470.521418979476	102086.46432257934	-714.3874119575776	510349.3743634456	10421646197.885263	58382.53163247392	-8.86333141051	3408519999.8168178	78.55864369253318	72105.96257680668	54760.209801191166	1.354286	35.949551	0.3165952	0.155037	-0.0806512409	0.0406355947	-0.0914044313	-0.0481884268	-0.0714310339	-0.1188571674	-0.1498119731	0.1494140861	-0.1519124995	0.0379421928	0.0700121888	-0.0430173868	0.172981287	-0.0267524396	-0.1848821217	0.2272743387	-0.0869822951	0.1272731787	-0.0285367282	-0.0920972104	0.1230802525	0.1180656951	0.0421300944	-0.1029600241	-0.008714685	-0.0918711323	-0.0924036532	-0.0100963924	0.038082591	-0.03930898	0.0026839758	0.1584490576	-0.1476281014	0.0700757969	0.1386838228	0.188281734	-0.1886167973	-0.1326845672	-0.2208943842	0.0999839896	0.1698390545	0.0093372702	0.2224053178	0.2036221981	-0.0451271396	0.0379337882	0.1997379297	-0.1654541945	0.1411968004	0.072236807	0.1430879078	0.0159920517	-0.1502479233	-0.014813806	-0.041207272	-0.1413200769	-0.0725127393	-0.0393324735	0.0819534286	-0.0650724592	-0.0096316494	-0.1156075825	0.1372883472	-0.1200454607	0.0632493789	0.0018926789	0.1179833221	-0.0798322771	-0.0150655303	0.0507298351	0.0749612057	-0.0491551544	-0.3281202626	-0.1753149384	0.2184996142	0.0898464218	-0.0304882104	0.1361459996	0.1034625179	-0.0206890737	-0.0174050088	0.17977759	-0.0384549257	0.0885331003	0.0070771632	-0.0782376163	0.0406963	-0.0002173	0.00165618883369	4.721929000000156e-08	0.191569	0.1152539	0.01328346146521	0.0366986817609999	-0.10239	0.017058	0.0104837120999999	0.000290975364	-0.00157108	-0.001765132	2.4682923664e-06	3.115690977424e-06	0.00112504	0.0008405989999999	7.066066788009997e-07	1.2657150015999995e-06	-0.00121455	-0.001075589	1.156891696921e-06	1.4751317025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1163809702	-0.615366274	-2.427502272	-1.46460712	-0.9221864702	-0.1766437194	1.048378465	0.2860987712	3.953981804	0.2324924442	-1.048611348	0.7754796568	-0.8997714202
60244.70423600352	-153.731616265286	3629424388.483541	23633.409839537144	102730.79245263925	644.3281300599047	415158.7391864934	10553615717.94724	58497.38443017656	114.85279770263878	3421943985.1718626	13191.165140123268	71170.68084533198	45948.83027755674	2.456378	65.20459	0.45248315	0.211942	-0.004939243	0.0063453328	0.0725612691	0.0585444399	0.0246617194	0.0775256701	0.1268164593	0.1722403713	-0.0011678567	0.0631377693	-0.0035854508	-0.0528352531	-0.0041110359	-0.0263712753	-0.0111909435	0.1184099142	0.1951544266	0.0178063541	-0.1305034723	-0.0173055847	0.1860009748	0.1021516159	-0.0498466992	-0.0955924884	-0.0458919366	0.1857884578	0.0154016703	0.0540904824	-0.0289820532	0.0632937521	-0.0235349034	0.0880020321	0.0444831227	0.132255434	0.0257331511	-0.0564700761	-0.0120294144	-0.0510952137	0.0530979829	-0.1398881721	-0.016623626	-0.0081174464	-0.0825982026	0.0297302115	-0.0001053833	0.1349175625	0.1043016556	-0.000335766	0.1680278429	0.0476977626	0.1903410227	-0.0865507963	0.0336012852	0.1284069489	-0.0012554823	0.0183563295	0.1452455583	0.1316427297	0.0464145244	-0.0256717691	-0.1633922601	0.0132304368	0.1947620739	-0.0698520164	0.1183634801	-0.1805034201	0.0132575216	-0.0723559363	-0.1557074823	0.0014557561	0.0584205294	-0.0891323519	-0.140605086	0.0679169555	-0.115829216	0.0341114547	0.0039632831	-0.0554770274	-0.1005005423	0.0473530434	0.1792150335	0.0622101197	0.0231251945	0.0865655507	0.0014161995	-0.0845511243	0.168136	0.1274397	0.028269714496	0.01624087713609	0.0944722	-0.0970967999999999	0.0094277885702399	0.00892499657284	0.0156648	0.1180547999999999	0.00024538595904	0.0139369358030399	-0.00245572	-0.00088464	6.030560718400001e-06	7.825879296000002e-07	0.00184365	0.00071861	5.164003321000003e-07	3.3990453225000004e-06	-0.000619963	0.000594587	3.535337005690001e-07	3.8435412136900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6049244878	0.3703485956	-1.317939498	-0.03370239041	0.6428435756	-1.260680379	1.172082739	0.1760770974	-0.7039023247	1.80406222	2.373546242	0.57684649	1.134926075
60420.522767829854	175.81853182633495	3650639571.5378456	30912.156133567954	102340.49839600874	-390.2940566305042	152329.45064109523	10473577611.943468	58521.38483773074	24.00040755418013	3424752483.325781	576.0195627667466	71063.2564999083	55899.01364977173	2.377569	63.11261	0.204124	0.0941899	-0.0905042254	0.02558913	-0.0339215576	-0.0003329066	0.0378488083	0.0227355697	0.0101353515	0.0760903106	-0.0142759919	0.0489310673	-0.0209420117	-0.0485794086	0.0007743191	0.0142395162	-0.1212569222	0.1049350396	-0.0255852062	-0.1035202342	0.0108957438	0.0942185615	0.0701323515	-0.0708310192	-0.0284826192	0.132868711	-0.0387730443	-0.0206574156	-0.1388282754	0.0515210787	-0.0778094406	-0.0409029306	-0.0711152043	-0.0560181816	0.0488174489	-0.0348066657	-0.060788316	0.0199883866	-0.1398549879	0.0341110233	0.0101225798	-0.0441651747	-0.0569890893	-0.0164135053	-0.070030243	0.0038493485	-0.0385392041	0.0407442037	-0.1231880436	0.1187819678	0.1075466807	0.0991046908	0.1466413533	0.026199878	0.030786792	-0.1180696498	0.0186626064	-0.0218475768	0.0474320743	-0.085047109	-0.0233793317	-0.0472229531	-0.0711313998	-0.088624521	0.1332665552	-0.0329706478	0.0900522754	-0.1462576951	0.0417394968	0.0263538907	0.0557740931	-0.0726163915	-0.0285024137	0.1132490313	0.0395318711	-0.0226257107	-0.0398925232	0.0368502216	-0.0458655833	-0.0711735105	-2.17518e-05	0.0182814699	0.0929287926	-0.171429669	0.1052560779	0.0845511243	-0.0042478315	-0.0904527076	0.116506	-0.05163	0.0135736480359999	0.0026656569	0.123144	0.0286717999999999	0.0008220721152399	0.015164444736	-0.0505486	-0.0662134	0.00255516096196	0.00438421433956	-0.00212644	0.00032928	4.521747073599999e-06	1.0842531840000025e-07	0.00143964	-0.00040401	1.632240801e-07	2.0725633296e-06	-0.000201077	0.0004188859999999	1.7546548099599998e-07	4.0431959929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1858213819	0.251981618	0.2900653328	-0.4883478957	0.157681142	0.04639635168	-0.3139922512	0.4970194819	-0.9594958032	0.05444845367	-0.2175135843	1.775692852	0.5260130254
60486.23141475911	65.70864692925534	3658584190.759792	4317.626281273537	102842.00162423088	501.5032282221364	251505.4879172242	10576477298.078306	58410.96295646067	-110.42188127006376	3411840593.501021	12192.991863220055	71327.84178397835	56079.452134371786	0.966363	25.652117	0.073199	0.0396184	-0.0814554491	0.0366534578	-0.02395193	0.0327695743	0.0488837043	-0.0192225864	-0.0211283446	0.0664667954	-0.0498943308	0.0046536776	-0.0093506581	0.0330410136	0.0269381009	-0.0486816544	0.0034498844	0.0528097673	0.0514094739	-0.0965904677	-0.0112913116	0.02121126	-0.0151835324	-0.0179275474	0.1061859354	0.0657802505	-0.0769147261	-0.1791100191	0.0049178501	0.1044532562	-0.0118345436	0.0679933361	0.0474635752	-0.0942646163	-0.1101074582	0.0419098818	0.062270482	0.0179617567	0.174452012	0.0648640057	-0.0201045543	-0.0288728342	0.0070246791	-0.0118177702	-0.0404114278	0.0063181117	-0.1062000681	-0.0122836087	0.0244754098	-0.0236102674	0.0726841907	0.0515278244	0.0785762689	0.0504596781	-0.1090775841	-0.1560715459	0.0964407071	0.0484127001	-0.0411671328	-0.0115334706	-0.0250022793	-0.0322440523	-0.0712827672	-0.06547311	0.1148742667	-0.0721176825	0.1270944291	-0.0673926659	0.0408627714	0.0110311825	-0.0129001	0.0639334792	-0.0390952287	-0.0232602972	-0.0664318745	-0.093633186	-0.0532151959	0.0660242167	0.0539581998	-0.0523509192	-0.0499335979	0.038841779	0.1273286105	-0.0876183831	0.0685223628	0.082490912	-0.0099026625	-0.0959136145	0.0844772	-0.0320287999999999	0.00713639731984	0.0010258440294399	0.122145	-0.0009989999999999	9.980009999999998e-07	0.014919401025	-0.0410522	0.0094964	0.0016852831248399	9.018161296000004e-05	-0.00172244	0.0004039999999999	2.9667995536e-06	1.6321599999999986e-07	0.00152239	8.274999999999992e-05	6.847562499999987e-09	2.3176713121e-06	-7.4331e-05	0.000126746	1.6064548516e-08	5.525097561e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.280858239	0.3147567563	-0.6434597658	1.198879498	0.8958622616	0.6781970539	0.5473198445	-0.1012398367	-0.1091257146	0.7945494548	-0.8093183147	1.743069738	0.8619701339
60189.84699464122	-296.3844201178872	3622817681.238321	87843.72448861627	102865.09146798088	23.08984375	533.1408843994141	10581227042.716072	58307.016791231945	-103.9461652287282	3399708207.093004	10804.805265758065	71346.7033600055	47724.12000039183	2.108075	55.9589	0.108825174	0.060036	-0.0309053521	-0.0158401579	0.0179403161	0.0483309356	0.0064893052	0.0211599366	-0.0585425719	0.0068625618	-0.0082898031	-0.0663368285	0.0368884439	-0.0536984301	0.0251631652	-0.0008011248	-0.0631776842	0.0328696871	0.1053506562	-0.0342911188	-0.0007559671	-0.0128784542	0.1265628355	0.1186476685	-0.0365357438	-0.0382050936	-0.1331706115	0.0192715084	-0.0203703442	0.1388031325	-0.1007882355	-0.1030635672	-0.0093874396	-0.2061648853	0.115945767	0.0176204912	-0.0626854557	-0.0930577341	-0.016872334	0.0402082301	-0.0153507211	-0.0328467111	0.0683652595	-0.0381806537	-0.0348558329	0.0099134418	-0.0053378103	-0.0240093909	0.0196325568	0.0076885242	0.0914224322	-0.0453749404	0.0602260611	-0.0045761066	-0.0900357032	-0.0403609033	0.0326780397	0.022445162	0.0881051852	0.0445527106	0.1396335712	-0.0237097936	-0.0894817794	-0.0447130445	0.0931558089	-0.0607058931	0.0917237591	-0.0698826062	-0.0575692495	0.0118034902	-0.0218444979	0.0749547274	-0.0484727912	-0.0129275322	-0.0539376804	-0.0438627994	-0.0266490166	0.0480250091	0.0209845646	-0.1216749801	-0.1096561761	-0.0499237514	0.0737110541	-0.1214628348	0.1127082456	0.0803860294	-0.0155360466	-0.1009072399	0.0845188	4.1600000000002746e-05	0.00714342755344	1.7305600000002282e-09	0.082814	-0.039331	0.001546927561	0.006858158596	0.000822874	0.041875074	6.77121619876e-07	0.0017535218225054	-0.00162519	9.72499999999999e-05	2.6412425361e-06	9.45756249999998e-09	0.00143964	-8.274999999999992e-05	6.847562499999987e-09	2.0725633296e-06	0.000297219	0.00037155	1.380494025e-07	8.8339133961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5836757951	0.9449038404	-0.1294482014	0.1521679683	0.6370873326	0.2496860763	0.1383289382	-0.4360384905	0.2588489418	0.2222578991	0.1857193689	1.05988771	1.144223789
60259.38730527714	69.54031063591538	3631193758.4073954	4835.8548033396055	103119.21711058938	254.12564260850195	64579.84223118406	10633572937.50087	58290.85771343298	-16.159077798962244	3397824092.967689	261.1157953129145	71092.11270806585	49222.52900049029	1.708059	45.340466	0.258955976	0.132245	-0.0378625534	0.0649839795	0.0480998117	0.0378461997	-0.0445084465	-0.0086885045	0.1071673945	-0.0299432563	-0.0526471734	-0.0835998165	-0.0596121598	0.0822174651	-0.0475154275	0.0220673811	-0.1146743255	0.0149407373	0.0848165697	-0.041190562	-0.1288926508	0.1621878916	0.1491386451	-0.1333166661	-0.2565078179	0.0790378392	0.0651006061	0.080686768	-0.2332975634	0.0456276696	0.0431310408	0.0654576129	0.0804408687	-0.1480599145	0.023338864	0.2131125093	0.0320029907	0.0494385667	-0.0418680212	0.0132805774	0.0296450401	-0.0369301383	0.0070018166	0.0304563232	-0.1005579218	-0.1066942014	-0.067550871	-0.0277210689	0.0645352038	0.1374926969	0.0488981991	0.107073062	0.1216113455	-0.0304640273	0.1611889507	0.0968300962	0.0076127326	-0.0225652242	0.1717347313	-0.1308877817	0.0549987888	-0.024095525	-0.1483266113	0.0363769087	0.1572483713	-0.0223804691	0.0889602337	-0.2103185266	-0.0848434695	-0.1220435108	-0.0219747646	-0.0076960464	0.1797036499	-0.1361263977	0.0905985778	0.0238927942	-0.0845341483	-0.1208305042	-0.1134518237	-0.0037471706	-0.0679270052	-0.0470442448	-0.0673189351	-0.0541158317	-0.2310220607	0.0782376163	-0.0211357831	-0.1054092553	0.161744	0.0772252	0.026161121536	0.0059637315150399	0.0240923	-0.0587217	0.00344823805089	0.00058043891929	0.0185439	0.0177210259999999	0.0003438762272099	0.0003140347624926	-0.00304227	-0.00141708	9.255406752900002e-06	2.0081157264000003e-06	0.000957583	-0.000482057	2.3237895124900005e-07	9.16965201889e-07	0.000503843	0.000206624	4.2693477376000023e-08	2.53857768649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4089618628	0.900768458	-0.7176632968	-0.1647637837	0.3023852178	-0.5466542192	-1.011286884	0.3705694889	-0.5690366745	0.8033281872	2.220476961	0.52204485	2.249223073
