global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_17
64142.35691019631	-191.6252414577393	36720.2331637369	4114241949.995008	98853.09067652417	714.3709559528506	9771933536.30111	510325.8627089897	65269.49699673587	-15.867695847606228	4260107238.206913	251.78377151213996	73076.8172450584	44689.33632647463	1.040943	19.946074	0.0798047999999999	0.0410206	0.2024542864	-0.0839496304	-0.0353059162	-0.0710533851	0.0213737411	-0.1845516953	-0.1361563712	-0.0524212537	0.0860672525	-0.1630194874	0.0676702874	-0.0289208629	0.0493600642	0.0300064652	0.134574102	0.0790643902	0.0998836155	-0.0158162108	0.0413561186	-0.0081519842	-0.2014087141	-0.0169117027	0.0538766075	-0.0403521668	0.0111220683	-0.0667787568	-0.1268474105	-0.0091811154	-0.1254303337	0.0416514113	-0.0257858879	0.1303453162	-0.004481135	-0.0427343134	-0.0653630615	-0.0607694442	-0.1276776621	0.0013293341	0.0949568693	-0.0368765169	0.1603398169	-0.1439912732	-0.0129087508	-0.0846390333	-0.0392840345	0.1668149423	-0.0737322696	-0.1346800807	-0.0717132011	0.0840290556	0.0245690857	-0.0490537661	0.006524404	-0.072329652	-0.1961496435	0.0172361995	-0.1304431725	0.0061211879	0.0375254748	-0.0603077954	-0.0550320236	-0.1309324047	0.1155207822	-0.0281825047	0.036314188	0.1258005497	0.0656897166	0.0606984405	-0.0882241706	-0.1559855431	0.0008448584	0.0648893911	0.0774278787	0.0354794855	-0.1843331787	-0.0004001325	0.1064875038	0.0171446834	0.0959678981	0.053304926	0.0001770421	0.102650455	0.047210277	-0.0842696189	0.0836094027	-0.12364494	0.0045320103	0.0182001428	0.0313967921	0.0026177704	-0.1239645905	-0.128890553	-0.1372250103	-0.1273134366	-0.0105139052	0.0367940982	-0.0863341417	0.0404974303	-0.0353235235	0.0715479828	-0.0118420726	0.2018382566	-0.0390569825	-0.13804025	0.0401700655	0.1222958797	0.0008079204	-0.0495509428	-0.0067871571	0.1219827376	0.0253930563	-0.1285564541	0.1024636685	0.050796819	-0.0169396104	-0.0152824	-3.009999999999992e-05	0.00023355174976	9.060099999999951e-10	-0.0692517	-0.0195508	0.00038223378064	0.00479579795289	0.0358891	0.0152078	0.00023127718084	0.00128802749881	0.000237268	-5.535399999999997e-05	5.6296103824000004e-08	3.064065315999997e-09	-0.000149215	0.000227833	2.2265116225e-08	5.1907875889e-08	0.00017399	0.000617135	3.80855608225e-07	3.0272520100000003e-08	0.0	1.678756829	1.003685827	-1.624565303	0.1191960162	-0.08651073069	0.9585045958	0.2290016342
63925.84060895792	-216.5163012383855	46879.30870195129	4086513097.561894	98214.42211464724	-638.6685618769261	9646072711.31411	407897.531929941	65278.77201947774	9.275022741872816	4261318076.37095	86.02604686225796	72944.20420772968	43968.31349847256	0.986562	18.904053	0.065824995	0.0307702	0.211948457	-0.083261093	0.0086510147	-0.0793952171	-0.0014311795	-0.0131382358	-0.0550510475	-0.0854230314	0.026538491	-0.180444079	0.0927075438	0.0795967048	-0.0396083389	-0.0207852433	0.0436976705	0.0283938273	-0.0507061383	0.0628106089	-0.0934045864	0.0541330467	-0.1247563286	0.0632674316	-0.0245015595	0.0642958942	0.0299272421	0.0710147139	0.0907398619	-0.1179028604	-0.0372627482	0.0342380775	0.0954745298	-0.0393210408	-0.0619846094	-0.072727999	0.0331040382	0.0158392469	-0.1517435171	-0.0959645738	-0.1165373943	-0.0185142494	-0.172456306	0.1231553211	0.1374736049	-0.0462774283	-0.1174781857	0.0526207132	0.0697989587	-0.1387433792	-0.1308808436	-0.1639932134	0.0734404622	0.1266626624	-0.0919985479	-0.045089175	-0.0523256219	-0.0471744226	-0.1820144715	-0.015408774	0.011945167	-0.0072591911	-0.0376906254	-0.0398097276	0.0010207198	-0.1442958368	-0.0787042269	0.0504419292	0.1404994373	-0.1352832555	0.1032791851	-0.0957853492	0.0061788343	0.1427766759	0.1937497751	0.0833555782	0.1587282105	0.1565535947	0.180040128	0.0282652685	0.0581843564	-0.0261315577	-0.0884825206	-0.0808488982	-0.1066643755	0.2194006919	0.000581246	-0.1125840238	-0.0032103028	0.0236837492	0.0305113308	0.0451360926	-0.0724201297	-0.1287716876	-0.1896210277	-0.0758745652	-0.0925080436	0.0249684963	-0.0536751528	0.0083825423	0.1063614642	0.0800028859	0.0208085721	0.0775038104	0.11679561	0.0085815393	0.0645685005	0.178544145	0.0994914146	0.0100822327	-0.0667544826	-0.0088056086	0.2041590067	-0.0161951284	0.1009072399	0.0455956625	-0.0253062051	-0.0152839	-1.4999999999997654e-06	0.00023359759921	2.2499999999992963e-12	-0.0500041	0.0192475999999999	0.0003704701057599	0.00250041001681	0.0446268	0.0087377	7.634740129000001e-05	0.00199155127824	7.217309999999998e-05	-0.0001650949	5.208956363609997e-09	2.7256326006010007e-08	0.000159293	0.000308508	2.5374259849e-08	9.5177186064e-08	-0.000109171	-0.000283161	8.018015192099999e-08	1.1918307241e-08	0.0	1.623405794	0.8185928379	-1.773440245	0.08917193859	-0.9244056293	1.683064152	0.01852858932
63944.3774107113	18.53680175337649	343.61301924398185	4088883402.443485	98046.82073188268	-167.60138276456564	9613179055.629938	28090.22350459444	65282.744822881	3.972803403259604	4261836771.609397	15.783166880951091	72991.18409387635	43086.78044701067	1.044838	20.020725	0.0754528099999999	0.0466562	0.1909682999	0.1172999004	0.0884816374	-0.1094704676	-0.0142841293	0.0512980919	0.0321110847	-0.182282841	0.0544164886	0.0591363258	0.0806091468	0.188104841	-0.024842372	0.0652100422	-0.0576585631	-0.0551009203	0.0288276833	0.0120548333	0.1213162521	-0.0769199332	-0.0206330386	0.0590674323	-0.0516297939	-0.0318611042	0.2054204109	-0.1248787595	0.0914864139	-0.0673995872	-0.0826859485	-0.1686064497	0.0496969312	0.0403489186	-0.0481079982	0.0388566308	0.1253417924	0.1246755286	0.0492641692	0.1321953199	0.1591496535	0.0424768311	-0.067119205	-0.0118307567	0.0012427351	-0.14909925	0.1078917116	0.0242544992	0.0333236194	-0.1081278204	-0.019022059	0.0276373437	0.0395155026	0.000113021	-0.0982575385	-0.0059038513	0.0831780547	0.104406709	-0.1006162233	-0.0022589641	-0.0497447268	0.1048570824	-0.186183784	0.0756425302	-0.0026967698	-0.1819999053	-0.1372249952	0.0468778796	0.0289614588	0.1292720742	-0.0629936845	0.0012252388	0.0165657313	0.044684633	0.019161184	0.193025349	-0.0450525908	-0.0192443564	0.0712233108	-0.020838281	-0.0933240187	-0.0789697648	0.0621858278	0.0745229143	0.0715512734	-0.1083059658	-0.0646148597	0.1036046719	0.1070401028	-0.0316716909	0.1000382738	0.0175774781	-0.0510451033	-0.134502782	-0.1980172951	0.1229165478	-0.1105464256	0.0982675453	-0.0416784528	-0.0553841749	0.0470613666	-0.0129131451	-0.0075639712	-0.0635944795	-0.010949738	-0.0579973094	0.0024824071	0.0594555558	-0.0357646567	-0.1549653861	0.0339122569	-0.0187064619	0.0663141086	0.0238343423	0.0992961682	0.040295756	-0.0335495105	-0.0152304	5.349999999999973e-05	0.00023196508416	2.8622499999999703e-09	-0.0910112	-0.0410071	0.0016815822504099	0.00828303852544	0.0595894	0.0149626	0.00022387939876	0.00355089659236	7.217309999999998e-05	0.0	5.208956363609997e-09	0.0	-9.14032e-05	-0.0002506962	8.354544970240002e-09	6.284858469443998e-08	-0.000247067	-0.000137896	1.9015306816000003e-08	6.1042102489e-08	0.0	-0.2761417301	0.2961531106	-2.088050571	-0.40474569	-0.839807661	-0.9747240556	0.3764735456
64161.72761378863	217.35020307733063	47241.11077775688	4116727290.3860064	98397.712956528	350.8922246453294	9682109915.07528	123125.35331654832	65196.20945258989	-86.53537029111612	4250545726.985971	7488.370311420583	72770.88697846474	43417.57241643448	0.993102	19.029375	0.07432181	0.0568573	0.1640324716	0.146489048	-0.0019474128	0.0047165255	0.0261741153	-0.0162553838	0.103813248	-0.0394031199	0.007240763	0.1076763918	-0.0592886548	0.0788114169	0.0114008265	-0.0034784453	-0.0003694207	0.0376535607	0.13386165	-0.057394377	-0.0985789566	0.0835864866	0.0575129918	0.01246075	-0.005738282	-0.1585796473	-0.0098498958	0.062970543	-0.0845364745	0.0294570535	-0.0569922214	-0.0537739267	-0.0288585786	-0.0661474273	-0.1429374577	-0.0487509014	-0.0378198246	0.190040509	0.007369364	0.104572792	0.0848813028	-0.0923608326	0.1087129895	0.0476998659	0.1114179064	0.096821302	0.1242556125	-0.0211315594	-0.0030784992	-0.0842745634	-0.0395063285	-0.0654741191	0.1389967002	-0.0121637607	0.0575368864	0.0458394402	0.1120242529	-0.012443216	0.0206895787	-0.132176952	-0.0739254748	0.0190007345	-0.0696796936	-0.0690714847	-0.0521700627	0.1304874969	-0.0071870369	-0.0085604916	-0.1287299389	-0.1304037652	-0.0737577985	0.1008347212	0.0555659263	-0.0370585894	-0.1147580055	0.0316240413	-0.0364089093	0.0425208194	0.1653364099	0.0376610332	0.0234461372	0.1075528681	0.0070761652	-0.1256386808	0.0785173517	-0.0189165231	-0.1118534606	-0.0808408623	-0.1068986879	0.1155234328	0.0880548076	-0.0274247734	-0.090113955	-0.0730538966	-0.1311530982	0.1477637286	0.0442291826	-0.1074914954	-0.0932071865	-0.0448094924	-0.0525951133	0.0562565707	0.060118521	-0.0166753091	0.0442801037	0.0497996051	-0.0250566148	0.0892374602	0.0794429982	-0.0901413241	0.0635448662	0.0831032102	-0.0878823192	0.095286148	0.0976313259	0.0349085778	-0.0416293661	-0.0152643	-3.38999999999999e-05	0.00023299885449	1.1492099999999934e-09	-0.0370225	0.0539887	0.00291477972769	0.00137066550625	0.0421834	-0.0174059999999999	0.0003029688359999	0.00177943923556	7.217309999999998e-05	0.0	5.208956363609997e-09	0.0	-3.3539e-05	5.786420000000001e-05	1.124864521e-09	3.348265641640001e-09	-0.000247067	0.0	0.0	6.1042102489e-08	0.0	-1.5562648	0.2555235555	-1.808572314	-0.8502086773	-0.9067758716	-1.283138977	0.5112759473
64441.0014619166	279.2738481279739	77993.88224820663	4152642669.4147377	98463.71233943634	65.99938290833961	9695102647.663267	4355.918544281631	65270.53895547945	74.32950288956636	4260243255.5387607	5524.874999810053	72842.9983399315	43865.51970795318	1.086978	20.828188	0.053107925	0.0328828	0.1497543367	-0.0382013021	-0.1506100853	-0.0616989428	-0.0268054128	0.0510992624	0.0606271644	0.1257696118	-0.2131347718	0.0167014416	-0.0522465968	0.0303811781	0.019104266	0.010170499	0.1407055793	0.1446055266	-0.1048715739	-0.0510790848	-0.0286798878	0.0094150402	-0.0353994358	0.079137457	-0.0725449079	0.0055703955	0.0633803104	-0.042252562	0.1788372523	0.0930662282	-0.1789241148	-0.0102611459	-0.1732711401	0.2040903382	0.003048245	-0.017042931	-0.1342838571	-0.1009364747	-0.1199153469	-0.084996013	-0.1279141367	-0.1481731928	-0.0640300468	0.1014577822	-0.0343801032	0.0058267257	0.1326015532	-0.0616909077	-0.0621446233	0.0510667557	-0.033533726	-0.0852474174	-0.2274765119	-0.016896856	0.023957847	0.0661424505	0.0428573563	-0.1577128092	0.0384333098	0.1270139756	-0.0836932059	0.1138885883	0.0686747199	-0.1115599482	0.0359160672	-0.055763287	0.0508275777	0.1135326899	-0.1168927334	0.1137516328	-0.0088546428	0.003652363	-0.0480487841	0.0585401321	-0.1063436755	0.220215574	0.0189519807	-0.1692323793	0.0030150606	0.0008648677	0.2738167687	0.1264480531	0.0529494767	0.1937413323	-0.2394856904	-0.0212885708	-0.1303088704	-0.0259848105	-0.1510163408	0.023032043	0.0512123807	-0.0564517821	-0.1305587119	-0.0011444073	-0.1081415376	0.0037139727	0.1367971926	-0.0072031448	0.0486419942	-0.1736179675	-0.1598731829	-0.093015194	0.0795875244	-0.1000680303	0.054140703	0.0887905169	-0.0333788609	0.0788360218	0.1933585032	0.1278727389	0.1193481324	0.0449776762	0.0291106846	0.0093339437	0.0959136145	0.0294457954	-0.0495064076	-0.0152615	2.799999999998984e-06	0.00023291338225	7.839999999994309e-12	-0.0672471	-0.0302246	0.00091352644516	0.00452217245841	0.0309933	-0.0111901	0.00012521833801	0.00096058464489	-4.91334e-05	-0.0001213064999999	2.41409099556e-09	1.4715266942249996e-08	-0.000146041	-0.000112502	2.1327973681e-08	1.2656700004e-08	-0.000247067	0.0	0.0	6.1042102489e-08	0.0	-0.9075532325	0.4218151331	-1.162577673	-0.5794899087	-0.4882240632	0.8083439822	-0.6275822384
64437.33431607878	-3.667145837825956	13.44795859588423	4152170053.762104	99210.39187116564	746.6795317292999	9842701855.23025	557530.3231034866	65326.87849154538	56.33953606592695	4267601053.4491343	3174.143324123884	73085.66090205245	44536.122406361545	1.039358	19.915714	0.051461625	0.0274969	0.1263526545	-0.0922475028	-0.1256725106	-0.206265425	-0.0779327724	-0.0454346431	-0.1397056908	0.1411542216	-0.072308329	-0.0034675939	0.0771346114	0.0252297737	0.0057929868	-0.1161710679	0.192975676	-0.0070397627	0.0268183065	-0.0691277907	0.1163921364	0.1120340519	0.0174155731	-0.1940253196	0.1290701005	-0.0190045872	0.037503569	0.1953171489	0.0972530777	-0.1103653234	-0.118821731	-0.0119640554	-0.1504966434	0.0139982177	0.0994149785	0.1426599709	0.0771710939	-0.0004373083	-0.0929390446	0.0384350633	-0.0978328577	-0.1748396702	-0.0654109491	0.0478274826	-0.0403346512	0.0972306111	0.1372940522	0.0424179416	0.091887483	0.0222651289	0.0178097302	0.0146814717	-0.0077287682	0.037823915	0.0895052694	-0.1277400734	-0.1222846697	-0.1495814905	0.0002177611	0.0217835506	0.1628285661	0.0197688068	0.1444955588	-0.0634931214	-0.0540451983	-0.0717590978	-0.1769586116	-0.0636568532	-0.0674022524	-0.0416560875	0.026769124	0.1248416266	0.1453967443	-0.1910094945	-0.0685655382	0.030491502	0.1071320956	-0.096166905	-0.1210377435	0.1434757715	0.0737491913	-0.0169441182	-0.0078042842	-0.0295831618	-0.1977481486	-0.0648383053	-0.1085778415	0.0048352861	0.0154290881	0.0976446021	0.0167478969	-0.1111067375	-0.1448375524	0.0775169715	-0.0992658884	-0.1163111365	0.1219241518	0.0676334152	0.0172100503	-0.0616673917	-0.2680477994	-0.1792527209	-0.062880886	-0.0154074546	0.0897457674	-0.0664249876	-0.0569412829	0.0772530567	0.012080207	0.0956929119	0.0362601737	-0.015995839	0.095666455	0.0708930599	0.0941439642	0.02391924	-0.0571422589	-0.0152392	2.230000000000114e-05	0.0002322332166399	4.972900000000507e-10	-0.0495939	0.0176532	0.00031163547024	0.00245955491721	0.0127442	-0.0182491	0.00033302965081	0.00016241463364	7.217309999999998e-05	0.0001213064999999	5.208956363609997e-09	1.4715266942249996e-08	-0.00021379	-6.7749e-05	4.57061641e-08	4.589927001000001e-09	-0.000368752	-0.000121685	1.4807239225000002e-08	1.35978037504e-07	0.0	0.2773137883	0.6670052277	-1.428524989	0.4450385782	0.3445239301	0.7603167079	-0.6419115698
64143.23418539591	-294.1001306828693	86494.88686768083	4114354491.7625422	98579.74545868482	-630.6464124808263	9717966214.69909	397714.8975749365	65293.26862157534	-33.609869970037835	4263210927.289195	1129.623359402851	72981.55814275888	44365.01482514068	1.08734	20.835117	0.06788088	0.0381632	0.1324483447	-0.1372322408	-0.014274016	-0.0186286108	0.0662660282	-0.1332972622	-0.1266627961	-0.0470229389	0.0734391898	-0.13249962	0.0151614798	-0.0615524488	-0.1393758092	-0.1777481758	0.0760494897	-0.0304084981	0.0306334202	-0.1796518354	0.0210686305	0.0435291106	-0.0647804538	-0.0727289989	-0.0784710873	0.0125807494	0.0613375696	-0.0865674493	-0.1022846875	0.0393718499	-0.0793552898	0.0939281956	-0.1092318191	0.1050435974	-0.1284954078	0.1162046709	0.0433443547	0.0348969695	-0.0710842544	-0.1660527308	0.1401163665	-0.0611886153	0.0170124353	-0.0416302565	-0.0069505872	-0.0108994514	-0.1028152344	-0.0296744177	0.0123141536	0.0146555157	0.0294058796	-0.0231414561	-0.0115856102	0.074458843	0.2062575297	-0.1216311224	-0.1246436821	0.020731688	-0.0602849557	-0.0106339014	0.0421543914	-0.0677978019	0.0940454056	-0.065349657	0.0550120788	0.0408600623	-0.0039285539	0.1544901459	0.0071605393	0.0727751254	0.0164754334	0.0467515377	0.0414186553	0.0168755024	-0.169013733	0.1343326384	-0.0533625091	0.0762446099	-0.061018146	-0.016825849	-0.0445040895	0.0105609475	0.0379693821	0.068723574	0.0292119236	0.0550347475	0.1390999142	-0.1482297007	-0.0268108658	0.1647443112	-0.0650631659	-0.04740693	-0.0916037504	0.0371731945	-0.104286026	-0.1610915288	0.008046341	-0.0276564008	-0.1350616629	0.1099278798	-0.0873784236	-0.0873352762	-0.025011484	0.2072552849	0.2234135643	-0.0301598318	-0.0519108261	0.0006163894	-0.0290178133	-0.0256999969	-0.0510892192	-0.0374583611	0.0410436529	0.180163186	0.0923233333	0.0183408808	-0.0644997188	-0.0185607	-0.0033215	0.00034449958449	1.1032362249999998e-05	-0.0223452	0.0272487	0.00074249165169	0.00049930796304	0.00945049	-0.00329371	1.08485255641e-05	8.931176124010001e-05	-2.1294e-05	-9.346709999999998e-05	4.53434436e-10	8.736098782409997e-09	-9.77247e-05	0.0001160653	9.55011699009e-09	1.347115386409e-08	0.000102055	0.000470807	2.21659231249e-07	1.0415223025e-08	0.0	1.825849131	1.01542734	-1.4543749	0.7631068122	0.06173163768	1.067864522	-0.4317646067
63965.58717285814	-177.6470125377673	31558.46106359365	4091596342.368514	98149.87678537192	-429.8686733128998	9633398312.98369	184787.07629579256	65217.633501444776	-75.63512013056607	4253339719.528772	5720.67139716516	72888.20765245958	43904.24283171256	0.980594	18.789692	0.089586965	0.0490859	0.134648733	-0.0897831525	0.0477366173	-0.0207678494	0.0603351592	-0.0018152959	-0.0460417667	-0.1101189725	0.0328950801	-0.1433466769	0.0680515539	0.0120470053	-0.1333011908	-0.1659797645	-0.0730578555	0.0104721817	-0.078289246	0.0424036428	-0.0152476469	-0.059621979	-0.0167524801	0.1060717217	-0.1293620119	-0.0865396623	-0.0214963133	0.0144188002	-0.0254761908	-0.2023714366	-0.0507983065	0.0338541748	0.1300550974	0.1386516881	-0.0814648129	-0.0624368229	-0.0411507466	-0.008536579	0.0479951308	-0.0477051308	-0.0688135523	-0.0558137467	-0.0934088098	0.1438255213	-0.1182851506	0.0358326645	0.0259603653	-0.0667769522	0.0624197608	0.1177291214	-0.0940434905	0.0786180676	0.0369820179	0.0527308116	-0.1196448078	-0.0665996541	0.0108866753	0.0885887475	-0.1031559719	0.0293439178	-0.0306199661	-0.1053472913	-0.0116035091	-0.0422256355	7.50261e-05	0.0157562168	-0.1423066825	0.1201292849	0.0095742419	0.0482043188	0.1663611033	-0.0929149099	-0.0526462687	-0.0028382434	0.0119612799	0.0694434022	0.0212591416	0.0191769799	-0.1094864352	-0.1922978165	0.0706401607	-0.0509835504	0.1078851481	-0.0792861235	-0.0661101018	0.0599909007	-0.0641070135	0.1418570586	0.0333093124	0.1358785736	-0.051834331	0.0388554586	-0.020241586	0.0171526285	-0.1932417356	-0.0971125963	-0.081910019	-8.12301e-05	-0.0260210978	0.0746085955	0.0833965221	-0.0933524587	-0.071991492	0.0526337988	0.2392365345	0.0198477134	0.0929703147	-0.0623235345	0.0584230414	0.0332140835	-0.1009319034	0.0320673728	0.0550173691	-0.0453214479	0.0904527076	0.0127227994	-0.0715429426	-0.0153668	0.0031938999999999	0.00023613854224	1.0200997209999998e-05	-0.0564852	-0.03414	0.0011655396	0.00319057781904	0.0427765	0.03332601	0.0011106229425201	0.00182982895225	7.217309999999998e-05	9.346709999999998e-05	5.208956363609997e-09	8.736098782409997e-09	-0.00021379	-0.0001160653	4.57061641e-08	1.347115386409e-08	-6.69537e-05	-0.0001690087	2.8563940675690002e-08	4.48279794369e-09	0.0	0.9446220192	0.8752532857	-1.247253612	1.107135198	-0.9157193135	1.364331435	0.07979934018
63923.279947682895	-42.30722517524555	1789.9013020289308	4086185719.2698383	98039.23164302149	-110.64514235043316	9611690941.154026	12242.347525747618	65110.39485231164	-107.23864913313446	4239363517.82393	11500.12786789952	72761.20588885613	43210.40233834362	1.041989	19.966125	0.07053011	0.0345123	0.1203538828	0.0620904375	0.1137230737	-0.0555998188	0.0443460588	0.0245657772	0.0674896256	-0.1731765817	0.026988186	0.0201274179	0.1043252592	0.0895645415	-0.1056681285	0.0709313409	-0.0419086286	0.0398984726	-0.037087445	-0.0267332161	0.105397223	-0.0417964788	0.0578625839	0.0041255621	-0.0493527783	-0.0470540391	-0.1677560773	-0.06320468	0.0184967285	0.1153939712	0.1023053321	-0.0985618607	-0.1344702361	0.0079102043	-0.0620470513	-0.081667907	0.2025419453	0.1350312483	-0.0411057117	0.1233218481	-0.0558046929	-0.0236117743	0.0055934879	-0.0943096333	-0.0765758318	0.0145974409	-0.0533324129	-0.1539615965	0.0400207369	-0.0416966528	-0.1135075971	0.0373987059	0.0290031477	0.2242600002	0.139696366	0.0316918538	0.0951001303	0.0884584248	-0.0581926121	0.0016524353	0.0204182363	0.0009025895	0.0864431147	-0.0530743376	-0.2284205547	-0.0206109948	0.0089057962	-0.0286008945	0.140302398	-0.0011529645	-0.1403046894	0.0400074186	0.0341151843	0.0087343695	-0.054254013	0.0173346953	0.0458915225	0.0727557941	0.065834545	0.1382084515	-0.0450866256	-0.1577289745	0.1869316662	0.0062287368	0.1015776217	0.0617794084	0.0688044812	0.1163466304	0.1062505952	-0.063033653	-0.0172580891	0.0508212099	0.0202865336	-0.0528894115	-0.1736041481	0.073196114	-0.1145841224	0.0991297545	-0.0521407379	-0.0347628132	0.0299299626	-0.1958978801	-0.1084583089	-0.132088563	-0.047781364	0.0394972559	0.0092081389	-0.0895873181	-0.1282958137	-0.0840170009	0.0839804791	-0.0920191435	-0.1347652181	-0.0495034856	0.0885331003	0.0070771632	-0.0782376163	-0.0228004	-0.0074335999999999	0.00051985824016	5.525840895999998e-05	-0.0791034	-0.0226182	0.00051158297124	0.00625734789156	0.0522267	0.0094501999999999	8.930628003999998e-05	0.00272762819289	0.000385955	0.0003137819	1.48961262025e-07	9.845908076761002e-08	-0.00021379	0.0	4.57061641e-08	0.0	-0.000373734	-0.0003067803	9.411415246809003e-08	1.3967710275600005e-07	0.0	0.9873128655	0.4254147924	-1.281782187	1.033048922	-1.223756628	-0.5387730909	0.2875084578
64079.23202170665	155.95207402375672	24321.04939231129	4106147976.491715	98396.34849501534	357.116851993851	9681841397.152506	127532.4459779981	65102.57291443707	-7.821937874570722	4238345000.079595	61.18271211364394	72732.99147152965	43304.86846027508	1.011734	19.3864	0.1119207962	0.0554506	0.091584737	0.1705179807	0.0718943108	0.0019606388	0.0732097485	-0.0451626779	0.1089474448	-0.0868131568	0.0507827737	0.0999428663	-0.0419093921	-0.0798364161	-0.0044982535	-0.0750725597	0.1068921931	0.0515479188	0.1357545596	-0.0678584247	-0.0273355182	0.0961857739	0.0961116078	0.1943758348	0.071003377	-0.0904938415	-0.0694997624	-0.0378758411	-0.0310029163	-0.016845039	-0.1142933006	-0.0559799154	-0.0690802582	-0.1864792079	0.0180945599	-0.0237717413	-0.0875138159	0.1418656397	0.0979511792	-0.0483815057	-0.0542637507	0.03538961	0.1190599226	-0.0121324161	0.1009807407	-0.0024645385	0.0946322276	-0.0306147715	-0.098512285	-0.0815860379	-0.0826856659	-0.0688797238	-0.0540518202	-0.0391133004	-0.0699863633	0.0811834134	0.1422548138	0.0422235205	-0.0037616191	-0.2209980601	0.024857383	-0.0851047023	0.000922106	-0.1399994419	-0.0033800209	-0.0484387043	0.0173485335	-0.0043448883	-0.1264041944	-0.0132637663	-0.0096873831	-0.0504953181	0.1264272405	0.0146789078	0.0564251781	-0.1280100125	-0.0408211504	0.0535812786	0.1022629071	-0.0164919132	-0.0290004771	0.1711645605	-0.0332462597	0.0830601469	0.0736142544	0.0122880865	-0.0429170413	-0.1959349261	-0.0445064352	-0.085462279	-0.0213278064	0.0431869505	0.0074983619	-0.0500167811	-0.091834091	0.1593175173	-0.0014443199	-0.027000011	-0.0513477527	-0.0079045396	-0.0127010415	0.0374530065	0.0307062874	0.0349017459	0.1145648742	-0.0539058421	-0.0722221011	0.0102067608	-0.0607081518	0.0564333659	-0.1008424039	0.0403143827	-0.2261938723	-0.0373127387	0.0865655507	0.0014161995	-0.0845511243	-0.0360039	-0.0132035	0.00129628081521	0.00017433241225	-0.0447506	0.0343528	0.00118011486784	0.00200261620036	0.0469449	-0.0052818	2.7897411240000035e-05	0.0022038236360099	-0.000344444	-0.000730399	1.1864166913600001e-07	5.33482699201e-07	-0.00013681	7.697999999999998e-05	1.87169761e-08	5.925920399999997e-09	5.40924e-07	0.000374274924	1.4008171873520578e-07	2.92598773776e-13	0.0	-1.121745262	0.3993166011	-0.8597372263	0.3671428397	-1.910969261	-2.087115625	1.416584393
