global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	aroma_motion_01	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16
66134.81097509312	173.6615540344792	30158.33534967034	4373813222.711297	87161.1298526484	-1197.890481720562	7597062557.190236	1434941.6061967204	66124.3524680277	-159.43131266995624	4372429989.315962	25418.34345966535	68574.73634115227	54211.04705124133	2.723157	61.588947	0.0801055599999999	0.0403483	-0.0294501456	0.0990615402	-0.1329642514	-0.0285572878	0.0391080273	0.1623712332	0.0076244711	-0.0644157434	-0.0716627909	-0.1329556114	0.0864771482	0.1615276652	-0.0615249422	-0.1505598166	0.0446813217	-0.0105862311	-0.0082086267	0.0405855235	-0.0486228185	-0.0880807137	-0.1399327446	-0.0937489928	0.050498964	0.1357548105	-0.1657410819	-0.0329975174	0.0157503095	-0.0380495025	-0.147724765	-0.035528111	0.0721606474	-0.1973961952	0.0291050091	-0.0777779572	0.2541265045	0.0994979726	0.1381104022	0.1214624818	-0.0264134614	0.0436559729	0.0490049005	0.0989954753	-0.1611594651	0.0294910917	0.0390820187	-0.1495676454	-0.1429552916	-0.2005827797	-0.0144293768	-0.0544266804	-0.0419194207	-0.0728410509	-0.1089646277	-0.0625863659	0.1597302021	-0.0933541619	0.0624219178	-0.236131884	-0.098904572	-0.0518870724	0.0048834394	-0.1230256696	-0.0153757204	0.0295920341	0.0476359423	-0.1479169533	0.1333659556	-0.1563229608	-0.0721337547	-0.1623075839	-0.0213286846	-0.1182561812	0.1274848006	0.1933277468	0.0212182866	-0.0632014366	-0.0701368943	0.0954722453	-0.0881244697	-0.1219935321	0.0242406393	-0.035834083	0.174113166	-0.1312512798	-0.2060490391	0.1068615913	0.1518795224	0.0	-0.0304286	0.0263542999999999	0.0006945491284899	0.00092589969796	-0.0272812	-0.0078590999999999	6.176545280999996e-05	0.0007442638734399	-0.00604046	-0.01846146	0.0003408255053316	3.64871570116e-05	0.000205953	-0.0001871729999999	3.503373192899999e-08	4.241663820900001e-08	0.00064207	-1.000000000015745e-09	4.122538849e-07	1.0000000000314906e-18	-0.000280229	0.00036144	1.306388736e-07	7.8528292441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1378708985	-0.4158127364	1.221999648	-1.336540562	0.2715202949	0.4263828779	-1.109577609	-0.6510494176	-1.468200229
66321.15814727212	186.34717217899745	34725.26857910891	4398496017.995479	87990.97431150459	829.8444588561833	7742411560.28786	688641.8258943118	66328.21937404401	203.86690601630835	4399432685.331307	41561.7153686623	68773.94751169559	56529.25183728497	2.267345	51.27998	0.12342749	0.0563664	0.0309576482	0.1007290147	-0.1176397622	-0.183194258	0.0627426168	0.1077325485	-0.102683339	0.018028599	0.1525617572	-0.0361956501	0.1494256334	-0.0093956379	-0.0212235707	0.1658683665	-0.1065041285	0.1459759043	-0.0778382558	0.0731428569	0.0918169611	-0.038174907	-0.209447581	0.0568782368	0.0103336466	0.0726786792	0.080971626	0.1185789698	-0.0883784031	-0.1063719767	0.0221334467	-0.0321260974	0.1293984272	0.0231025892	0.1767039997	-0.0014910355	0.1038155248	0.0248152332	-0.101367757	-0.2223883627	0.0947904627	0.1448359521	-0.0911854088	0.055205664	0.1120656912	0.1098169654	-0.1747838106	0.0389578435	-0.0484300855	-0.1976230727	0.0240393208	-0.0212481338	0.0308600424	0.0401114437	-0.0125394993	-0.0832638681	0.1744052797	0.0449969516	0.0031058464	0.0827059904	-0.1810429435	-0.0918476988	0.2284379693	0.0012886104	0.0961095116	-0.1334374846	-0.0426693775	-0.1583752094	0.1518823927	-0.1080902766	0.1727708501	-0.0619661607	0.0259181551	0.0280816342	-0.0088797262	0.1128017554	0.0279743262	0.0397804185	0.195544035	-0.136530838	-0.1189937764	0.1306618125	0.0091509483	-0.0955677212	-0.1025995868	-0.0533258939	-0.0659692009	0.025950271	0.1489079611	0.0	-0.0180197	0.0124089	0.00015398079921	0.00032470958809	-0.00182759	0.0254536099999999	0.000647886262032	3.3400852081e-06	0.00677522	0.01281568	0.0001642416538624	4.59036060484e-05	-0.000549974	-0.000755927	5.714256293289999e-07	3.024714006759999e-07	0.000235622	-0.000406448	5.5517726884e-08	1.6519997670400001e-07	-0.00057284	-0.000292611	8.5621197321e-08	3.281456656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8032012868	1.190553206	0.2815852021	0.2218306276	0.494444723	1.270710717	-1.068596479	-0.0004605973444	-0.3284262041
66030.15711892072	-291.0010283513984	84681.59850157138	4359981649.149356	87919.33024968328	-71.64406182130915	7729808631.552873	5132.871594255567	66276.15140370071	-52.06797034329793	4392528244.88626	2711.0735356705527	68730.28453866107	47041.36634129425	2.514394	56.867413	0.06719337	0.0326227	-0.1314600184	0.12963847	-0.0388905257	-0.165760909	0.0335824375	0.0092143272	0.0114068695	0.0199793887	0.0031903022	0.0092337172	0.085920821	0.1563895679	-0.0896605297	0.3468833489	-0.0860194031	0.0536351414	-0.1272584343	-0.0146015418	-0.0489231551	0.0394327692	-0.0761803528	0.1302123942	0.0932999835	0.1377573868	0.2280317433	0.0050694248	0.1165468761	0.0629503624	0.3155048835	0.0154510304	-0.0290169065	0.3998107555	0.2487212212	-0.0308542499	0.0498661997	0.2460417021	0.000171311	0.0285955501	0.0586829303	0.0302627358	-0.0649846663	0.07258265	0.0008404887	0.0438946946	-0.1523772156	0.2356263988	0.0630173047	-0.0823795404	0.0553536618	0.1605531115	0.2021466201	0.1696922506	0.1438314925	-0.0930949362	-0.2228743703	-0.1812710554	0.106806697	0.0345459677	0.0995246942	0.0747329111	0.2096569393	0.1463644647	-0.0114347289	-0.1111046768	0.1859976228	-0.0250515408	0.0024164095	0.0271057152	0.1346202919	-0.0763127828	0.124985386	-0.110136316	0.074002522	-0.1085090935	0.1593451448	0.0254332348	0.1808419777	0.0435452433	0.0313636242	-0.0567840264	-0.0053908414	-0.3772787202	-0.0272392448	-0.026712379	0.1460048235	-0.0121098733	0.1456606564	0.0	-0.0172657	0.000754	5.685160000000018e-07	0.0002981043964899	0.0102382	0.01206579	0.0001455832883241	0.0001048207392399	0.0190021	0.01222688	0.0001494965945344	0.00036107980441	-0.000163598	0.0003863759999999	1.4928641337599998e-07	2.6764305604e-08	0.00064207	0.000406448	4.122538849e-07	1.6519997670400001e-07	-0.00062295	-5.011000000000002e-05	2.511012100000002e-09	3.880667025000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7873805032	-0.2036117588	-0.9878819477	-1.05619995	1.478736294	1.303490183	-0.8727287737	-1.061895994	0.633436451
66107.6944732536	77.53735433288966	6012.041316944084	4370227268.569045	87827.66789711028	-91.6623525729956	7713699248.245096	8401.98687921615	66177.47785042063	-98.67355328008124	4379458574.642914	9736.470116917031	68752.36871217268	53733.05187264765	2.285607	51.692989	0.0724167899999999	0.043666	-0.0395677484	0.0373832172	0.069429161	-0.2088872023	0.0033230447	-0.1004175698	0.1718464292	-0.0688185103	0.0070197324	-0.0826649639	0.0611689238	0.0694206387	-0.0168520631	-0.020744678	0.027431701	0.0219579111	0.001144107	0.0945710049	-0.0086940316	5.5481e-06	-0.2279944693	0.1331441172	-0.1308692301	-0.1772824783	0.0180298575	-0.0039943748	0.0469199254	-0.0878297561	0.061606325	0.0274179468	0.1372673805	-0.0447933579	0.11586136	0.082653719	-0.2083144725	-0.0390514019	-0.154613771	0.045444585	-0.0043632016	0.0455451758	0.0977196444	-0.1210995798	-0.0395023277	0.0795242138	-0.1406866737	-0.0703071339	0.1177635335	-0.1312183159	-0.0519730121	-0.0925072011	0.0164503485	0.0478025043	-0.0083168485	-0.0013054918	-0.0938790857	0.2306662065	0.0487282232	0.0848129754	0.0934725831	-0.1490625958	0.1224557722	0.0258182157	-0.0249645964	0.0490821454	0.1033892372	-0.0861969361	0.0173513246	0.0027796109	0.1304457654	-0.0546355922	-0.0193812102	-0.1075068691	0.241112852	0.0429679487	0.1115419677	0.1475056504	0.0455959787	-0.0886735116	-0.0271331499	-0.1743960867	-0.0979275981	0.1691438441	0.0736557137	-0.0035160847	0.0265175009	-0.123316137	0.1421436218	0.0	-0.0144991	0.0027665999999999	7.654075559999995e-06	0.0002102239008099	0.0102906	5.240000000000106e-05	2.7457600000001107e-09	0.00010589644836	-0.00624029	-0.02524239	0.0006371782529121	3.89412192841e-05	0.000357255	0.0005208529999999	2.712878476089999e-07	1.2763113502500002e-07	0.00064207	0.0	4.122538849e-07	0.0	-0.000256695	0.000366255	1.3414272502500004e-07	6.589232302499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.479405713	-0.5681932796	0.6117187295	-1.292907438	0.08002933714	0.1753060537	-0.7764131114	-1.327576051	1.590660693
66180.28052599613	72.58605274252477	5268.735052740588	4379829530.499543	88163.2058925555	335.5379954452219	7772750873.253134	112585.74638739775	66051.33344929045	-126.14440113017918	4362778650.429356	15912.40993649155	68617.11343082233	55985.03261318033	1.805974	40.845257	0.08501372	0.0455232	0.013275189	0.0803976313	0.1219957797	-0.046777226	0.0408579995	-0.10091155	0.1681198197	0.0454090504	0.1312254612	-0.1178644289	-0.0200584857	-0.1216823695	-0.0511525199	-0.1442127853	0.1533631013	-0.0919912867	0.0972313799	0.0730940976	0.0283597614	-0.0657314379	-0.1245085584	0.2139945872	0.1073583476	0.0860304992	-0.104611518	-0.0242118381	0.0928777265	-0.0391369997	0.0767185676	-0.0123123516	-0.0994452191	-0.2046477233	0.1971711161	0.052234568	-0.3023149216	-0.034358201	-0.0969661153	0.0716109371	-0.1345136744	-0.0653197419	0.1444915454	-0.1045491181	0.0177091667	0.0082315498	-0.0194323225	-0.0562058506	-0.0779383688	-0.1434915598	-0.2112158396	-0.1669475714	0.1387346465	-0.105505013	-0.0071870276	-0.164768941	-0.1975141696	0.1795656235	-0.0500241965	-0.0085662966	0.1235328873	-0.1360354297	-0.1074287888	0.2550566605	0.0218742726	0.0252295911	-0.014719625	-0.2047115602	-0.0315314612	-0.0942419023	0.0297241195	-0.1209941289	-0.1405870888	0.0913570807	0.1185326243	0.1693181823	0.2084055039	-0.0266075872	-0.0602593555	0.0186500876	-0.0553575196	-0.0670542052	0.0379510227	0.0847726754	0.0656319623	-0.0500901041	0.0270212714	-0.0435388079	0.1383633698	0.0	-0.014516	-1.6900000000000248e-05	2.856100000000084e-10	0.0002107142559999	-0.0238878	-0.0341784	0.00116816302656	0.00057062698884	-0.00437896	0.0018613299999999	3.4645493688999983e-06	1.91752906816e-05	-1.44108e-05	-0.0003716658	1.3813546688964e-07	2.0767115664e-10	0.000463268	-0.000178802	2.1461723982400002e-07	3.1970155204e-08	-0.000685369	-0.000428674	1.8376139827600006e-07	4.6973066616100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7371350521	0.150047158	1.451929947	-0.8213439315	-0.5170359286	-1.135482478	-0.1035815934	-0.5968176501	0.4892829346
66277.76922890992	97.4887029137899	9504.047195813186	4392742693.960639	88250.25163640203	87.04574384652369	7788106913.888279	7576.9615217946175	66184.14068873215	132.80723944169586	4380340478.705891	17637.762848123937	68722.16946157825	58711.750302764056	1.805318	40.830421	0.09377863	0.0470213	0.0664006578	0.0998788897	-0.004395452	0.1175569025	0.1366673202	-0.0641244617	0.0519116889	-0.0576420461	0.1999974295	0.0167780831	-0.1707325001	0.0069120218	-0.0747453833	0.1171182536	0.0157202096	0.0236999203	-0.00182484	-0.1012696792	0.0178059125	0.0160517358	-0.1595952614	0.0412393394	0.0371817843	-0.0357501709	-0.1213341647	0.0439715202	0.0263965968	0.1353048778	0.0092219275	0.0362058759	-0.1204406093	0.0049239729	-0.1645641106	-0.1500570931	-0.1105052763	0.0589871262	0.140928253	-0.1312677596	-0.0172179711	-0.0366089475	-0.1438736014	-0.0721856473	-0.0032956093	-0.0280628279	-0.0381015524	0.0385426387	0.0071207738	-0.1357035114	-0.0228676547	-0.0793691895	0.0911711496	-0.089414619	-0.0397014413	0.1662118155	-0.1255118383	0.0449952481	-0.0944149326	-0.0026895798	-0.0525151758	0.0455059532	-0.1056464599	-0.030938115	0.0694082209	-0.1755849357	0.0117506464	-0.0549525171	-0.0578962491	-0.0174957997	0.0337992322	-0.1716625498	-0.0559078486	0.1233440873	-0.0276029098	-0.2092404639	-0.1063390932	0.0094348991	0.0146122308	-0.0530064757	0.1522052496	0.0691109699	-0.0201740566	-0.0369805701	-0.1736388814	-0.0805058698	-0.0085943629	0.0197458889	0.1343269008	0.0	-0.0346442	-0.0201282	0.0004051444352399	0.00120022059364	0.010287	0.0341748	0.00116791695504	0.0001058223689999	0.00163056	0.00600952	3.611433063040001e-05	2.6587259136000004e-06	-0.000423551	-0.0004091401999999	1.6739570325603996e-07	1.79395449601e-07	0.000214122	-0.000249146	4.5848230884e-08	6.2073729316e-08	-0.000674333	1.1035999999999969e-05	1.2179329599999927e-10	4.547249948890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.387655017	0.9917213157	-0.786340077	-0.1974098284	0.294928488	0.1513899685	0.6260003767	-0.7921533729	-0.9228860917
66011.93556322859	-265.8336656813335	70667.53780957499	4357575636.803844	87931.69155329996	-318.5600831020711	7731982379.424683	101480.52654599844	66220.27347202158	36.132783289431245	4385124618.709325	1305.578028241002	68740.58378607106	50822.970519586655	2.35709	53.309708	0.05589983	0.0297449	-0.0720221329	0.075035197	-0.0062796429	0.1199671449	0.0806736255	-0.0049510313	0.0276496189	-0.2655796596	-0.0427572676	0.0898811788	-0.1315679993	0.0500999114	-0.1431253946	-0.0672866156	-0.018730454	-0.0041642077	0.06932489	-0.0604938126	-0.1282703205	-0.1541896473	-0.0505630373	0.020172957	-0.075678576	0.1806924469	0.1284453867	-0.0209232956	-0.0777462867	0.1232997979	-0.0989293364	-0.1647172313	-0.0142756553	0.0238814045	-0.0919245351	0.2111028439	-0.2479532091	-0.1134676529	0.0187603038	-0.2567759344	0.0390661578	-0.0197660336	-0.0127382876	-0.0622571709	-0.2216960411	-0.0566420147	0.0697243243	0.1462869844	-0.0364103247	-0.0040987162	0.0526808692	0.0326481747	0.0473556875	-0.0242147405	0.3178772148	0.0242719448	0.0238888577	0.1603530473	-0.185218323	0.1059516211	0.0085503516	-0.0847775398	-0.1967484375	-0.0331750454	-0.0078248303	-0.0562291957	0.1568772342	0.032852924	-0.0247264699	-0.0556508516	-0.1489550644	-0.2255088148	0.0119783465	-0.0656121664	0.2304543373	-0.0957736838	-0.0426818868	0.0936908347	-0.1477296298	-0.0078181765	-0.1289177898	-0.1034087084	-0.010446942	0.0546693215	-0.1007859416	0.0548381663	-0.0222699554	0.0005979544	0.1300416893	0.0	-0.0441577	-0.0095135	9.050668225000002e-05	0.00194990246929	0.0103022	1.5199999999999936e-05	2.3103999999999802e-10	0.0001061353248399	0.00159693	-3.362999999999999e-05	1.1309768999999992e-09	2.5501854249000003e-06	2.5703e-05	0.000449254	2.0182915651600001e-07	6.60644209e-10	0.00040837	0.000194248	1.6676605690000005e-07	3.7732285504000014e-08	-0.000391085	0.000283248	8.022942950400004e-08	1.52947477225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.113922529	-0.7459420729	-0.5915038715	-1.775341012	0.7963236405	0.4911296388	1.280065409	-1.177068153	-0.9054536708
66205.37722351402	193.4416602854326	37419.67593398471	4383151973.307789	87339.11851094957	-592.5730423503846	7628121622.269694	351142.81052039075	66260.99838014106	40.724908119475	4390519906.333056	1658.518141339681	68688.2490007604	61829.65838060311	2.821274	63.808041	0.07300523	0.0333024	0.0998350791	-0.0370648527	-0.1822320036	-0.0041483299	-0.0956231039	0.189647204	0.1524306089	-0.150093912	-0.071655503	-0.1035070636	-0.0019652472	-0.1523038061	-0.1715434528	-0.1071029103	-0.0150805839	0.0518827791	0.1205504946	-0.0473299417	-0.1249144588	-0.007020649	-0.1875081149	-0.1223785441	-0.0006862859	0.1999626789	0.0540508747	-0.0794313037	-0.1257651658	0.0568160514	-0.0243957613	-0.1000905703	-0.1397362949	0.1258026799	-0.3209593704	0.048776519	0.1593363179	0.0471230153	-0.1317442512	-0.0563701272	0.0229906491	0.0949641518	0.0507114168	0.0700254498	-0.1139303764	-0.0515657711	0.082078785	0.0315614719	0.0639313724	-0.2274933443	-0.0111365429	0.0192102204	-0.0749576275	-0.0110615378	0.239495263	0.0756844225	0.2797745281	-0.1201600833	-0.2242885521	0.0809753942	-0.0431339572	0.1091030546	-0.2286239926	0.0329937047	0.0408221789	0.069912761	0.0559145226	-0.0177824581	0.1114142394	-0.1280812199	0.079901522	-0.0857283323	0.0165501245	0.0770955863	0.1481625541	-0.1042135773	-0.1164177749	0.0640798122	-0.2529333725	-0.0575218074	0.1139847356	-0.0491368076	0.247018208	-0.0368952579	0.0665287826	-0.0679254344	0.2022869093	0.1322287885	0.1255156705	0.0	-0.0189764	0.0251813	0.00063409786969	0.00036010375696	0.0103127	1.0500000000000093e-05	1.1025000000000196e-10	0.0001063517812899	-0.00812705	-0.00972398	9.45557870404e-05	6.60489417025e-05	-0.000242424	-0.000268127	7.1892088129e-08	5.8769395776e-08	0.000197956	-0.000210414	3.9186577936e-08	4.4274051396000016e-08	-0.000674333	-0.000283248	8.022942950400004e-08	4.547249948890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4162673971	-1.198528485	0.7969572089	-0.9210768362	0.916543249	0.3564092436	-1.319449495	-0.882298933	-1.32017441
66505.06732600708	299.69010249305575	89814.15753229825	4422923980.036734	87775.28456616493	436.1660552153626	7704500580.671232	190240.82772213072	66354.07834540703	93.07996526597708	4402863713.068415	8663.8799339155	68782.25282209193	62115.84722513896	0.94533	21.380295	0.04945158	0.0370253	0.1201747092	-0.0018561434	-0.108409099	-0.2008675799	0.0080952778	0.2049067252	0.0708681492	0.0383664747	0.1156877903	0.0816921046	0.1261452924	-0.0700012262	0.0005903511	0.0612011491	-0.0629545487	0.0553588076	0.0548285347	-0.1545281785	-0.063042621	0.3046925676	0.0381498128	0.0254745706	-0.0836935152	0.2208345135	-0.036074108	-0.1401505329	0.003101008	0.0151689675	0.0851846209	-0.0915843047	0.1403058314	0.0432157136	0.0071291494	0.0138595652	0.061068062	-0.0714446191	-0.0897933213	-0.1153244421	0.0103446866	0.0837525038	2.40764e-05	0.1965434726	0.1414712724	-0.2137506784	0.0422705237	0.0837581232	0.2486430852	-0.082102617	0.1290340095	0.0323904018	0.0294491711	-0.048803215	-0.0348892814	-0.2262827074	0.0167388784	-0.1825285191	0.0403491996	0.2030045571	0.0117217019	-0.128560734	-0.121593197	-0.0830997445	0.1242409646	-0.0248605107	-0.0717046926	-0.144218496	0.164644594	-0.0019879289	0.2554703811	-0.0597196255	0.0126000553	0.1657729747	0.0570744736	-0.0592124077	0.1023283658	-0.0412243685	-0.0730903737	-0.0925445109	0.1029439989	0.2537850872	6.22455e-05	0.0709661094	0.064121822	0.2859934871	-0.0792440231	0.049204606	0.1207572256	0.0	-0.0144416	0.0045348	2.056441104e-05	0.00020855981056	0.0103171	4.39999999999989e-06	1.9359999999999032e-11	0.0001064425524099	-0.00437172	0.00375533	1.4102503408900004e-05	1.91119357584e-05	-0.00031475	-7.232599999999997e-05	5.231050275999996e-09	9.906756250000001e-08	0.000142964	-5.499199999999999e-05	2.0438705296000002e-08	3.024120063999999e-09	2.149e-05	0.000695823	4.841696473290001e-07	4.618201e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1133075209	0.3518068562	0.8501477181	0.9988160774	0.1787743561	0.06527672073	-1.0947676	-0.6426373059	-0.3283912046
66338.66380027354	-166.40352573353448	27690.13337655107	4400818314.805723	88016.5409213622	241.25635519727075	7746911475.761827	58204.62892307167	66310.76298542658	-43.31535998045001	4397117287.70942	1876.2204102359703	68703.5912994264	56874.63741456315	2.083762	47.127911	0.0765916899999999	0.0444281	0.0410511495	0.0694582904	-0.1333026976	-0.1330935016	0.0455656055	0.0777648596	-0.0966298233	-0.0023374522	0.068967268	0.1142180732	0.1518460822	-0.0204843547	0.0092409391	0.1573433578	-0.0504274882	0.0080266526	0.0325347889	-0.234105537	-0.0011982608	-0.0030130331	0.1983287413	0.1324845711	-0.1521051419	0.1340936305	0.0544676394	0.0634589293	-0.0171874477	-0.2659515974	-0.0825924231	-0.1532259888	0.0768379463	-0.1146756194	-0.0074118961	-0.1294397861	0.1294321186	0.0339538567	-0.039486933	-0.0409727695	0.0364562624	0.005530286	-0.1151105465	0.1562884541	-0.0109546905	-0.2152746269	-0.1078215577	0.0149206781	0.0964304964	0.1355901646	-0.0785011611	-0.0574326889	-0.0466312373	0.11338466	-0.068140906	-0.2619105214	0.1799354332	0.0092100541	0.1269014272	0.0342002079	-0.1355567289	-0.0077014117	-0.1339735663	0.013898829	0.1000857816	-0.1518941704	0.0468938265	0.0447549629	0.1063395099	0.0633677497	0.1674788937	-0.0735728682	0.1177858669	-0.1402723942	-0.2984121214	-0.2144591271	-0.0679112597	0.0812339712	-0.1528229941	-0.2221436658	0.0211088792	-0.1370023523	0.0155404782	-0.018159907	0.0668325818	0.1168180615	-0.0831530946	-0.0177446759	0.1157751661	0.0	-0.0144666	-2.499999999999898e-05	6.24999999999949e-10	0.00020928251556	0.046894	0.0365768999999999	0.0013378696136099	0.002199047236	0.0080567699999999	0.0124284899999999	0.00015446736368	6.49115428328984e-05	-0.000647983	-0.000333233	1.11044232289e-07	4.19881968289e-07	0.000144953	1.988999999999984e-06	2.1011372209e-08	3.956120999999936e-12	-0.000194514	-0.000216004	4.6657728016e-08	3.7835696196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3023651206	0.8459065731	-1.274747216	0.1371832469	0.3572355176	0.5549753283	-0.7736719415	-0.8346095294	0.4124478757
65927.97281361022	-410.6909866633214	168667.08652649244	4346497599.312128	87730.49964557191	-286.0412757902959	7696640568.061693	81819.61145574013	66246.22848243116	-64.53450299541873	4388562788.146474	4164.702076865709	68709.91313322165	43624.57900827827	2.918834	66.014526	0.1010453059999999	0.0563257	-0.16895725	0.0157722147	-0.1139977824	-0.0620736137	-0.1175515986	-0.0752048798	0.0553863554	-0.1281445068	-0.1271662499	0.0473014039	0.1936477961	-0.0150065518	0.0410181347	0.1077880633	-0.0539207515	0.0285634913	0.0392963116	0.0593098634	0.14369416	-0.053781822	-0.1502686536	0.1620089227	-0.1759709552	0.1032897612	-0.1452822444	-0.1262439023	-0.1507516715	0.0997394378	0.0470104935	0.0271515844	0.0738058655	0.0692720056	0.1377601263	-0.0256797772	-0.0452045272	0.0131090524	0.2015205301	0.1887297674	0.0689247659	0.0342290233	0.0327925784	-0.0365276446	-0.1686916073	0.0325995843	-0.2536836631	-0.1739201326	0.1000250149	-0.0835120196	0.2035016361	0.0097997313	0.1621125416	-0.1672630205	-0.0229996552	0.0284091143	-0.003377182	-0.0706630193	0.0735879135	0.0163165323	0.185835113	0.0163561349	0.0743036177	0.1594031997	0.0169800759	0.0408493529	0.1750731054	0.0763711024	0.1608673004	-0.0453344087	0.0980906291	-0.0340091361	-0.0497578084	-0.2144267653	-0.1681153298	-0.0600799261	-0.0511471402	-0.0702330614	-0.0674128078	-0.0134180987	0.1030831365	-0.1491918592	0.064609169	0.2836380131	-0.024806328	0.184829679	-0.0467422886	-0.1217813704	0.1105787176	0.0	-0.0144367	2.989999999999937e-05	8.940099999999625e-10	0.00020841830689	0.010692	-0.036202	0.0013105848039999	0.000114318864	0.000512784	-0.0075439859999999	5.691172476819451e-05	2.62947430656e-07	0.000117732	0.0007657149999999	5.863194612249999e-07	1.3860823824e-08	-1.87164e-05	-0.0001636694	3.5030362896e-10	2.678767249636e-08	2.149e-05	0.000216004	4.6657728016e-08	4.618201e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2845250019	-0.8591989992	-0.6102146465	-1.063326967	0.3470464775	0.9076850243	-1.583776368	-0.08039584779	0.6886483875
